datasource_id,name,publisher,published,URL
US_WA_ecology:GHG_facility_reporting,GHG Reporting Program Publication,washington_dept_ecology,2022-08-23,https://data.wa.gov/Natural-Resources-Environment/GHG-Reporting-Program-Publication/idhm-59de
