datasource_id,name,publisher,published,URL,citation
IEA:GHG_energy_highlights:2022,Greenhouse Gas Emissions from Energy Highlights,IEA,2022-09-01,https://www.iea.org/data-and-statistics/data-product/greenhouse-gas-emissions-from-energy-highlights,IEA. (2022). Greenhouse Gas Emissions from Energy Highlights [Data set]. IEA. https://www.iea.org/data-and-statistics/data-product/greenhouse-gas-emissions-from-energy-highlights
