emissions_id,actor_id,year,total_emissions,datasource_id
CD_Full_states_regions:2022:AU-SA:2020,AU-SA,2020,27075000,CDP_full_states_regions:2022
CD_Full_states_regions:2022:BR-MG:2019,BR-MG,2019,63410105,CDP_full_states_regions:2022
CD_Full_states_regions:2022:BR-PE:2020,BR-PE,2020,15100990,CDP_full_states_regions:2022
CD_Full_states_regions:2022:BR-RS:2016,BR-RS,2016,28743300,CDP_full_states_regions:2022
CD_Full_states_regions:2022:BR-SC:2020,BR-SC,2020,38421216,CDP_full_states_regions:2022
CD_Full_states_regions:2022:BR-SE:2016,BR-SE,2016,5243,CDP_full_states_regions:2022
CD_Full_states_regions:2022:CA-BC:2019,CA-BC,2019,63208585,CDP_full_states_regions:2022
CD_Full_states_regions:2022:CV-CA:2020,CV-CA,2020,38421216,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-CHH:2019,MX-CHH,2019,19137790,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-CHP:2014,MX-CHP,2014,3716,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-COA:2016,MX-COA,2016,69769,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-COL:2013,MX-COL,2013,10868,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-GUA:2017,MX-GUA,2017,20240700,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-HID:2013,MX-HID,2013,32442850,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-JAL:2017,MX-JAL,2017,21274180,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-QUE:2015,MX-QUE,2015,11173915,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-ROO:2010,MX-ROO,2010,4261,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-SON:2015,MX-SON,2015,16309000,CDP_full_states_regions:2022
CD_Full_states_regions:2022:MX-YUC:2018,MX-YUC,2018,15042665,CDP_full_states_regions:2022
CD_Full_states_regions:2022:US-VA:2018,US-VA,2018,131256311,CDP_full_states_regions:2022
