actor_id,identifier,namespace,datasource_id
AD,AN,FIPS,esosedi:3166:2.3.10
AD,3041565,geonames,esosedi:3166:2.3.10
AD,9407,openstreetmap,esosedi:3166:2.3.10
AD-06,AN06,FIPS,esosedi:3166:2.3.10
AD-06,3039162,geonames,esosedi:3166:2.3.10
AD-06,2804759,openstreetmap,esosedi:3166:2.3.10
AD-05,AN05,FIPS,esosedi:3166:2.3.10
AD-05,3039676,geonames,esosedi:3166:2.3.10
AD-05,2804758,openstreetmap,esosedi:3166:2.3.10
AD-04,AN04,FIPS,esosedi:3166:2.3.10
AD-04,3040131,geonames,esosedi:3166:2.3.10
AD-04,2804757,openstreetmap,esosedi:3166:2.3.10
AD-03,AN03,FIPS,esosedi:3166:2.3.10
AD-03,3040684,geonames,esosedi:3166:2.3.10
AD-03,2804755,openstreetmap,esosedi:3166:2.3.10
AD-02,AN02,FIPS,esosedi:3166:2.3.10
AD-02,3041203,geonames,esosedi:3166:2.3.10
AD-02,2804754,openstreetmap,esosedi:3166:2.3.10
AD-07,AN07,FIPS,esosedi:3166:2.3.10
AD-07,3041566,geonames,esosedi:3166:2.3.10
AD-07,2804753,openstreetmap,esosedi:3166:2.3.10
AD-08,AN08,FIPS,esosedi:3166:2.3.10
AD-08,3338529,geonames,esosedi:3166:2.3.10
AD-08,2804756,openstreetmap,esosedi:3166:2.3.10
AE,AE,FIPS,esosedi:3166:2.3.10
AE,290557,geonames,esosedi:3166:2.3.10
AE,307763,openstreetmap,esosedi:3166:2.3.10
AE-UQ,AE07,FIPS,esosedi:3166:2.3.10
AE-UQ,290595,geonames,esosedi:3166:2.3.10
AE-RK,AE05,FIPS,esosedi:3166:2.3.10
AE-RK,291075,geonames,esosedi:3166:2.3.10
AE-DU,AE03,FIPS,esosedi:3166:2.3.10
AE-DU,292224,geonames,esosedi:3166:2.3.10
AE-SH,AE06,FIPS,esosedi:3166:2.3.10
AE-SH,292673,geonames,esosedi:3166:2.3.10
AE-FU,AE04,FIPS,esosedi:3166:2.3.10
AE-FU,292879,geonames,esosedi:3166:2.3.10
AE-AJ,AE02,FIPS,esosedi:3166:2.3.10
AE-AJ,292933,geonames,esosedi:3166:2.3.10
AE-AZ,AE01,FIPS,esosedi:3166:2.3.10
AE-AZ,292969,geonames,esosedi:3166:2.3.10
AF,AF,FIPS,esosedi:3166:2.3.10
AF,1149361,geonames,esosedi:3166:2.3.10
AF,303427,openstreetmap,esosedi:3166:2.3.10
AF-ZAB,AF28,FIPS,esosedi:3166:2.3.10
AF-ZAB,1121143,geonames,esosedi:3166:2.3.10
AF-ZAB,1674841,openstreetmap,esosedi:3166:2.3.10
AF-WAR,AF27,FIPS,esosedi:3166:2.3.10
AF-WAR,1121863,geonames,esosedi:3166:2.3.10
AF-WAR,1759757,openstreetmap,esosedi:3166:2.3.10
AF-TAK,AF26,FIPS,esosedi:3166:2.3.10
AF-TAK,1123230,geonames,esosedi:3166:2.3.10
AF-TAK,1674541,openstreetmap,esosedi:3166:2.3.10
AF-SAR,AF33,FIPS,esosedi:3166:2.3.10
AF-SAR,1127106,geonames,esosedi:3166:2.3.10
AF-SAR,1674994,openstreetmap,esosedi:3166:2.3.10
AF-SAM,AF32,FIPS,esosedi:3166:2.3.10
AF-SAM,1127766,geonames,esosedi:3166:2.3.10
AF-SAM,1674791,openstreetmap,esosedi:3166:2.3.10
AF-PAR,AF40,FIPS,esosedi:3166:2.3.10
AF-PAR,1131054,geonames,esosedi:3166:2.3.10
AF-PAR,1674782,openstreetmap,esosedi:3166:2.3.10
AF-PKA,AF29,FIPS,esosedi:3166:2.3.10
AF-PKA,1131256,geonames,esosedi:3166:2.3.10
AF-PKA,1675047,openstreetmap,esosedi:3166:2.3.10
AF-PIA,AF36,FIPS,esosedi:3166:2.3.10
AF-PIA,1131257,geonames,esosedi:3166:2.3.10
AF-URU,AF39,FIPS,esosedi:3166:2.3.10
AF-URU,1131461,geonames,esosedi:3166:2.3.10
AF-URU,1674993,openstreetmap,esosedi:3166:2.3.10
AF-NIM,AF19,FIPS,esosedi:3166:2.3.10
AF-NIM,1131821,geonames,esosedi:3166:2.3.10
AF-NIM,1674664,openstreetmap,esosedi:3166:2.3.10
AF-NAN,AF18,FIPS,esosedi:3166:2.3.10
AF-NAN,1132366,geonames,esosedi:3166:2.3.10
AF-LOG,AF17,FIPS,esosedi:3166:2.3.10
AF-LOG,1134561,geonames,esosedi:3166:2.3.10
AF-LAG,AF35,FIPS,esosedi:3166:2.3.10
AF-LAG,1135022,geonames,esosedi:3166:2.3.10
AF-KDZ,AF24,FIPS,esosedi:3166:2.3.10
AF-KDZ,1135690,geonames,esosedi:3166:2.3.10
