actor_id,gdp,year,datasource_id
AD,1429000000,2000,IMF:WEO202211
AD,1547000000,2001,IMF:WEO202211
AD,1758000000,2002,IMF:WEO202211
AD,2362000000,2003,IMF:WEO202211
AD,2896000000,2004,IMF:WEO202211
AD,3158000000,2005,IMF:WEO202211
AD,3456000000,2006,IMF:WEO202211
AD,3952000000,2007,IMF:WEO202211
AD,4082000000,2008,IMF:WEO202211
AD,3675000000,2009,IMF:WEO202211
AD,3446000000,2010,IMF:WEO202211
AD,3625000000,2011,IMF:WEO202211
AD,3189000000,2012,IMF:WEO202211
AD,3193000000,2013,IMF:WEO202211
AD,3267000000,2014,IMF:WEO202211
AD,2789000000,2015,IMF:WEO202211
AD,2895000000,2016,IMF:WEO202211
AD,2993000000,2017,IMF:WEO202211
AD,3217000000,2018,IMF:WEO202211
AD,3155000000,2019,IMF:WEO202211
AD,2885000000,2020,IMF:WEO202211
AD,3330000000,2021,IMF:WEO202211
AE,40415000000,1980,IMF:WEO202211
AE,45002000000,1981,IMF:WEO202211
AE,41848000000,1982,IMF:WEO202211
AE,38345000000,1983,IMF:WEO202211
AE,38012000000,1984,IMF:WEO202211
AE,37310000000,1985,IMF:WEO202211
AE,29568000000,1986,IMF:WEO202211
AE,32466000000,1987,IMF:WEO202211
AE,32999000000,1988,IMF:WEO202211
AE,38090000000,1989,IMF:WEO202211
AE,49090000000,1990,IMF:WEO202211
AE,49821000000,1991,IMF:WEO202211
AE,52208000000,1992,IMF:WEO202211
AE,53438000000,1993,IMF:WEO202211
AE,57450000000,1994,IMF:WEO202211
AE,63637000000,1995,IMF:WEO202211
AE,70991000000,1996,IMF:WEO202211
AE,76199000000,1997,IMF:WEO202211
AE,73394000000,1998,IMF:WEO202211
AE,82865000000,1999,IMF:WEO202211
AE,103893000000,2000,IMF:WEO202211
AE,103312000000,2001,IMF:WEO202211
AE,109816000000,2002,IMF:WEO202211
AE,124346000000,2003,IMF:WEO202211
AE,147824000000,2004,IMF:WEO202211
AE,180617000000,2005,IMF:WEO202211
AE,222117000000,2006,IMF:WEO202211
AE,257916000000,2007,IMF:WEO202211
AE,315475000000,2008,IMF:WEO202211
AE,253547000000,2009,IMF:WEO202211
AE,289787000000,2010,IMF:WEO202211
AE,350666000000,2011,IMF:WEO202211
AE,374591000000,2012,IMF:WEO202211
AE,390108000000,2013,IMF:WEO202211
AE,403137000000,2014,IMF:WEO202211
AE,358135000000,2015,IMF:WEO202211
AE,357045000000,2016,IMF:WEO202211
AE,385605000000,2017,IMF:WEO202211
AE,422215000000,2018,IMF:WEO202211
AE,417216000000,2019,IMF:WEO202211
AE,358869000000,2020,IMF:WEO202211
AE,419762000000,2021,IMF:WEO202211
AF,4367000000,2002,IMF:WEO202211
AF,4553000000,2003,IMF:WEO202211
AF,5146000000,2004,IMF:WEO202211
AF,6167000000,2005,IMF:WEO202211
AF,6925000000,2006,IMF:WEO202211
AF,8555999999,2007,IMF:WEO202211
AF,10297000000,2008,IMF:WEO202211
AF,12066000000,2009,IMF:WEO202211
AF,15325000000,2010,IMF:WEO202211
AF,17890000000,2011,IMF:WEO202211
AF,20293000000,2012,IMF:WEO202211
AF,20170000000,2013,IMF:WEO202211
AF,20616000000,2014,IMF:WEO202211
AF,20057000000,2015,IMF:WEO202211
AF,18020000000,2016,IMF:WEO202211
AF,18883000000,2017,IMF:WEO202211
AF,18401000000,2018,IMF:WEO202211
AF,18876000000,2019,IMF:WEO202211
AF,20136000000,2020,IMF:WEO202211
AG,131000000,1980,IMF:WEO202211
AG,148000000,1981,IMF:WEO202211
AG,164000000,1982,IMF:WEO202211
AG,182000000,1983,IMF:WEO202211
AG,208000000,1984,IMF:WEO202211
AG,241000000,1985,IMF:WEO202211
AG,290000000,1986,IMF:WEO202211
AG,337000000,1987,IMF:WEO202211
AG,399000000,1988,IMF:WEO202211
AG,439000000,1989,IMF:WEO202211
AG,459000000,1990,IMF:WEO202211
AG,482000000,1991,IMF:WEO202211
AG,499000000,1992,IMF:WEO202211
AG,535000000,1993,IMF:WEO202211
AG,589000000,1994,IMF:WEO202211
AG,577000000,1995,IMF:WEO202211
AG,634000000,1996,IMF:WEO202211
AG,681000000,1997,IMF:WEO202211
AG,728000000,1998,IMF:WEO202211
AG,766000000,1999,IMF:WEO202211
AG,826000000,2000,IMF:WEO202211
AG,800000000,2001,IMF:WEO202211
AG,814000000,2002,IMF:WEO202211
AG,856000000,2003,IMF:WEO202211
AG,920000000,2004,IMF:WEO202211
AG,1022999999,2005,IMF:WEO202211
AG,1158000000,2006,IMF:WEO202211
AG,1313000000,2007,IMF:WEO202211
AG,1370000000,2008,IMF:WEO202211
AG,1228000000,2009,IMF:WEO202211
AG,1149000000,2010,IMF:WEO202211
AG,1138000000,2011,IMF:WEO202211
AG,1200000000,2012,IMF:WEO202211
AG,1181000000,2013,IMF:WEO202211
AG,1250000000,2014,IMF:WEO202211
AG,1337000000,2015,IMF:WEO202211
AG,1437000000,2016,IMF:WEO202211
AG,1468000000,2017,IMF:WEO202211
AG,1606000000,2018,IMF:WEO202211
AG,1688000000,2019,IMF:WEO202211
AG,1370000000,2020,IMF:WEO202211
AG,1471000000,2021,IMF:WEO202211
AL,1946000000,1980,IMF:WEO202211
AL,2229000000,1981,IMF:WEO202211
AL,2296000000,1982,IMF:WEO202211
AL,2319000000,1983,IMF:WEO202211
AL,2290000000,1984,IMF:WEO202211
AL,2339000000,1985,IMF:WEO202211
AL,2587000000,1986,IMF:WEO202211
AL,2566000000,1987,IMF:WEO202211
AL,2530000000,1988,IMF:WEO202211
AL,2779000000,1989,IMF:WEO202211
AL,2221000000,1990,IMF:WEO202211
AL,1333000000,1991,IMF:WEO202211
AL,843000000,1992,IMF:WEO202211
AL,1461000000,1993,IMF:WEO202211
AL,2361000000,1994,IMF:WEO202211
AL,2882000000,1995,IMF:WEO202211
AL,3200000000,1996,IMF:WEO202211
AL,2259000000,1997,IMF:WEO202211
AL,2560000000,1998,IMF:WEO202211
AL,3209000000,1999,IMF:WEO202211
AL,3483000000,2000,IMF:WEO202211
AL,3928000000,2001,IMF:WEO202211
AL,4348000000,2002,IMF:WEO202211
AL,5611000000,2003,IMF:WEO202211
AL,7185000000,2004,IMF:WEO202211
AL,8052000000,2005,IMF:WEO202211
AL,8896000000,2006,IMF:WEO202211
AL,10677000000,2007,IMF:WEO202211
AL,12881000000,2008,IMF:WEO202211
AL,12044000000,2009,IMF:WEO202211
AL,11937000000,2010,IMF:WEO202211
AL,12899000000,2011,IMF:WEO202211
AL,12324000000,2012,IMF:WEO202211
AL,12784000000,2013,IMF:WEO202211
AL,13246000000,2014,IMF:WEO202211
AL,11389000000,2015,IMF:WEO202211
AL,11862000000,2016,IMF:WEO202211
AL,13053000000,2017,IMF:WEO202211
AL,15157000000,2018,IMF:WEO202211
AL,15399000000,2019,IMF:WEO202211
AL,15161000000,2020,IMF:WEO202211
AL,18310000000,2021,IMF:WEO202211
AM,108000000,1992,IMF:WEO202211
AM,835000000,1993,IMF:WEO202211
AM,648000000,1994,IMF:WEO202211
AM,1287000000,1995,IMF:WEO202211
AM,1597000000,1996,IMF:WEO202211
AM,1639000000,1997,IMF:WEO202211
AM,1892000000,1998,IMF:WEO202211
AM,1845000000,1999,IMF:WEO202211
AM,1912000000,2000,IMF:WEO202211
AM,2118000000,2001,IMF:WEO202211
AM,2376000000,2002,IMF:WEO202211
AM,2807000000,2003,IMF:WEO202211
AM,3577000000,2004,IMF:WEO202211
AM,4900000000,2005,IMF:WEO202211
AM,6384000000,2006,IMF:WEO202211
AM,9206000000,2007,IMF:WEO202211
AM,11662000000,2008,IMF:WEO202211
AM,8648000000,2009,IMF:WEO202211
AM,9260000000,2010,IMF:WEO202211
AM,10142000000,2011,IMF:WEO202211
AM,10619000000,2012,IMF:WEO202211
AM,11121000000,2013,IMF:WEO202211
AM,11610000000,2014,IMF:WEO202211
AM,10553000000,2015,IMF:WEO202211
AM,10546000000,2016,IMF:WEO202211
AM,11527000000,2017,IMF:WEO202211
AM,12458000000,2018,IMF:WEO202211
AM,13619000000,2019,IMF:WEO202211
AM,12641000000,2020,IMF:WEO202211
AM,13928000000,2021,IMF:WEO202211
AO,6639000000,1980,IMF:WEO202211
AO,6214000000,1981,IMF:WEO202211
AO,6214000000,1982,IMF:WEO202211
AO,6476000000,1983,IMF:WEO202211
AO,6864000000,1984,IMF:WEO202211
AO,8457000000,1985,IMF:WEO202211
AO,7918000000,1986,IMF:WEO202211
AO,9050000000,1987,IMF:WEO202211
AO,9818000000,1988,IMF:WEO202211
AO,11421000000,1989,IMF:WEO202211
AO,12571000000,1990,IMF:WEO202211
AO,12186000000,1991,IMF:WEO202211
AO,9395000000,1992,IMF:WEO202211
AO,6819000000,1993,IMF:WEO202211
AO,4965000000,1994,IMF:WEO202211
AO,6197000000,1995,IMF:WEO202211
AO,7994000000,1996,IMF:WEO202211
AO,9388000000,1997,IMF:WEO202211
AO,7958000000,1998,IMF:WEO202211
AO,7526000000,1999,IMF:WEO202211
AO,11166000000,2000,IMF:WEO202211
AO,10930000000,2001,IMF:WEO202211
AO,15286000000,2002,IMF:WEO202211
AO,17813000000,2003,IMF:WEO202211
AO,23552000000,2004,IMF:WEO202211
AO,36971000000,2005,IMF:WEO202211
AO,52381000000,2006,IMF:WEO202211
AO,65266000000,2007,IMF:WEO202211
AO,88539000000,2008,IMF:WEO202211
AO,70307000000,2009,IMF:WEO202211
AO,83799000000,2010,IMF:WEO202211
AO,111790000000,2011,IMF:WEO202211
AO,128053000000,2012,IMF:WEO202211
AO,136710000000,2013,IMF:WEO202211
AO,145712000000,2014,IMF:WEO202211
AO,116194000000,2015,IMF:WEO202211
AO,101124000000,2016,IMF:WEO202211
AO,122022000000,2017,IMF:WEO202211
AO,101353000000,2018,IMF:WEO202211
AO,84516000000,2019,IMF:WEO202211
AO,58125000000,2020,IMF:WEO202211
AO,75179000000,2021,IMF:WEO202211
AR,233696000000,1980,IMF:WEO202211
AR,189802000000,1981,IMF:WEO202211
AR,94250000000,1982,IMF:WEO202211
AR,116267000000,1983,IMF:WEO202211
AR,130544000000,1984,IMF:WEO202211
AR,98599000000,1985,IMF:WEO202211
AR,118565000000,1986,IMF:WEO202211
AR,121561000000,1987,IMF:WEO202211
AR,142386000000,1988,IMF:WEO202211
AR,91352000000,1989,IMF:WEO202211
AR,158024000000,1990,IMF:WEO202211
AR,211979000000,1991,IMF:WEO202211
AR,255787000000,1992,IMF:WEO202211
AR,264428999999,1993,IMF:WEO202211
AR,287835000000,1994,IMF:WEO202211
AR,288497000000,1995,IMF:WEO202211
AR,304282000000,1996,IMF:WEO202211
AR,327436000000,1997,IMF:WEO202211
AR,334244000000,1998,IMF:WEO202211
AR,316998000000,1999,IMF:WEO202211
AR,317759000000,2000,IMF:WEO202211
AR,300421000000,2001,IMF:WEO202211
AR,112458000000,2002,IMF:WEO202211
AR,142431000000,2003,IMF:WEO202211
AR,164911000000,2004,IMF:WEO202211
AR,199273000000,2005,IMF:WEO202211
AR,232892000000,2006,IMF:WEO202211
AR,287921000000,2007,IMF:WEO202211
AR,363545000000,2008,IMF:WEO202211
AR,334633000000,2009,IMF:WEO202211
AR,424729000000,2010,IMF:WEO202211
AR,527644000000,2011,IMF:WEO202211
AR,579666000000,2012,IMF:WEO202211
AR,611471000000,2013,IMF:WEO202211
AR,563614000000,2014,IMF:WEO202211
AR,642464000000,2015,IMF:WEO202211
AR,556774000000,2016,IMF:WEO202211
AR,643861000000,2017,IMF:WEO202211
AR,524431000000,2018,IMF:WEO202211
AR,451815000000,2019,IMF:WEO202211
AR,389064000000,2020,IMF:WEO202211
AR,486702000000,2021,IMF:WEO202211
AT,80923000000,1980,IMF:WEO202211
AT,70121000000,1981,IMF:WEO202211
AT,70111000000,1982,IMF:WEO202211
AT,71032000000,1983,IMF:WEO202211
AT,67007000000,1984,IMF:WEO202211
AT,68623999999,1985,IMF:WEO202211
AT,97375000000,1986,IMF:WEO202211
AT,121771000000,1987,IMF:WEO202211
AT,133591000000,1988,IMF:WEO202211
AT,133263000000,1989,IMF:WEO202211
AT,166866000000,1990,IMF:WEO202211
AT,174435000000,1991,IMF:WEO202211
AT,195506000000,1992,IMF:WEO202211
AT,190383000000,1993,IMF:WEO202211
AT,203970000000,1994,IMF:WEO202211
AT,241234000000,1995,IMF:WEO202211
AT,237343000000,1996,IMF:WEO202211
AT,213045000000,1997,IMF:WEO202211
AT,218557000000,1998,IMF:WEO202211
AT,217475000000,1999,IMF:WEO202211
AT,197377000000,2000,IMF:WEO202211
AT,197510000000,2001,IMF:WEO202211
AT,214243000000,2002,IMF:WEO202211
AT,262208000000,2003,IMF:WEO202211
AT,301321000000,2004,IMF:WEO202211
AT,316267000000,2005,IMF:WEO202211
AT,336298000000,2006,IMF:WEO202211
AT,389231000000,2007,IMF:WEO202211
AT,432005000000,2008,IMF:WEO202211
AT,401323000000,2009,IMF:WEO202211
AT,392595000000,2010,IMF:WEO202211
AT,431609000000,2011,IMF:WEO202211
AT,409661000000,2012,IMF:WEO202211
AT,430197000000,2013,IMF:WEO202211
AT,442699000000,2014,IMF:WEO202211
AT,382010000000,2015,IMF:WEO202211
AT,395728000000,2016,IMF:WEO202211
AT,417114000000,2017,IMF:WEO202211
AT,455374000000,2018,IMF:WEO202211
AT,445061000000,2019,IMF:WEO202211
AT,432912000000,2020,IMF:WEO202211
AT,477084000000,2021,IMF:WEO202211
AU,162821000000,1980,IMF:WEO202211
AU,188290000000,1981,IMF:WEO202211
AU,186930000000,1982,IMF:WEO202211
AU,179364000000,1983,IMF:WEO202211
AU,197011000000,1984,IMF:WEO202211
AU,174274000000,1985,IMF:WEO202211
AU,181362000000,1986,IMF:WEO202211
AU,212964000000,1987,IMF:WEO202211
AU,270916000000,1988,IMF:WEO202211
AU,308103000000,1989,IMF:WEO202211
AU,323815000000,1990,IMF:WEO202211
AU,324231000000,1991,IMF:WEO202211
AU,317903000000,1992,IMF:WEO202211
AU,309156000000,1993,IMF:WEO202211
AU,353150000000,1994,IMF:WEO202211
AU,378853000000,1995,IMF:WEO202211
AU,424410000000,1996,IMF:WEO202211
AU,426168000000,1997,IMF:WEO202211
AU,381122000000,1998,IMF:WEO202211
AU,411455000000,1999,IMF:WEO202211
AU,399650000000,2000,IMF:WEO202211
AU,377526000000,2001,IMF:WEO202211
AU,425115000000,2002,IMF:WEO202211
AU,540950000000,2003,IMF:WEO202211
AU,658379000000,2004,IMF:WEO202211
AU,735633000000,2005,IMF:WEO202211
AU,782398000000,2006,IMF:WEO202211
AU,949037000000,2007,IMF:WEO202211
AU,1055935999999,2008,IMF:WEO202211
AU,999994000000,2009,IMF:WEO202211
AU,1253606000000,2010,IMF:WEO202211
AU,1514658000000,2011,IMF:WEO202211
AU,1569221000000,2012,IMF:WEO202211
AU,1518966000000,2013,IMF:WEO202211
AU,1456432000000,2014,IMF:WEO202211
AU,1233112000000,2015,IMF:WEO202211
AU,1263833000000,2016,IMF:WEO202211
AU,1381986000000,2017,IMF:WEO202211
AU,1416818000000,2018,IMF:WEO202211
AU,1386697000000,2019,IMF:WEO202211
AU,1357639000000,2020,IMF:WEO202211
AU,1635255000000,2021,IMF:WEO202211
AW,1321000000,1995,IMF:WEO202211
AW,1380000000,1996,IMF:WEO202211
AW,1532000000,1997,IMF:WEO202211
AW,1665000000,1998,IMF:WEO202211
AW,1723000000,1999,IMF:WEO202211
AW,1873000000,2000,IMF:WEO202211
AW,1896000000,2001,IMF:WEO202211
AW,1962000000,2002,IMF:WEO202211
AW,2044000000,2003,IMF:WEO202211
AW,2255000000,2004,IMF:WEO202211
AW,2360000000,2005,IMF:WEO202211
AW,2470000000,2006,IMF:WEO202211
AW,2678000000,2007,IMF:WEO202211
AW,2843000000,2008,IMF:WEO202211
AW,2554000000,2009,IMF:WEO202211
AW,2454000000,2010,IMF:WEO202211
AW,2638000000,2011,IMF:WEO202211
AW,2615000000,2012,IMF:WEO202211
AW,2728000000,2013,IMF:WEO202211
AW,2791000000,2014,IMF:WEO202211
AW,2963000000,2015,IMF:WEO202211
AW,2984000000,2016,IMF:WEO202211
AW,3092000000,2017,IMF:WEO202211
AW,3202000000,2018,IMF:WEO202211
AW,3369000000,2019,IMF:WEO202211
AW,2610000000,2020,IMF:WEO202211
AW,3126000000,2021,IMF:WEO202211
AZ,1193000000,1992,IMF:WEO202211
AZ,1309000000,1993,IMF:WEO202211
AZ,2258000000,1994,IMF:WEO202211
AZ,2417000000,1995,IMF:WEO202211
AZ,3177000000,1996,IMF:WEO202211
AZ,3963000000,1997,IMF:WEO202211
AZ,4280000000,1998,IMF:WEO202211
AZ,4581000000,1999,IMF:WEO202211
AZ,5273000000,2000,IMF:WEO202211
AZ,5475000000,2001,IMF:WEO202211
AZ,6232000000,2002,IMF:WEO202211
AZ,7276000000,2003,IMF:WEO202211
AZ,8682000000,2004,IMF:WEO202211
AZ,13273000000,2005,IMF:WEO202211
AZ,21027000000,2006,IMF:WEO202211
AZ,33090000000,2007,IMF:WEO202211
AZ,48979000000,2008,IMF:WEO202211
AZ,44289000000,2009,IMF:WEO202211
AZ,52913000000,2010,IMF:WEO202211
AZ,65989999999,2011,IMF:WEO202211
AZ,69687000000,2012,IMF:WEO202211
AZ,74160000000,2013,IMF:WEO202211
AZ,75240000000,2014,IMF:WEO202211
AZ,50844000000,2015,IMF:WEO202211
AZ,37830000000,2016,IMF:WEO202211
AZ,41375000000,2017,IMF:WEO202211
AZ,47113000000,2018,IMF:WEO202211
AZ,48174000000,2019,IMF:WEO202211
AZ,42693000000,2020,IMF:WEO202211
AZ,54622000000,2021,IMF:WEO202211
BA,3584000000,1996,IMF:WEO202211
BA,4578000000,1997,IMF:WEO202211
BA,5281000000,1998,IMF:WEO202211
BA,5766000000,1999,IMF:WEO202211
BA,5554000000,2000,IMF:WEO202211
BA,5784000000,2001,IMF:WEO202211
BA,6711000000,2002,IMF:WEO202211
BA,8477000000,2003,IMF:WEO202211
BA,10157000000,2004,IMF:WEO202211
BA,10935000000,2005,IMF:WEO202211
BA,12460000000,2006,IMF:WEO202211
BA,15323000000,2007,IMF:WEO202211
BA,18712000000,2008,IMF:WEO202211
BA,17601000000,2009,IMF:WEO202211
BA,17164000000,2010,IMF:WEO202211
BA,18629000000,2011,IMF:WEO202211
BA,17207000000,2012,IMF:WEO202211
BA,18155000000,2013,IMF:WEO202211
BA,18522000000,2014,IMF:WEO202211
BA,16210000000,2015,IMF:WEO202211
BA,16910000000,2016,IMF:WEO202211
BA,18081000000,2017,IMF:WEO202211
BA,20184000000,2018,IMF:WEO202211
BA,20203000000,2019,IMF:WEO202211
BA,19951000000,2020,IMF:WEO202211
BA,23365000000,2021,IMF:WEO202211
BB,1018000000,1980,IMF:WEO202211
BB,1120000000,1981,IMF:WEO202211
BB,1171000000,1982,IMF:WEO202211
BB,1243000000,1983,IMF:WEO202211
BB,1355000000,1984,IMF:WEO202211
BB,1418000000,1985,IMF:WEO202211
BB,1557000000,1986,IMF:WEO202211
BB,1714000000,1987,IMF:WEO202211
BB,1823000000,1988,IMF:WEO202211
BB,2017999999,1989,IMF:WEO202211
BB,2024000000,1990,IMF:WEO202211
BB,2032000000,1991,IMF:WEO202211
BB,1957000000,1992,IMF:WEO202211
BB,2075000000,1993,IMF:WEO202211
BB,2163000000,1994,IMF:WEO202211
BB,2229000000,1995,IMF:WEO202211
BB,2377000000,1996,IMF:WEO202211
BB,2513000000,1997,IMF:WEO202211
BB,2833000000,1998,IMF:WEO202211
BB,2969000000,1999,IMF:WEO202211
BB,3059000000,2000,IMF:WEO202211
BB,3055000000,2001,IMF:WEO202211
BB,3106000000,2002,IMF:WEO202211
BB,3210000000,2003,IMF:WEO202211
BB,3444000000,2004,IMF:WEO202211
BB,3820000000,2005,IMF:WEO202211
BB,4216999999,2006,IMF:WEO202211
BB,4674000000,2007,IMF:WEO202211
BB,4785000000,2008,IMF:WEO202211
BB,4466000000,2009,IMF:WEO202211
BB,4530000000,2010,IMF:WEO202211
BB,4658000000,2011,IMF:WEO202211
BB,4610000000,2012,IMF:WEO202211
BB,4677000000,2013,IMF:WEO202211
BB,4696000000,2014,IMF:WEO202211
BB,4715000000,2015,IMF:WEO202211
BB,4830000000,2016,IMF:WEO202211
BB,4978000000,2017,IMF:WEO202211
BB,5087000000,2018,IMF:WEO202211
BB,5298000000,2019,IMF:WEO202211
BB,4677000000,2020,IMF:WEO202211
BB,4854000000,2021,IMF:WEO202211
BD,24775000000,1980,IMF:WEO202211
BD,26355000000,1981,IMF:WEO202211
BD,24678000000,1982,IMF:WEO202211
BD,23904000000,1983,IMF:WEO202211
BD,26817000000,1984,IMF:WEO202211
BD,28819000000,1985,IMF:WEO202211
BD,29639000000,1986,IMF:WEO202211
BD,32448999999,1987,IMF:WEO202211
BD,34914000000,1988,IMF:WEO202211
BD,38070000000,1989,IMF:WEO202211
BD,41068000000,1990,IMF:WEO202211
BD,42488000000,1991,IMF:WEO202211
BD,43292000000,1992,IMF:WEO202211
BD,43684000000,1993,IMF:WEO202211
BD,46438000000,1994,IMF:WEO202211
BD,51842000000,1995,IMF:WEO202211
BD,55445000000,1996,IMF:WEO202211
BD,57599000000,1997,IMF:WEO202211
BD,59879000000,1998,IMF:WEO202211
BD,61526000000,1999,IMF:WEO202211
BD,63549000000,2000,IMF:WEO202211
BD,64660000000,2001,IMF:WEO202211
BD,66227000000,2002,IMF:WEO202211
BD,71917000000,2003,IMF:WEO202211
BD,78046000000,2004,IMF:WEO202211
BD,82622000000,2005,IMF:WEO202211
BD,86028000000,2006,IMF:WEO202211
BD,95374000000,2007,IMF:WEO202211
BD,109765000000,2008,IMF:WEO202211
BD,122760000000,2009,IMF:WEO202211
BD,138094000000,2010,IMF:WEO202211
BD,154097000000,2011,IMF:WEO202211
BD,159749000000,2012,IMF:WEO202211
BD,179676000000,2013,IMF:WEO202211
BD,207102000000,2014,IMF:WEO202211
BD,233687000000,2015,IMF:WEO202211
BD,265236000000,2016,IMF:WEO202211
BD,293755000000,2017,IMF:WEO202211
BD,321379000000,2018,IMF:WEO202211
BD,351238000000,2019,IMF:WEO202211
BD,373902000000,2020,IMF:WEO202211
BD,416265000000,2021,IMF:WEO202211
BE,123478000000,1980,IMF:WEO202211
BE,102245000000,1981,IMF:WEO202211
BE,89958000000,1982,IMF:WEO202211
BE,85037000000,1983,IMF:WEO202211
BE,81237000000,1984,IMF:WEO202211
BE,84467000000,1985,IMF:WEO202211
BE,117063000000,1986,IMF:WEO202211
BE,145411000000,1987,IMF:WEO202211
BE,158097000000,1988,IMF:WEO202211
BE,159816000000,1989,IMF:WEO202211
BE,200149000000,1990,IMF:WEO202211
BE,205369000000,1991,IMF:WEO202211
BE,228732000000,1992,IMF:WEO202211
BE,218720000000,1993,IMF:WEO202211
BE,238622000000,1994,IMF:WEO202211
BE,288301000000,1995,IMF:WEO202211
BE,279292000000,1996,IMF:WEO202211
BE,253022000000,1997,IMF:WEO202211
BE,258875999999,1998,IMF:WEO202211
BE,258500000000,1999,IMF:WEO202211
BE,236897000000,2000,IMF:WEO202211
BE,236748000000,2001,IMF:WEO202211
BE,258200000000,2002,IMF:WEO202211
BE,318004000000,2003,IMF:WEO202211
BE,369047000000,2004,IMF:WEO202211
BE,385927000000,2005,IMF:WEO202211
BE,408281000000,2006,IMF:WEO202211
BE,470978000000,2007,IMF:WEO202211
BE,517270000000,2008,IMF:WEO202211
BE,482730000000,2009,IMF:WEO202211
BE,481814000000,2010,IMF:WEO202211
BE,523239000000,2011,IMF:WEO202211
BE,496467000000,2012,IMF:WEO202211
BE,521799000000,2013,IMF:WEO202211
BE,535529000000,2014,IMF:WEO202211
BE,462383000000,2015,IMF:WEO202211
BE,475931000000,2016,IMF:WEO202211
BE,502587000000,2017,IMF:WEO202211
BE,543592999999,2018,IMF:WEO202211
BE,535437000000,2019,IMF:WEO202211
BE,521260000000,2020,IMF:WEO202211
BE,599107000000,2021,IMF:WEO202211
BF,2386000000,1980,IMF:WEO202211
BF,2076000000,1981,IMF:WEO202211
BF,1934000000,1982,IMF:WEO202211
BF,1767000000,1983,IMF:WEO202211
BF,1579000000,1984,IMF:WEO202211
BF,1746000000,1985,IMF:WEO202211
BF,2290000000,1986,IMF:WEO202211
BF,2665000000,1987,IMF:WEO202211
BF,2942000000,1988,IMF:WEO202211
BF,2942000000,1989,IMF:WEO202211
BF,3488000000,1990,IMF:WEO202211
BF,3526000000,1991,IMF:WEO202211
BF,3775000000,1992,IMF:WEO202211
BF,3599000000,1993,IMF:WEO202211
BF,2164000000,1994,IMF:WEO202211
BF,2676000000,1995,IMF:WEO202211
BF,2909000000,1996,IMF:WEO202211
BF,2753000000,1997,IMF:WEO202211
BF,3155000000,1998,IMF:WEO202211
BF,3388000000,1999,IMF:WEO202211
BF,2961000000,2000,IMF:WEO202211
BF,3190000000,2001,IMF:WEO202211
BF,3620000000,2002,IMF:WEO202211
BF,4740000000,2003,IMF:WEO202211
BF,5449000000,2004,IMF:WEO202211
BF,6150000000,2005,IMF:WEO202211
BF,6548000000,2006,IMF:WEO202211
BF,7627000000,2007,IMF:WEO202211
BF,9450000000,2008,IMF:WEO202211
BF,9440000000,2009,IMF:WEO202211
BF,10118000000,2010,IMF:WEO202211
BF,12078000000,2011,IMF:WEO202211
BF,12569000000,2012,IMF:WEO202211
BF,13444000000,2013,IMF:WEO202211
BF,13947000000,2014,IMF:WEO202211
BF,11833000000,2015,IMF:WEO202211
BF,12830000000,2016,IMF:WEO202211
BF,14102000000,2017,IMF:WEO202211
BF,16067000000,2018,IMF:WEO202211
BF,15991000000,2019,IMF:WEO202211
BF,17378000000,2020,IMF:WEO202211
BF,19095000000,2021,IMF:WEO202211
BG,32351999999,1980,IMF:WEO202211
BG,34895000000,1981,IMF:WEO202211
BG,36394000000,1982,IMF:WEO202211
BG,37400000000,1983,IMF:WEO202211
BG,39728000000,1984,IMF:WEO202211
BG,34016000000,1985,IMF:WEO202211
BG,30106000000,1986,IMF:WEO202211
BG,34897000000,1987,IMF:WEO202211
BG,57029000000,1988,IMF:WEO202211
BG,58082000000,1989,IMF:WEO202211
BG,25608000000,1990,IMF:WEO202211
BG,2509000000,1991,IMF:WEO202211
BG,10183000000,1992,IMF:WEO202211
BG,5527000000,1993,IMF:WEO202211
BG,9716000000,1994,IMF:WEO202211
BG,16276000000,1995,IMF:WEO202211
BG,12295000000,1996,IMF:WEO202211
BG,11317000000,1997,IMF:WEO202211
BG,15031000000,1998,IMF:WEO202211
BG,13628000000,1999,IMF:WEO202211
BG,13246000000,2000,IMF:WEO202211
BG,14183000000,2001,IMF:WEO202211
BG,16402999999,2002,IMF:WEO202211
BG,21146000000,2003,IMF:WEO202211
BG,26158000000,2004,IMF:WEO202211
BG,29868000000,2005,IMF:WEO202211
BG,34380000000,2006,IMF:WEO202211
BG,44404000000,2007,IMF:WEO202211
BG,54434000000,2008,IMF:WEO202211
BG,52024000000,2009,IMF:WEO202211
BG,50683000000,2010,IMF:WEO202211
BG,57680000000,2011,IMF:WEO202211
BG,54299000000,2012,IMF:WEO202211
BG,55812000000,2013,IMF:WEO202211
BG,57082000000,2014,IMF:WEO202211
BG,50782000000,2015,IMF:WEO202211
BG,53949000000,2016,IMF:WEO202211
BG,59322000000,2017,IMF:WEO202211
BG,66428000000,2018,IMF:WEO202211
BG,68919000000,2019,IMF:WEO202211
BG,69995000000,2020,IMF:WEO202211
BG,80327000000,2021,IMF:WEO202211
BH,3593000000,1980,IMF:WEO202211
BH,4056000000,1981,IMF:WEO202211
BH,4264000000,1982,IMF:WEO202211
BH,4368000000,1983,IMF:WEO202211
BH,4534000000,1984,IMF:WEO202211
BH,4277999999,1985,IMF:WEO202211
BH,3347000000,1986,IMF:WEO202211
