target_id,actor_id,target_type,baseline_year,target_year,target_value,target_unit,URL,datasource_id
C2ES:US-MN:2025,US-MN,Absolute emissions reduction,2005,2025,30,percent,"https://www.pca.state.mn.us/air-water-land-climate/climate-change-initiatives#:~:text=The%20Next%20Generation%20Energy%20Act%20requires%20the%20state%20to%20reduce,renewable%20energy%20standards%20in%20Minnesota.",C2ES:US_GHG_targets
C2ES:US-MN:2050,US-MN,Absolute emissions reduction,2005,2050,80,percent,"https://www.pca.state.mn.us/air-water-land-climate/climate-change-initiatives#:~:text=The%20Next%20Generation%20Energy%20Act%20requires%20the%20state%20to%20reduce,renewable%20energy%20standards%20in%20Minnesota.",C2ES:US_GHG_targets
C2ES:US-NC:2030,US-NC,Absolute emissions reduction,2005,2030,50,percent,https://governor.nc.gov/media/2907/open,C2ES:US_GHG_targets
C2ES:US-NC:2050,US-NC,Absolute emissions reduction,2005,2050,100,percent,https://governor.nc.gov/media/2907/open,C2ES:US_GHG_targets
C2ES:US-NJ:2020,US-NJ,Absolute emissions reduction,1990,2020,0,percent,https://pub.njleg.gov/bills/2018/PL19/197_.htm,C2ES:US_GHG_targets
C2ES:US-NJ:2030,US-NJ,Absolute emissions reduction,2006,2030,50,percent,https://nj.gov/infobank/eo/056murphy/pdf/EO-274.pdf,C2ES:US_GHG_targets
C2ES:US-NJ:2050,US-NJ,Absolute emissions reduction,2006,2050,80,percent,https://pub.njleg.gov/bills/2018/PL19/197_.htm,C2ES:US_GHG_targets
C2ES:US-NM:2030,US-NM,Absolute emissions reduction,2005,2030,45,percent,https://www.governor.state.nm.us/wp-content/uploads/2019/01/EO_2019-003.pdf,C2ES:US_GHG_targets
C2ES:US-NV:2025,US-NV,Absolute emissions reduction,2005,2025,28,percent,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Bill/6431/Text,C2ES:US_GHG_targets
C2ES:US-NV:2030,US-NV,Absolute emissions reduction,2005,2030,45,percent,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Bill/6431/Text,C2ES:US_GHG_targets
C2ES:US-NV:2050,US-NV,Absolute emissions reduction,2005,2050,100,percent,https://www.leg.state.nv.us/App/NELIS/REL/80th2019/Bill/6431/Text,C2ES:US_GHG_targets
C2ES:US-NY:2030,US-NY,Absolute emissions reduction,1990,2030,40,percent,https://legislation.nysenate.gov/pdf/bills/2019/S6599,C2ES:US_GHG_targets
C2ES:US-NY:2050,US-NY,Absolute emissions reduction,1990,2050,85,percent,https://legislation.nysenate.gov/pdf/bills/2019/S6599,C2ES:US_GHG_targets
C2ES:US-OR:2035,US-OR,Absolute emissions reduction,1990,2035,45,percent,https://www.oregon.gov/gov/Documents/executive_orders/eo_20-04.pdf,C2ES:US_GHG_targets
C2ES:US-OR:2050,US-OR,Absolute emissions reduction,1990,2050,80,percent,https://www.oregon.gov/gov/Documents/executive_orders/eo_20-04.pdf,C2ES:US_GHG_targets
C2ES:US-PA:2025,US-PA,Absolute emissions reduction,2005,2025,26,percent,https://www.oa.pa.gov/Policies/eo/Documents/2019-01.pdf,C2ES:US_GHG_targets
C2ES:US-PA:2050,US-PA,Absolute emissions reduction,2005,2050,80,percent,https://www.oa.pa.gov/Policies/eo/Documents/2019-01.pdf,C2ES:US_GHG_targets
C2ES:US-PR:2025,US-PR,Absolute emissions reduction,2019,2025,50,percent,"https://www.ncsl.org/research/energy/greenhouse-gas-emissions-reduction-targets-and-market-based-policies.aspx#:~:text=Description%3A%20In%202019%2C%20Puerto%20Rico,targets%20of%20100%25%20by%202041.",C2ES:US_GHG_targets
C2ES:US-RI:2020,US-RI,Absolute emissions reduction,1990,2020,10,percent,http://webserver.rilin.state.ri.us/Statutes/TITLE42/42-6.2/42-6.2-2.HTM,C2ES:US_GHG_targets
C2ES:US-RI:2035,US-RI,Absolute emissions reduction,1990,2035,45,percent,http://webserver.rilin.state.ri.us/Statutes/TITLE42/42-6.2/42-6.2-2.HTM,C2ES:US_GHG_targets
C2ES:US-RI:2040,US-RI,Absolute emissions reduction,1990,2040,80,percent,http://webserver.rilin.state.ri.us/Statutes/TITLE42/42-6.2/42-6.2-2.HTM,C2ES:US_GHG_targets
C2ES:US-RI:2050,US-RI,Absolute emissions reduction,1990,2050,100,percent,http://webserver.rilin.state.ri.us/Statutes/TITLE42/42-6.2/42-6.2-2.HTM,C2ES:US_GHG_targets
C2ES:US-VT:2025,US-VT,Absolute emissions reduction,2005,2025,26,percent,https://legislature.vermont.gov/Documents/2020/Docs/ACTS/ACT153/ACT153%20As%20Enacted.pdf,C2ES:US_GHG_targets
C2ES:US-VT:2030,US-VT,Absolute emissions reduction,1990,2030,40,percent,https://legislature.vermont.gov/Documents/2020/Docs/ACTS/ACT153/ACT153%20As%20Enacted.pdf,C2ES:US_GHG_targets
C2ES:US-VT:2050,US-VT,Absolute emissions reduction,1990,2050,80,percent,https://legislature.vermont.gov/Documents/2020/Docs/ACTS/ACT153/ACT153%20As%20Enacted.pdf,C2ES:US_GHG_targets
C2ES:US-WA:2020,US-WA,Absolute emissions reduction,1990,2020,0,percent,https://lawfilesext.leg.wa.gov/biennium/2019-20/Pdf/Bills/Session%20Laws/House/2311-S2.SL.pdf#page=1,C2ES:US_GHG_targets
C2ES:US-WA:2030,US-WA,Absolute emissions reduction,1990,2030,45,percent,https://lawfilesext.leg.wa.gov/biennium/2019-20/Pdf/Bills/Session%20Laws/House/2311-S2.SL.pdf#page=1,C2ES:US_GHG_targets
C2ES:US-WA:2040,US-WA,Absolute emissions reduction,1990,2040,70,percent,https://lawfilesext.leg.wa.gov/biennium/2019-20/Pdf/Bills/Session%20Laws/House/2311-S2.SL.pdf#page=1,C2ES:US_GHG_targets
C2ES:US-WA:2050,US-WA,Absolute emissions reduction,1990,2050,95,percent,https://lawfilesext.leg.wa.gov/biennium/2019-20/Pdf/Bills/Session%20Laws/House/2311-S2.SL.pdf#page=1,C2ES:US_GHG_targets
C2ES:US-WI:2025,US-WI,Absolute emissions reduction,2005,2025,26,percent,https://evers.wi.gov/Documents/EO%20038%20Clean%20Energy.pdf,C2ES:US_GHG_targets
