datasource_id,name,publisher,published,URL
ECCC:GHG_inventory:2023-11-10,ECCC Greenhouse Gas Inventory,ECCC,2023-11-10,https://data.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/A-IPCC-Sector/?lang=en
