actor_id,lat,lng,datasource_id
ECCC:GHGRP:10041,500690,-1252820,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10042,490576,-810301,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10043,461982,-826989,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10045,500582,-1107282,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10046,0,0,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10047,447846,-753773,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10048,530000,-1224583,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10049,550473,-1105778,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10050,433521,-798679,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10051,430687,-808580,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10052,529520,-669002,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10053,508450,-1135910,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10054,509012,-1133928,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10055,508467,-1135811,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10057,429217,-811900,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10058,510056,-1131716,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10059,464221,-636800,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10060,504843,-1045818,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10061,473743,-618858,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10064,456323,-735244,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10065,555827,-1108888,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10066,467447,-718126,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10067,453401,-735236,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10068,500409,-1107219,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10069,535874,-1133647,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10070,495094,-1146515,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10071,512224,-1144956,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10073,545970,-1103997,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10074,451534,-662025,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10075,423838,-822218,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10076,460475,-731377,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10079,489552,-579485,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10080,520919,-1068475,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10082,488750,-1236450,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10085,491436,-1230230,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10086,535400,-1135000,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10088,463363,-725555,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10089,484289,-712437,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10091,432597,-798111,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10093,462680,-817680,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10095,510265,-1139419,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10096,514001,-1140343,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10097,535397,-1134092,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10098,535594,-1133589,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10099,473748,-683332,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10100,535575,-1165472,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10101,647195,-1106201,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10103,484124,-711307,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10104,496478,-1147169,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10105,497580,-1148259,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10106,550415,-1196310,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10107,506760,-1100250,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10108,506840,-1100328,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10111,510682,-1151364,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10112,510589,-1151745,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10113,514135,-987650,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10114,430989,-808943,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10115,501899,-1148790,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10117,586546,-1226881,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10118,586400,-1226700,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10119,537217,-1131917,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10120,537235,-1131738,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10121,537253,-1131930,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10122,537575,-1131499,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10125,537332,-1131750,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10126,560900,-1204140,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10127,533440,-1143050,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10128,438578,-789097,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10130,550711,-1186911,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10131,500850,-1148710,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10132,540071,-1191040,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10133,432588,-797843,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10135,532045,-1168112,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10136,491369,-1238564,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10137,516969,-1144750,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10138,459975,-653063,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10139,501291,-1119058,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10140,547708,-1018838,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10141,433615,-809642,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10142,476160,-527280,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10143,534917,-1145817,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10144,534133,-1175706,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10145,474506,-530963,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10146,495237,-1234837,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10147,532631,-1099488,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10148,456203,-735183,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10149,446606,-756016,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10150,505176,-1046301,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10151,487695,-806669,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10152,523082,-1135415,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10154,460297,-734024,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10155,545722,-1155231,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10157,506860,-1204040,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10158,546133,-1182129,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10159,544272,-1168843,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10160,541944,-1166322,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10161,438683,-794984,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10162,534487,-1144491,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10163,497909,-944900,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10164,485737,-810911,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10165,481347,-800425,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10168,457125,-734250,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10169,463583,-725185,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10170,491591,-1230032,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10171,441664,-768026,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10176,535805,-1136032,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10177,441439,-768492,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10178,462358,-600386,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10179,566667,-1113451,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10180,570405,-1119067,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10181,551734,-1230952,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10182,538609,-1012133,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10183,456207,-716049,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10184,561447,-1206686,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10185,561484,-1206716,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10186,532593,-1099512,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10187,570000,-1110000,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10188,527663,-673330,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10191,435012,-796101,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10192,434972,-796277,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10193,431262,-802285,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10195,504287,-1051983,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10196,573517,-1115222,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10199,428375,-800517,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10203,491512,-883418,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10204,652873,-1268812,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10206,477980,-539938,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10207,539779,-1226950,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10208,428825,-824044,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10209,429385,-824137,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10210,428971,-824399,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10211,523083,-1135500,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10213,438718,-788631,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10215,454032,-756540,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10217,455985,-752562,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10219,563806,-1167950,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10220,562219,-1171106,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10221,463803,-723616,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10223,440553,-771222,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10225,555719,-1219416,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10226,539022,-1227963,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10227,463225,-603039,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10228,455872,-613489,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10229,490471,-1054883,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10230,492480,-1248095,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10231,498738,-1245522,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10232,523874,-1136005,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10234,539281,-1226989,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10235,557249,-1193999,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10236,520944,-1067050,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10237,507477,-1144947,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10238,456417,-735167,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10239,467592,-711914,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10240,616916,-736666,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10241,584471,-1192383,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10243,521462,-1153300,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10244,498880,-970590,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10246,539773,-1130863,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10247,452838,-660102,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10248,0,0,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10249,527581,-1141116,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10250,429544,-824153,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10251,429585,-824145,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10252,429521,-823664,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10253,429025,-824511,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10254,429306,-824432,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10255,429542,-824158,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10256,429346,-824381,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10257,510490,-1140670,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10258,504470,-1046080,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10259,504333,-1051833,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10260,538042,-1130824,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10261,537991,-1130807,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10262,537964,-1130913,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10263,486667,-724582,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10264,490874,-1028681,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10265,514426,-1117920,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10267,519655,-1147536,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10268,510396,-1145590,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10269,537959,-1130996,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10271,498309,-999078,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10272,467111,-790967,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10273,438806,-787005,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10274,432426,-811478,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10275,432643,-798272,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10276,428100,-800967,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10277,522263,-1151770,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10278,535417,-1133917,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10279,499093,-973048,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10281,535085,-1145571,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10283,428142,-824556,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10284,464750,-484794,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10285,487965,-871039,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10289,491019,-1177172,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10290,504470,-1046100,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10291,456201,-626498,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10292,446764,-635961,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10293,488703,-808942,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10295,485837,-716889,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10296,484274,-711598,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10297,453078,-738947,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10298,463832,-723724,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10299,500334,-667910,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10300,466931,-719448,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10302,474494,-727888,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10304,468241,-712152,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10306,481821,-705536,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10307,483007,-711289,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10310,428764,-812284,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10312,549575,-1191939,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10313,493052,-1140003,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10315,422807,-830876,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10316,537332,-1131750,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10318,497831,-928472,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10321,512194,-1146454,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10323,422877,-829803,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10324,546984,-1107199,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10327,535586,-1133680,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10328,491418,-1030019,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10329,535270,-1093568,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10330,460374,-734208,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10332,430705,-797917,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10334,452787,-660249,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10337,431233,-791673,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10338,535051,-1095716,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10341,553292,-1192330,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10342,539228,-1226906,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10343,423140,-820557,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10344,457846,-739060,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10346,491494,-1227580,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10348,452342,-757612,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10349,549364,-1172290,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10351,423258,-830085,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10352,535841,-1136144,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10353,494711,-1037061,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10354,475600,-527130,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10355,460111,-672265,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10356,511894,-1139378,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10357,463680,-724050,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10358,435742,-802323,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10359,530892,-1168059,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10360,429011,-824461,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10361,535594,-1133472,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10364,422556,-827795,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10365,420879,-828725,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10366,436682,-795984,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10368,555863,-1138842,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10369,458206,-732661,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10370,452639,-741546,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10371,517422,-1141345,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10373,437043,-797275,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10375,523874,-1136005,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10376,436034,-796967,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10379,420569,-826437,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10380,551722,-1188311,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10381,644950,-1102832,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10382,535277,-1133926,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10383,499273,-970168,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10385,504723,-1210213,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10386,452620,-660924,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10388,499520,-1147560,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10389,532590,-1099528,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10390,564117,-1109376,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10392,510867,-1140088,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10394,543450,-1103323,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10398,465775,-808042,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10399,553658,-1217628,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10400,550611,-1212533,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10401,457326,-735346,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10402,530665,-1174048,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10404,438182,-790513,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10406,561127,-1118278,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10407,427683,-824542,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10408,573354,-1117556,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10411,502557,-998632,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10412,543230,-1102500,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10413,436495,-793311,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10414,561936,-1109506,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10415,443193,-815657,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10416,422655,-831001,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10417,505772,-1111781,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10419,520057,-1070936,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10420,535291,-1133875,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10421,510653,-1152211,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10423,431612,-795057,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10426,561450,-1206510,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10427,430126,-800156,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10428,535830,-1168420,ECCC:GHGRP_facilities:2022-04-14
ECCC:GHGRP:10429,538342,-1186584,ECCC:GHGRP_facilities:2022-04-14
