emissions_id,actor_id,year,total_emissions,datasource_id
NAEI_GHGI_AR5:GB-ENG:1990,GB-ENG,1990,626590455,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:1995,GB-ENG,1995,576385002,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:1998,GB-ENG,1998,566796026,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:1999,GB-ENG,1999,540695904,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2000,GB-ENG,2000,538653438,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2001,GB-ENG,2001,544403180,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2002,GB-ENG,2002,535639407,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2003,GB-ENG,2003,540289882,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2004,GB-ENG,2004,535944382,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2005,GB-ENG,2005,530139357,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2006,GB-ENG,2006,520392693,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2007,GB-ENG,2007,516203779,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2008,GB-ENG,2008,497327934,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2009,GB-ENG,2009,453043718,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2010,GB-ENG,2010,460274319,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2011,GB-ENG,2011,427664585,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2012,GB-ENG,2012,442367207,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2013,GB-ENG,2013,425442326,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2014,GB-ENG,2014,393852298,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2015,GB-ENG,2015,376355634,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2016,GB-ENG,2016,352981635,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2017,GB-ENG,2017,349823167,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2018,GB-ENG,2018,344239308,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2019,GB-ENG,2019,330427182,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-ENG:2020,GB-ENG,2020,298577376,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-NIR:1990,GB-NIR,1990,25041588,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-NIR:1995,GB-NIR,1995,26026385,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-NIR:1998,GB-NIR,1998,25446950,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-NIR:1999,GB-NIR,1999,25994718,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-NIR:2000,GB-NIR,2000,25726305,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-NIR:2001,GB-NIR,2001,26068069,NAEI:DA_GHGI_1990_2020:v4.1
NAEI_GHGI_AR5:GB-NIR:2002,GB-NIR,2002,23635265,NAEI:DA_GHGI_1990_2020:v4.1
