actor_id,population,year,datasource_id
US-IL,12419293,2000,OEF:WD:subnational-population:20240322
US-IL,12830632,2010,OEF:WD:subnational-population:20240322
US-IL,11430602,1990,OEF:WD:subnational-population:20240322
US-IL,12812508,2020,OEF:WD:subnational-population:20240322
US-IL,12859995,2015,OEF:WD:subnational-population:20240322
IN-TR,3673917,2011,OEF:WD:subnational-population:20240322
MX-CMX,8918653,2015,OEF:WD:subnational-population:20240322
MX-CMX,8918653,2016,OEF:WD:subnational-population:20240322
MX-CMX,9209944,2020,OEF:WD:subnational-population:20240322
CA-NL,510550,2021,OEF:WD:subnational-population:20240322
CA-NL,512930,2001,OEF:WD:subnational-population:20240322
CA-NL,528430,2017,OEF:WD:subnational-population:20240322
CA-NL,551790,1996,OEF:WD:subnational-population:20240322
CA-NL,505469,2006,OEF:WD:subnational-population:20240322
CA-NL,514536,2011,OEF:WD:subnational-population:20240322
CA-NL,519716,2016,OEF:WD:subnational-population:20240322
CA-NL,526329,2015,OEF:WD:subnational-population:20240322
CA-NL,568475,1991,OEF:WD:subnational-population:20240322
RU-MUR,732864,2021,OEF:WD:subnational-population:20240322
RU-MUR,753557,2018,OEF:WD:subnational-population:20240322
RU-MUR,762371,2016,OEF:WD:subnational-population:20240322
RU-KGD,976569,2016,OEF:WD:subnational-population:20240322
RU-KGD,994599,2018,OEF:WD:subnational-population:20240322
RU-KGD,1018624,2021,OEF:WD:subnational-population:20240322
ID-BB,1372813,2015,OEF:WD:subnational-population:20240322
US-NM,1515069,1990,OEF:WD:subnational-population:20240322
US-NM,1819046,2000,OEF:WD:subnational-population:20240322
US-NM,2059179,2010,OEF:WD:subnational-population:20240322
US-NM,2085109,2015,OEF:WD:subnational-population:20240322
US-NM,2117522,2020,OEF:WD:subnational-population:20240322
ID-BE,1828291,2014,OEF:WD:subnational-population:20240322
US-MS,2573216,1990,OEF:WD:subnational-population:20240322
US-MS,2844658,2000,OEF:WD:subnational-population:20240322
US-MS,2961279,2020,OEF:WD:subnational-population:20240322
US-MS,2967297,2010,OEF:WD:subnational-population:20240322
US-MS,2992333,2015,OEF:WD:subnational-population:20240322
US-PR,3193694,2019,OEF:WD:subnational-population:20240322
US-PR,3285874,2020,OEF:WD:subnational-population:20240322
US-PR,3411307,2016,OEF:WD:subnational-population:20240322
US-PR,3474182,2015,OEF:WD:subnational-population:20240322
US-PR,3585176,1992,OEF:WD:subnational-population:20240322
US-PR,3615086,2013,OEF:WD:subnational-population:20240322
US-PR,3615497,1993,OEF:WD:subnational-population:20240322
US-PR,3649237,1994,OEF:WD:subnational-population:20240322
US-PR,3651545,2012,OEF:WD:subnational-population:20240322
US-PR,3683103,1995,OEF:WD:subnational-population:20240322
US-PR,3725789,2010,OEF:WD:subnational-population:20240322
US-PR,3724655,1996,OEF:WD:subnational-population:20240322
US-PR,3760866,2008,OEF:WD:subnational-population:20240322
US-PR,3781101,1998,OEF:WD:subnational-population:20240322
US-PR,3782995,2007,OEF:WD:subnational-population:20240322
US-PR,3800081,1999,OEF:WD:subnational-population:20240322
US-PR,3805214,2006,OEF:WD:subnational-population:20240322
US-PR,3810605,2000,OEF:WD:subnational-population:20240322
US-PR,3818774,2001,OEF:WD:subnational-population:20240322
US-PR,3821362,2005,OEF:WD:subnational-population:20240322
US-PR,3823701,2002,OEF:WD:subnational-population:20240322
US-PR,3826095,2003,OEF:WD:subnational-population:20240322
US-PR,3826878,2004,OEF:WD:subnational-population:20240322
US-PR,3537000,1990,OEF:WD:subnational-population:20240322
US-PR,3562110,1991,OEF:WD:subnational-population:20240322
US-PR,3686580,2011,OEF:WD:subnational-population:20240322
US-PR,3740410,2009,OEF:WD:subnational-population:20240322
US-PR,3759430,1997,OEF:WD:subnational-population:20240322
NL-ZH,3577032,2013,OEF:WD:subnational-population:20240322
NO-03,711300,2023,OEF:WD:subnational-population:20240322
NO-03,623966,2013,OEF:WD:subnational-population:20240322
NO-03,634463,2014,OEF:WD:subnational-population:20240322
NO-03,673469,2018,OEF:WD:subnational-population:20240322
NO-03,681071,2019,OEF:WD:subnational-population:20240322
NO-03,693494,2020,OEF:WD:subnational-population:20240322
IT-VE,254850,2021,OEF:WD:subnational-population:20240322
IT-VE,250369,2023,OEF:WD:subnational-population:20240322
IT-VE,261321,2018,OEF:WD:subnational-population:20240322
IT-VE,261905,2017,OEF:WD:subnational-population:20240322
IT-VE,264579,2014,OEF:WD:subnational-population:20240322
IT-VE,857841,2013,OEF:WD:subnational-population:20240322
DE-SL,986887,2019,OEF:WD:subnational-population:20240322
DE-SL,995597,2015,OEF:WD:subnational-population:20240322
DE-SL,1017567,2010,OEF:WD:subnational-population:20240322
NL-LI,1120006,2013,OEF:WD:subnational-population:20240322
US-MA,6016425,1990,OEF:WD:subnational-population:20240322
US-MA,6349097,2000,OEF:WD:subnational-population:20240322
US-MA,6547629,2010,OEF:WD:subnational-population:20240322
US-MA,6794422,2015,OEF:WD:subnational-population:20240322
US-MA,7029917,2020,OEF:WD:subnational-population:20240322
IT-AQ,306701,2014,OEF:WD:subnational-population:20240322
IT-TE,308892,2019,OEF:WD:subnational-population:20240322
IT-CR,352242,2021,OEF:WD:subnational-population:20240322
IT-RC,522127,2022,OEF:WD:subnational-population:20240322
IT-RC,551212,2018,OEF:WD:subnational-population:20240322
IT-UD,528441,2004,OEF:WD:subnational-population:20240322
SI-040,16000,2010,OEF:WD:subnational-population:20240322
SI-040,15962,2016,OEF:WD:subnational-population:20240322
SI-040,15739,2008,OEF:WD:subnational-population:20240322
SI-040,15833,2014,OEF:WD:subnational-population:20240322
SI-040,15906,2011,OEF:WD:subnational-population:20240322
SI-040,15881,2015,OEF:WD:subnational-population:20240322
SI-040,15952,2013,OEF:WD:subnational-population:20240322
SI-040,15951,2012,OEF:WD:subnational-population:20240322
SI-040,16035,2009,OEF:WD:subnational-population:20240322
SI-040,16015,2017,OEF:WD:subnational-population:20240322
SI-040,16099,2018,OEF:WD:subnational-population:20240322
SI-040,16367,2019,OEF:WD:subnational-population:20240322
SI-040,16589,2020,OEF:WD:subnational-population:20240322
SI-040,10284,1991,OEF:WD:subnational-population:20240322
SI-040,10381,2002,OEF:WD:subnational-population:20240322
SI-040,11653,2022,OEF:WD:subnational-population:20240322
SI-040,11819,2021,OEF:WD:subnational-population:20240322
IT-PG,657786,2018,OEF:WD:subnational-population:20240322
IT-MB,850321,2011,OEF:WD:subnational-population:20240322
IT-VA,889639,2014,OEF:WD:subnational-population:20240322
YE-SA,1747834,2004,OEF:WD:subnational-population:20240322
CN-ZJ,64567588,2020,OEF:WD:subnational-population:20240322
CN-ZJ,41445930,1990,OEF:WD:subnational-population:20240322
CN-ZJ,54426891,2010,OEF:WD:subnational-population:20240322
CN-ZJ,45930651,2000,OEF:WD:subnational-population:20240322
GB-ESS,1832752,2018,OEF:WD:subnational-population:20240322
GB-ESS,1856063,2020,OEF:WD:subnational-population:20240322
GB-ESS,1455340,2011,OEF:WD:subnational-population:20240322
GB-ESS,1406500,2012,OEF:WD:subnational-population:20240322
GB-ESS,1519509,2022,OEF:WD:subnational-population:20240322
EG-SHG,3123114,1996,OEF:WD:subnational-population:20240322
EG-SHG,3747289,2006,OEF:WD:subnational-population:20240322
EG-SHG,4967409,2017,OEF:WD:subnational-population:20240322
EG-MN,3310129,1996,OEF:WD:subnational-population:20240322
EG-MN,4166299,2006,OEF:WD:subnational-population:20240322
EG-MN,5497095,2017,OEF:WD:subnational-population:20240322
SI-146,6742,2015,OEF:WD:subnational-population:20240322
SI-146,6720,2020,OEF:WD:subnational-population:20240322
SI-146,6760,2014,OEF:WD:subnational-population:20240322
SI-146,6781,2011,OEF:WD:subnational-population:20240322
SI-146,6708,2017,OEF:WD:subnational-population:20240322
SI-146,6705,2016,OEF:WD:subnational-population:20240322
SI-146,6709,2018,OEF:WD:subnational-population:20240322
SI-146,6699,2019,OEF:WD:subnational-population:20240322
SI-146,6763,2010,OEF:WD:subnational-population:20240322
SI-146,6779,2009,OEF:WD:subnational-population:20240322
SI-146,6871,2008,OEF:WD:subnational-population:20240322
SI-146,6817,2013,OEF:WD:subnational-population:20240322
SI-146,6807,2012,OEF:WD:subnational-population:20240322
KR-41,13103188,2018,OEF:WD:subnational-population:20240322
UY-TA,90053,2011,OEF:WD:subnational-population:20240322
UY-SA,124878,2011,OEF:WD:subnational-population:20240322
UY-CO,132204,2011,OEF:WD:subnational-population:20240322
GE-GU,107100,2021,OEF:WD:subnational-population:20240322
GE-GU,167600,1994,OEF:WD:subnational-population:20240322
GE-GU,113350,2014,OEF:WD:subnational-population:20240322
GE-GU,159980,1995,OEF:WD:subnational-population:20240322
GE-GU,151335,1996,OEF:WD:subnational-population:20240322
GB-CMA,499100,2012,OEF:WD:subnational-population:20240322
GB-CMA,498888,2018,OEF:WD:subnational-population:20240322
GB-CMA,499781,2020,OEF:WD:subnational-population:20240322
GB-CMA,499858,2011,OEF:WD:subnational-population:20240322
GB-OXF,660800,2012,OEF:WD:subnational-population:20240322
GB-OXF,677800,2015,OEF:WD:subnational-population:20240322
GB-OXF,687524,2018,OEF:WD:subnational-population:20240322
GB-OXF,738276,2022,OEF:WD:subnational-population:20240322
GB-LIN,1066100,2015,OEF:WD:subnational-population:20240322
GB-LIN,1087659,2018,OEF:WD:subnational-population:20240322
GB-LIN,1098445,2020,OEF:WD:subnational-population:20240322
GB-LIN,718800,2012,OEF:WD:subnational-population:20240322
GB-LIN,775524,2022,OEF:WD:subnational-population:20240322
MT-60,5719,2012,OEF:WD:subnational-population:20240322
MT-60,6444,2014,OEF:WD:subnational-population:20240322
AD-05,5440,2023,OEF:WD:subnational-population:20240322
AD-05,4798,2018,OEF:WD:subnational-population:20240322
AD-05,4858,2017,OEF:WD:subnational-population:20240322
AD-05,4942,2019,OEF:WD:subnational-population:20240322
AD-05,5001,2020,OEF:WD:subnational-population:20240322
AD-05,5069,2021,OEF:WD:subnational-population:20240322
AD-05,5225,2022,OEF:WD:subnational-population:20240322
AD-08,14271,2017,OEF:WD:subnational-population:20240322
AD-08,14367,2015,OEF:WD:subnational-population:20240322
AD-08,14457,2018,OEF:WD:subnational-population:20240322
AD-08,14521,2016,OEF:WD:subnational-population:20240322
AD-08,14582,2020,OEF:WD:subnational-population:20240322
AD-08,14599,2019,OEF:WD:subnational-population:20240322
AD-08,14724,2021,OEF:WD:subnational-population:20240322
AD-08,14917,2022,OEF:WD:subnational-population:20240322
AD-08,15506,2023,OEF:WD:subnational-population:20240322
CO-SAP,63692,2020,OEF:WD:subnational-population:20240322
VN-24,857818,2008,OEF:WD:subnational-population:20240322
IN-PB,27743338,2011,OEF:WD:subnational-population:20240322
BJ-LI,678874,2013,OEF:WD:subnational-population:20240322
DK-83,1199667,2009,OEF:WD:subnational-population:20240322
DK-83,1223894,2019,OEF:WD:subnational-population:20240322
CL-TA,165460,1992,OEF:WD:subnational-population:20240322
CL-TA,238950,2002,OEF:WD:subnational-population:20240322
CL-TA,330558,2017,OEF:WD:subnational-population:20240322
RU-KO,813590,2021,OEF:WD:subnational-population:20240322
RU-KO,840873,2018,OEF:WD:subnational-population:20240322
RU-KO,856631,2016,OEF:WD:subnational-population:20240322
CD-KN,7500000,2005,OEF:WD:subnational-population:20240322
CD-KN,3804000,1991,OEF:WD:subnational-population:20240322
CD-KN,6786000,2003,OEF:WD:subnational-population:20240322
CD-KN,9464000,2012,OEF:WD:subnational-population:20240322
CD-KN,10125000,2014,OEF:WD:subnational-population:20240322
CD-KN,11575000,2015,OEF:WD:subnational-population:20240322
CD-KN,11855000,2016,OEF:WD:subnational-population:20240322
CD-KN,4655313,1994,OEF:WD:subnational-population:20240322
FR-973,282731,2017,OEF:WD:subnational-population:20240322
FR-973,115784,1990,OEF:WD:subnational-population:20240322
FR-973,163165,2000,OEF:WD:subnational-population:20240322
FR-973,234181,2010,OEF:WD:subnational-population:20240322
FR-973,244118,2013,OEF:WD:subnational-population:20240322
FR-973,259865,2015,OEF:WD:subnational-population:20240322
FR-973,276128,2018,OEF:WD:subnational-population:20240322
FR-973,281678,2019,OEF:WD:subnational-population:20240322
FR-973,285133,2020,OEF:WD:subnational-population:20240322
FR-973,286618,2021,OEF:WD:subnational-population:20240322
FR-02,534490,2017,OEF:WD:subnational-population:20240322
FR-02,527468,2021,OEF:WD:subnational-population:20240322
FR-02,529374,2020,OEF:WD:subnational-population:20240322
FR-02,531345,2019,OEF:WD:subnational-population:20240322
FR-02,533316,2018,OEF:WD:subnational-population:20240322
FR-02,538659,2015,OEF:WD:subnational-population:20240322
FR-02,539783,2014,OEF:WD:subnational-population:20240322
CL-AP,174119,1992,OEF:WD:subnational-population:20240322
CL-AP,189644,2002,OEF:WD:subnational-population:20240322
CL-AP,226068,2017,OEF:WD:subnational-population:20240322
FR-13,2043110,2019,OEF:WD:subnational-population:20240322
FR-13,2048070,2020,OEF:WD:subnational-population:20240322
FR-13,2016622,2015,OEF:WD:subnational-population:20240322
FR-13,2024162,2017,OEF:WD:subnational-population:20240322
FR-13,2034357,2018,OEF:WD:subnational-population:20240322
FR-13,2056943,2021,OEF:WD:subnational-population:20240322
ES-GA,2737370,2002,OEF:WD:subnational-population:20240322
ES-GA,2724544,1998,OEF:WD:subnational-population:20240322
ES-GA,2732926,2001,OEF:WD:subnational-population:20240322
ES-GA,2750985,2004,OEF:WD:subnational-population:20240322
ES-GA,2751094,2003,OEF:WD:subnational-population:20240322
ES-GA,2762198,2005,OEF:WD:subnational-population:20240322
ES-GA,2767524,2006,OEF:WD:subnational-population:20240322
ES-GA,2784169,2008,OEF:WD:subnational-population:20240322
ES-GA,2795422,2011,OEF:WD:subnational-population:20240322
ES-GA,2796089,2009,OEF:WD:subnational-population:20240322
ES-GA,2731900,2000,OEF:WD:subnational-population:20240322
ES-GA,2703290,2018,OEF:WD:subnational-population:20240322
ES-GA,2765940,2013,OEF:WD:subnational-population:20240322
ES-GA,2695645,2021,OEF:WD:subnational-population:20240322
ES-GA,2708339,2017,OEF:WD:subnational-population:20240322
ES-GA,2718525,2016,OEF:WD:subnational-population:20240322
ES-GA,2730337,1999,OEF:WD:subnational-population:20240322
ES-GA,2732347,2015,OEF:WD:subnational-population:20240322
ES-GA,2742622,1996,OEF:WD:subnational-population:20240322
ES-GA,2748695,2014,OEF:WD:subnational-population:20240322
ES-GA,2772533,2007,OEF:WD:subnational-population:20240322
ES-GA,2781498,2012,OEF:WD:subnational-population:20240322
ES-GA,2797653,2010,OEF:WD:subnational-population:20240322
FR-28,431277,2021,OEF:WD:subnational-population:20240322
FR-28,431443,2020,OEF:WD:subnational-population:20240322
FR-28,431575,2019,OEF:WD:subnational-population:20240322
FR-28,431997,2018,OEF:WD:subnational-population:20240322
FR-28,433233,2017,OEF:WD:subnational-population:20240322
FR-28,433762,2014,OEF:WD:subnational-population:20240322
FR-28,434035,2015,OEF:WD:subnational-population:20240322
RU-KDA,5514250,2016,OEF:WD:subnational-population:20240322
RU-KDA,5603420,2018,OEF:WD:subnational-population:20240322
RU-KDA,5125221,2002,OEF:WD:subnational-population:20240322
RU-KDA,5226647,2010,OEF:WD:subnational-population:20240322
RU-KDA,5675462,2020,OEF:WD:subnational-population:20240322
RU-KDA,5683947,2021,OEF:WD:subnational-population:20240322
RU-BRY,1182682,2021,OEF:WD:subnational-population:20240322
RU-BRY,1210982,2018,OEF:WD:subnational-population:20240322
RU-BRY,1225799,2016,OEF:WD:subnational-population:20240322
RU-BEL,1541259,2021,OEF:WD:subnational-population:20240322
RU-BEL,1549581,2016,OEF:WD:subnational-population:20240322
RU-BEL,1549876,2018,OEF:WD:subnational-population:20240322
TZ-20,1004539,2012,OEF:WD:subnational-population:20240322
TZ-20,1540519,2022,OEF:WD:subnational-population:20240322
IR-24,1228155,2006,OEF:WD:subnational-population:20240322
IR-24,1248488,2011,OEF:WD:subnational-population:20240322
IR-24,1270420,2016,OEF:WD:subnational-population:20240322
UA-46,2478133,2022,OEF:WD:subnational-population:20240322
UA-46,2529608,2018,OEF:WD:subnational-population:20240322
UA-46,2533384,2015,OEF:WD:subnational-population:20240322
UA-46,2538436,2014,OEF:WD:subnational-population:20240322
UA-46,2544748,2011,OEF:WD:subnational-population:20240322
UA-46,2549617,2010,OEF:WD:subnational-population:20240322
UA-46,2552929,2009,OEF:WD:subnational-population:20240322
UA-46,2559779,2008,OEF:WD:subnational-population:20240322
UA-46,2598311,2004,OEF:WD:subnational-population:20240322
UA-46,2610995,2003,OEF:WD:subnational-population:20240322
UA-46,2626543,2001,OEF:WD:subnational-population:20240322
UA-46,2626543,2002,OEF:WD:subnational-population:20240322
UA-46,2497750,2021,OEF:WD:subnational-population:20240322
MH-EBO,706,2011,OEF:WD:subnational-population:20240322
MH-EBO,902,1999,OEF:WD:subnational-population:20240322
CZ-422,124600,2021,OEF:WD:subnational-population:20240322
CZ-422,121480,2022,OEF:WD:subnational-population:20240322
CZ-422,124035,2023,OEF:WD:subnational-population:20240322
CZ-422,124249,2017,OEF:WD:subnational-population:20240322
CZ-422,124342,2016,OEF:WD:subnational-population:20240322
CZ-422,124347,2018,OEF:WD:subnational-population:20240322
CZ-422,124751,2019,OEF:WD:subnational-population:20240322
CZ-422,124946,2020,OEF:WD:subnational-population:20240322
FR-CP,0,2016,OEF:WD:subnational-population:20240322
IE-L,2630720,2016,OEF:WD:subnational-population:20240322
TW-CYQ,464020,2020,OEF:WD:subnational-population:20240322
TW-CYQ,492981,2010,OEF:WD:subnational-population:20240322
TW-CYQ,507068,2018,OEF:WD:subnational-population:20240322
IE-CO,542196,2016,OEF:WD:subnational-population:20240322
HU-SN,60528,2013,OEF:WD:subnational-population:20240322
HU-SN,62454,2018,OEF:WD:subnational-population:20240322
HU-SN,60334,2022,OEF:WD:subnational-population:20240322
HU-SN,61249,2014,OEF:WD:subnational-population:20240322
HU-SN,61784,2023,OEF:WD:subnational-population:20240322
IE-C,542547,2011,OEF:WD:subnational-population:20240322
SD-GZ,4926555,2017,OEF:WD:subnational-population:20240322
EC-C,173410,2011,OEF:WD:subnational-population:20240322
EC-C,175050,2012,OEF:WD:subnational-population:20240322
EC-C,141482,1990,OEF:WD:subnational-population:20240322
EC-C,152939,2001,OEF:WD:subnational-population:20240322
EC-C,164524,2010,OEF:WD:subnational-population:20240322
EC-C,172828,2022,OEF:WD:subnational-population:20240322
EC-C,176662,2013,OEF:WD:subnational-population:20240322
EC-C,178228,2014,OEF:WD:subnational-population:20240322
EC-C,179768,2015,OEF:WD:subnational-population:20240322
EC-C,181265,2016,OEF:WD:subnational-population:20240322
EC-C,182719,2017,OEF:WD:subnational-population:20240322
EC-C,184136,2018,OEF:WD:subnational-population:20240322
EC-C,185523,2019,OEF:WD:subnational-population:20240322
EC-C,186869,2020,OEF:WD:subnational-population:20240322
YE-HJ,1959000,2014,OEF:WD:subnational-population:20240322
YE-HJ,1479568,2004,OEF:WD:subnational-population:20240322
YE-HJ,1683554,2009,OEF:WD:subnational-population:20240322
YE-HJ,1811394,2012,OEF:WD:subnational-population:20240322
TH-43,517260,2014,OEF:WD:subnational-population:20240322
TH-43,519580,2015,OEF:WD:subnational-population:20240322
TH-43,440096,1990,OEF:WD:subnational-population:20240322
TH-43,458772,2010,OEF:WD:subnational-population:20240322
TH-43,498651,2000,OEF:WD:subnational-population:20240322
TH-43,517435,2020,OEF:WD:subnational-population:20240322
TH-43,520363,2016,OEF:WD:subnational-population:20240322
TH-43,521886,2017,OEF:WD:subnational-population:20240322
TH-43,522103,2018,OEF:WD:subnational-population:20240322
TH-43,522311,2019,OEF:WD:subnational-population:20240322
AZ-XVD,40500,2005,OEF:WD:subnational-population:20240322
AZ-XVD,42871,2015,OEF:WD:subnational-population:20240322
AZ-XVD,43871,2019,OEF:WD:subnational-population:20240322
AZ-XCI,25332,2005,OEF:WD:subnational-population:20240322
TH-31,1594850,2018,OEF:WD:subnational-population:20240322
TH-31,1274912,2010,OEF:WD:subnational-population:20240322
TH-31,1357108,1990,OEF:WD:subnational-population:20240322
TH-31,1493359,2000,OEF:WD:subnational-population:20240322
TH-31,1579248,2014,OEF:WD:subnational-population:20240322
TH-31,1581184,2020,OEF:WD:subnational-population:20240322
TH-31,1584661,2015,OEF:WD:subnational-population:20240322
TH-31,1587897,2016,OEF:WD:subnational-population:20240322
TH-31,1591905,2017,OEF:WD:subnational-population:20240322
TH-31,1595747,2019,OEF:WD:subnational-population:20240322
TH-73,920030,2019,OEF:WD:subnational-population:20240322
TH-73,629573,1990,OEF:WD:subnational-population:20240322
TH-73,815122,2000,OEF:WD:subnational-population:20240322
TH-73,891071,2014,OEF:WD:subnational-population:20240322
TH-73,899342,2015,OEF:WD:subnational-population:20240322
TH-73,905008,2016,OEF:WD:subnational-population:20240322
TH-73,911492,2017,OEF:WD:subnational-population:20240322
TH-73,917053,2018,OEF:WD:subnational-population:20240322
TH-73,920729,2020,OEF:WD:subnational-population:20240322
TH-73,943892,2010,OEF:WD:subnational-population:20240322
SS-UY,585801,2008,OEF:WD:subnational-population:20240322
NG-AD,4248436,2016,OEF:WD:subnational-population:20240322
NG-AD,3178950,2006,OEF:WD:subnational-population:20240322
TH-49,264593,1990,OEF:WD:subnational-population:20240322
TH-49,310718,2000,OEF:WD:subnational-population:20240322
TH-49,346016,2014,OEF:WD:subnational-population:20240322
TH-49,348101,2015,OEF:WD:subnational-population:20240322
TH-49,349474,2016,OEF:WD:subnational-population:20240322
TH-49,350782,2017,OEF:WD:subnational-population:20240322
TH-49,350911,2020,OEF:WD:subnational-population:20240322
TH-49,352282,2018,OEF:WD:subnational-population:20240322
TH-49,353174,2019,OEF:WD:subnational-population:20240322
TH-49,357339,2010,OEF:WD:subnational-population:20240322
AM-VD,50300,2017,OEF:WD:subnational-population:20240322
AM-VD,50800,2016,OEF:WD:subnational-population:20240322
AM-VD,55800,2009,OEF:WD:subnational-population:20240322
AM-VD,52324,2011,OEF:WD:subnational-population:20240322
AM-VD,49000,2019,OEF:WD:subnational-population:20240322
GE-SK,254100,2021,OEF:WD:subnational-population:20240322
GE-SK,263382,2014,OEF:WD:subnational-population:20240322
GE-KK,437300,2021,OEF:WD:subnational-population:20240322
GE-KK,423986,2014,OEF:WD:subnational-population:20240322
RO-HR,304969,2011,OEF:WD:subnational-population:20240322
RO-HR,326222,2002,OEF:WD:subnational-population:20240322
RO-HR,348335,1992,OEF:WD:subnational-population:20240322
RO-HR,291950,2021,OEF:WD:subnational-population:20240322
GB-FIF,366900,2013,OEF:WD:subnational-population:20240322
GB-FIF,365300,2011,OEF:WD:subnational-population:20240322
GB-FIF,349770,2001,OEF:WD:subnational-population:20240322
GB-FIF,350740,2002,OEF:WD:subnational-population:20240322
GB-FIF,351360,2003,OEF:WD:subnational-population:20240322
GB-FIF,353050,2004,OEF:WD:subnational-population:20240322
GB-FIF,355460,2005,OEF:WD:subnational-population:20240322
GB-FIF,357260,2006,OEF:WD:subnational-population:20240322
GB-FIF,358740,2007,OEF:WD:subnational-population:20240322
GB-FIF,360040,2008,OEF:WD:subnational-population:20240322
GB-FIF,361420,2009,OEF:WD:subnational-population:20240322
GB-FIF,362610,2010,OEF:WD:subnational-population:20240322
GB-FIF,366210,2012,OEF:WD:subnational-population:20240322
GB-FIF,367250,2014,OEF:WD:subnational-population:20240322
GB-FIF,368080,2015,OEF:WD:subnational-population:20240322
GB-FIF,370330,2016,OEF:WD:subnational-population:20240322
GB-FIF,371410,2017,OEF:WD:subnational-population:20240322
GB-FIF,371910,2018,OEF:WD:subnational-population:20240322
GB-FIF,373550,2019,OEF:WD:subnational-population:20240322
HU-BE,315222,2022,OEF:WD:subnational-population:20240322
PK-JK,4567982,2008,OEF:WD:subnational-population:20240322
CZ-42,817004,2021,OEF:WD:subnational-population:20240322
CZ-42,798898,2022,OEF:WD:subnational-population:20240322
CZ-42,812337,2023,OEF:WD:subnational-population:20240322
CZ-42,820789,2019,OEF:WD:subnational-population:20240322
CZ-42,820965,2020,OEF:WD:subnational-population:20240322
CZ-42,821377,2017,OEF:WD:subnational-population:20240322
CZ-42,821080,2018,OEF:WD:subnational-population:20240322
CZ-42,822850,2016,OEF:WD:subnational-population:20240322
IQ-NI,3106948,2009,OEF:WD:subnational-population:20240322
TH-21,450646,1990,OEF:WD:subnational-population:20240322
TH-21,522133,2000,OEF:WD:subnational-population:20240322
TH-21,674393,2014,OEF:WD:subnational-population:20240322
TH-21,688999,2015,OEF:WD:subnational-population:20240322
TH-21,700223,2016,OEF:WD:subnational-population:20240322
TH-21,711236,2017,OEF:WD:subnational-population:20240322
TH-21,723316,2018,OEF:WD:subnational-population:20240322
TH-21,734753,2019,OEF:WD:subnational-population:20240322
TH-21,741524,2020,OEF:WD:subnational-population:20240322
TH-21,821072,2010,OEF:WD:subnational-population:20240322
LA-CH,694023,2015,OEF:WD:subnational-population:20240322
CZ-631,93692,2022,OEF:WD:subnational-population:20240322
CZ-631,94732,2019,OEF:WD:subnational-population:20240322
CZ-631,94915,2020,OEF:WD:subnational-population:20240322
CZ-631,94612,2021,OEF:WD:subnational-population:20240322
CZ-631,94486,2018,OEF:WD:subnational-population:20240322
CZ-631,94579,2017,OEF:WD:subnational-population:20240322
CZ-631,94649,2016,OEF:WD:subnational-population:20240322
CZ-631,95176,2023,OEF:WD:subnational-population:20240322
LU-ES,189540,2023,OEF:WD:subnational-population:20240322
LU-ES,122746,1995,OEF:WD:subnational-population:20240322
LU-ES,134674,2001,OEF:WD:subnational-population:20240322
LU-ES,142800,2006,OEF:WD:subnational-population:20240322
LU-ES,117760,1992,OEF:WD:subnational-population:20240322
LU-ES,160960,2014,OEF:WD:subnational-population:20240322
LU-ES,176820,2018,OEF:WD:subnational-population:20240322
LU-ES,115065,1990,OEF:WD:subnational-population:20240322
LU-ES,116501,1991,OEF:WD:subnational-population:20240322
LU-ES,119497,1993,OEF:WD:subnational-population:20240322
LU-ES,121063,1994,OEF:WD:subnational-population:20240322
LU-ES,124253,1996,OEF:WD:subnational-population:20240322
LU-ES,125655,1997,OEF:WD:subnational-population:20240322
LU-ES,127094,1998,OEF:WD:subnational-population:20240322
LU-ES,128859,1999,OEF:WD:subnational-population:20240322
LU-ES,130809,2000,OEF:WD:subnational-population:20240322
LU-ES,135859,2002,OEF:WD:subnational-population:20240322
LU-ES,137423,2003,OEF:WD:subnational-population:20240322
LU-ES,139379,2004,OEF:WD:subnational-population:20240322
LU-ES,141153,2005,OEF:WD:subnational-population:20240322
LU-ES,144456,2007,OEF:WD:subnational-population:20240322
LU-ES,146484,2008,OEF:WD:subnational-population:20240322
LU-ES,148705,2009,OEF:WD:subnational-population:20240322
LU-ES,150647,2010,OEF:WD:subnational-population:20240322
LU-ES,152479,2011,OEF:WD:subnational-population:20240322
LU-ES,154636,2012,OEF:WD:subnational-population:20240322
LU-ES,157757,2013,OEF:WD:subnational-population:20240322
LU-ES,164604,2015,OEF:WD:subnational-population:20240322
LU-ES,167955,2016,OEF:WD:subnational-population:20240322
LU-ES,172687,2017,OEF:WD:subnational-population:20240322
LU-ES,180275,2019,OEF:WD:subnational-population:20240322
LU-ES,183364,2020,OEF:WD:subnational-population:20240322
LU-ES,185184,2021,OEF:WD:subnational-population:20240322
LU-ES,186486,2022,OEF:WD:subnational-population:20240322
IL-D,754700,1995,OEF:WD:subnational-population:20240322
IL-D,1067400,2008,OEF:WD:subnational-population:20240322
IL-D,1084200,2009,OEF:WD:subnational-population:20240322
IL-D,1124300,2011,OEF:WD:subnational-population:20240322
IL-D,1146600,2012,OEF:WD:subnational-population:20240322
IL-D,1168600,2013,OEF:WD:subnational-population:20240322
IL-D,1192300,2014,OEF:WD:subnational-population:20240322
IL-D,1272100,2017,OEF:WD:subnational-population:20240322
MN-071,100180,2016,OEF:WD:subnational-population:20240322
