emissions_id,actor_id,year,total_emissions,datasource_id
CDP_full_states_regions:AU-ACT:2017,AU-ACT,2017,3887900,CDP_full_states_regions:2018-2019
CDP_full_states_regions:AU-ACT:2018,AU-ACT,2018,3367000,CDP_full_states_regions:2018-2019
CDP_full_states_regions:AU-ACT:2019,AU-ACT,2019,2798816,CDP_full_states_regions:2020
CDP_full_states_regions:CA-BC:2019,CA-BC,2019,63208585,CDP_full_states_regions:2022
CDP_full_states_regions:DE-RP:2015,DE-RP,2015,37231000,CDP_full_states_regions:2018-2019
CDP_full_states_regions:DE-RP:2017,DE-RP,2017,37090000,CDP_full_states_regions:2020
CDP_full_states_regions:ES-PV:2016,ES-PV,2016,18865359,CDP_full_states_regions:2018-2019
CDP_full_states_regions:ES-PV:2017,ES-PV,2017,20046519,CDP_full_states_regions:2018-2019
CDP_full_states_regions:ES-PV:2018,ES-PV,2018,18937998,CDP_full_states_regions:2020
CDP_full_states_regions:ES-PV:2019,ES-PV,2019,18552814,CDP_full_states_regions:2021
CDP_full_states_regions:GR-I:2015,GR-I,2015,24787701,CDP_full_states_regions:2018-2019
CDP_full_states_regions:GR-I:2016,GR-I,2016,23761684,CDP_full_states_regions:2018-2019
CDP_full_states_regions:IT-21:2013,IT-21,2013,112732654,CDP_full_states_regions:2018-2019
CDP_full_states_regions:IT-25:2016,IT-25,2016,69200000,CDP_full_states_regions:2018-2019
CDP_full_states_regions:IT-25:2017,IT-25,2017,69100000,CDP_full_states_regions:2018-2019
CDP_full_states_regions:IT-25:2018,IT-25,2018,69100000,CDP_full_states_regions:2020
CDP_full_states_regions:IT-25:2019,IT-25,2019,67700000,CDP_full_states_regions:2021
CDP_full_states_regions:KR-44:2016,KR-44,2016,181770000,CDP_full_states_regions:2018-2019
CDP_full_states_regions:KR-44:2017,KR-44,2017,181770000,CDP_full_states_regions:2020
CDP_full_states_regions:MX-COL:2015,MX-COL,2015,11002540,CDP_full_states_regions:2020
CDP_full_states_regions:MX-MEX:2015,MX-MEX,2015,35650,CDP_full_states_regions:2018-2019
CDP_full_states_regions:MX-MEX:2016,MX-MEX,2016,36243,CDP_full_states_regions:2020
CDP_full_states_regions:PT-30:2018,PT-30,2018,991295,CDP_full_states_regions:2021
CDP_full_states_regions:US-CA:2016,US-CA,2016,429351189,CDP_full_states_regions:2018-2019
CDP_full_states_regions:US-CA:2017,US-CA,2017,424097419,CDP_full_states_regions:2018-2019
CDP_full_states_regions:US-CA:2018,US-CA,2018,425280804,CDP_full_states_regions:2020
CDP_full_states_regions:US-MN:2016,US-MN,2016,139965258,CDP_full_states_regions:2020
