actor_id,area,datasource_id
AT KIT,58,OEF:WD:city-area:20221105
AT PID,5,OEF:WD:city-area:20221105
AT SST,3,OEF:WD:city-area:20221105
AT HLG,13,OEF:WD:city-area:20221105
DE UHA,15,OEF:WD:city-area:20221105
IT STV,13,OEF:WD:city-area:20221105
AU APT,3,OEF:WD:city-area:20221105
IT AZA,24,OEF:WD:city-area:20221105
AT ARG,25,OEF:WD:city-area:20221105
IT ZEO,24,OEF:WD:city-area:20221105
AT RFD,14,OEF:WD:city-area:20221105
IT CCP,26,OEF:WD:city-area:20221105
IT CER,31,OEF:WD:city-area:20221105
IT MG9,16,OEF:WD:city-area:20221105
IT RRC,26,OEF:WD:city-area:20221105
IT MPP,10,OEF:WD:city-area:20221105
IT 9OL,22,OEF:WD:city-area:20221105
IT BSU,17,OEF:WD:city-area:20221105
IT CAX,8,OEF:WD:city-area:20221105
IT IDC,48,OEF:WD:city-area:20221105
IT RSV,30,OEF:WD:city-area:20221105
IT CV8,38,OEF:WD:city-area:20221105
DE IDF,28,OEF:WD:city-area:20221105
IT SAV,22,OEF:WD:city-area:20221105
AT NKN,20,OEF:WD:city-area:20221105
AT LEN,29,OEF:WD:city-area:20221105
AT SAD,30,OEF:WD:city-area:20221105
DE KWM,20,OEF:WD:city-area:20221105
IT GLJ,10,OEF:WD:city-area:20221105
IT REC,10,OEF:WD:city-area:20221105
DE BQA,43,OEF:WD:city-area:20221105
IT LAW,14,OEF:WD:city-area:20221105
IT CHX,12,OEF:WD:city-area:20221105
IT SML,10,OEF:WD:city-area:20221105
IT PPQ,55,OEF:WD:city-area:20221105
IT ZBB,81,OEF:WD:city-area:20221105
IT CZU,28,OEF:WD:city-area:20221105
IT CRC,8,OEF:WD:city-area:20221105
IT ZEY,11,OEF:WD:city-area:20221105
IT CM7,17,OEF:WD:city-area:20221105
IT LVI,10,OEF:WD:city-area:20221105
JP ODW,114,OEF:WD:city-area:20221105
IT ENI,16,OEF:WD:city-area:20221105
IT ORO,16,OEF:WD:city-area:20221105
IT SXX,42,OEF:WD:city-area:20221105
AT PBN,46,OEF:WD:city-area:20221105
IT 2NT,11,OEF:WD:city-area:20221105
NO SVG,41,OEF:WD:city-area:20221105
AT RIK,7,OEF:WD:city-area:20221105
IT ZDE,16,OEF:WD:city-area:20221105
IT BGH,11,OEF:WD:city-area:20221105
IT AMP,18,OEF:WD:city-area:20221105
IT VOX,4,OEF:WD:city-area:20221105
IT CZO,16,OEF:WD:city-area:20221105
IT CE4,4,OEF:WD:city-area:20221105
IT CLW,39,OEF:WD:city-area:20221105
IT CHS,14,OEF:WD:city-area:20221105
IT CVH,4,OEF:WD:city-area:20221105
IT DI2,6,OEF:WD:city-area:20221105
IT OTM,68,OEF:WD:city-area:20221105
IT DMR,7,OEF:WD:city-area:20221105
IT DCC,20,OEF:WD:city-area:20221105
IT DCO,20,OEF:WD:city-area:20221105
AT FSU,51,OEF:WD:city-area:20221105
IT IM5,27,OEF:WD:city-area:20221105
IT OPD,5,OEF:WD:city-area:20221105
IT ETC,41,OEF:WD:city-area:20221105
IT POO,13,OEF:WD:city-area:20221105
CH RFD,16,OEF:WD:city-area:20221105
IT RZ2,11,OEF:WD:city-area:20221105
IT RLE,2,OEF:WD:city-area:20221105
IT ZGK,34,OEF:WD:city-area:20221105
IT SSF,3,OEF:WD:city-area:20221105
IT SN3,3,OEF:WD:city-area:20221105
IT TGA,31,OEF:WD:city-area:20221105
IT AG4,14,OEF:WD:city-area:20221105
IT QAR,17,OEF:WD:city-area:20221105
IT CTU,15,OEF:WD:city-area:20221105
IT CU2,6,OEF:WD:city-area:20221105
IT LER,16,OEF:WD:city-area:20221105
IT RSM,11,OEF:WD:city-area:20221105
IT ORN,14,OEF:WD:city-area:20221105
IT RGS,38,OEF:WD:city-area:20221105
IT RMG,10,OEF:WD:city-area:20221105
IT QGO,14,OEF:WD:city-area:20221105
IT VZN,12,OEF:WD:city-area:20221105
IT VZL,18,OEF:WD:city-area:20221105
IT ALS,17,OEF:WD:city-area:20221105
IT ASU,29,OEF:WD:city-area:20221105
IT ASM,3,OEF:WD:city-area:20221105
IT ALT,11,OEF:WD:city-area:20221105
IT ADA,32,OEF:WD:city-area:20221105
IT B8S,4,OEF:WD:city-area:20221105
IT CMO,100,OEF:WD:city-area:20221105
IT ZZA,63,OEF:WD:city-area:20221105
IT CAC,10,OEF:WD:city-area:20221105
IT DEN,11,OEF:WD:city-area:20221105
IT LGG,10,OEF:WD:city-area:20221105
IT NGI,19,OEF:WD:city-area:20221105
IT CR2,11,OEF:WD:city-area:20221105
IT CNY,12,OEF:WD:city-area:20221105
IT CRI,12,OEF:WD:city-area:20221105
IT DEG,67,OEF:WD:city-area:20221105
IT FNL,36,OEF:WD:city-area:20221105
IT LOA,13,OEF:WD:city-area:20221105
JP IHN,113820000,OEF:WD:city-area:20221105
IT MSO,16,OEF:WD:city-area:20221105
CA LTB,122,OEF:WD:city-area:20221105
IT NSN,22,OEF:WD:city-area:20221105
IT NLI,10,OEF:WD:city-area:20221105
IT RTV,10,OEF:WD:city-area:20221105
IT D99,8,OEF:WD:city-area:20221105
IT QLN,50,OEF:WD:city-area:20221105
IT RCV,18,OEF:WD:city-area:20221105
IT SSL,101,OEF:WD:city-area:20221105
IT RNS,8,OEF:WD:city-area:20221105
IT ZRC,44,OEF:WD:city-area:20221105
IT RBE,31,OEF:WD:city-area:20221105
IT VDL,24,OEF:WD:city-area:20221105
IT VRZ,48,OEF:WD:city-area:20221105
IT VSV,10,OEF:WD:city-area:20221105
IT VID,16,OEF:WD:city-area:20221105
JP FNB,86,OEF:WD:city-area:20221105
US HZH,12,OEF:WD:city-area:20221105
JP NRI,214,OEF:WD:city-area:20221105
JP TSB,284,OEF:WD:city-area:20221105
JP BPU,125,OEF:WD:city-area:20221105
JP IWI,1232,OEF:WD:city-area:20221105
US TS2,2,OEF:WD:city-area:20221105
IT 3BJ,53,OEF:WD:city-area:20221105
IT BFO,31,OEF:WD:city-area:20221105
IT CMX,36,OEF:WD:city-area:20221105
IT DI3,20,OEF:WD:city-area:20221105
IT MPR,77,OEF:WD:city-area:20221105
IT CCM,57,OEF:WD:city-area:20221105
IT GUG,101,OEF:WD:city-area:20221105
IT LMX,89,OEF:WD:city-area:20221105
IT MBS,93,OEF:WD:city-area:20221105
IT PEI,35,OEF:WD:city-area:20221105
IT RII,70,OEF:WD:city-area:20221105
IT ZSF,34,OEF:WD:city-area:20221105
AT MOE,10,OEF:WD:city-area:20221105
IT SF3,24,OEF:WD:city-area:20221105
IT BBC,101,OEF:WD:city-area:20221105
IT PMT,15,OEF:WD:city-area:20221105
IT DIM,53,OEF:WD:city-area:20221105
IT SEO,61,OEF:WD:city-area:20221105
AT VOE,6,OEF:WD:city-area:20221105
IT ZKX,35,OEF:WD:city-area:20221105
IT TVT,74,OEF:WD:city-area:20221105
IT TYU,32,OEF:WD:city-area:20221105
AT FLA,117,OEF:WD:city-area:20221105
AT YBB,24,OEF:WD:city-area:20221105
AT RAN,421,OEF:WD:city-area:20221105
IT CT2,43,OEF:WD:city-area:20221105
IT CA7,48,OEF:WD:city-area:20221105
IT ADI,18,OEF:WD:city-area:20221105
IT MDU,37,OEF:WD:city-area:20221105
IT ELC,35,OEF:WD:city-area:20221105
IT ZPQ,16,OEF:WD:city-area:20221105
IT RTO,51,OEF:WD:city-area:20221105
AT ETH,17,OEF:WD:city-area:20221105
AT KUN,22,OEF:WD:city-area:20221105
IT EDM,25,OEF:WD:city-area:20221105
IT VNF,46,OEF:WD:city-area:20221105
AT GSS,49,OEF:WD:city-area:20221105
IT T6V,108,OEF:WD:city-area:20221105
AT REG,34,OEF:WD:city-area:20221105
AT SBB,46,OEF:WD:city-area:20221105
AT SIR,50,OEF:WD:city-area:20221105
IT TDE,51,OEF:WD:city-area:20221105
IT TOH,70,OEF:WD:city-area:20221105
IT 6CM,46,OEF:WD:city-area:20221105
AT NYB,9,OEF:WD:city-area:20221105
IT VDS,111,OEF:WD:city-area:20221105
IT NNB,22,OEF:WD:city-area:20221105
IT SSN,118,OEF:WD:city-area:20221105
IT GL5,104,OEF:WD:city-area:20221105
IT DCI,28,OEF:WD:city-area:20221105
IT DMP,45,OEF:WD:city-area:20221105
IT OLI,84,OEF:WD:city-area:20221105
IT 4DC,35,OEF:WD:city-area:20221105
IT ELM,14,OEF:WD:city-area:20221105
IT GEG,36,OEF:WD:city-area:20221105
IT MT4,32,OEF:WD:city-area:20221105
IT ONS,6,OEF:WD:city-area:20221105
IT MVR,94,OEF:WD:city-area:20221105
IT UIO,74,OEF:WD:city-area:20221105
IT QSE,96,OEF:WD:city-area:20221105
IT ZRD,139,OEF:WD:city-area:20221105
AT EEZ,125,OEF:WD:city-area:20221105
IT TZI,31,OEF:WD:city-area:20221105
IT SP6,26,OEF:WD:city-area:20221105
IT SVQ,232,OEF:WD:city-area:20221105
IT XOB,34,OEF:WD:city-area:20221105
IT XAA,56,OEF:WD:city-area:20221105
IT ZUK,190,OEF:WD:city-area:20221105
IT SO9,13,OEF:WD:city-area:20221105
IT USA,33,OEF:WD:city-area:20221105
IT ZVV,135,OEF:WD:city-area:20221105
IT V7U,181,OEF:WD:city-area:20221105
IT VSU,58,OEF:WD:city-area:20221105
IT C76,87,OEF:WD:city-area:20221105
IT ZWJ,27,OEF:WD:city-area:20221105
IT CLS,31,OEF:WD:city-area:20221105
IT ZHS,81,OEF:WD:city-area:20221105
IT GI2,30,OEF:WD:city-area:20221105
IT ZHP,28,OEF:WD:city-area:20221105
AT HRM,3,OEF:WD:city-area:20221105
IT ZIF,11,OEF:WD:city-area:20221105
IT ZQW,17,OEF:WD:city-area:20221105
IT SG8,72,OEF:WD:city-area:20221105
IT ZTH,116,OEF:WD:city-area:20221105
IT AAE,37,OEF:WD:city-area:20221105
IT NTA,88,OEF:WD:city-area:20221105
IT SAT,88,OEF:WD:city-area:20221105
IT FVV,9,OEF:WD:city-area:20221105
AT MA5,125,OEF:WD:city-area:20221105
US LAP,19,OEF:WD:city-area:20221105
IT GON,125,OEF:WD:city-area:20221105
IT ZKC,175,OEF:WD:city-area:20221105
IT AAI,42,OEF:WD:city-area:20221105
AT GZS,29,OEF:WD:city-area:20221105
IT OND,31,OEF:WD:city-area:20221105
IT FNC,7,OEF:WD:city-area:20221105
IT SEM,84,OEF:WD:city-area:20221105
IT VUU,11,OEF:WD:city-area:20221105
IT 2GV,21,OEF:WD:city-area:20221105
CA BSN,59,OEF:WD:city-area:20221105
IT GGN,46,OEF:WD:city-area:20221105
CA BHM,4,OEF:WD:city-area:20221105
AT SLL,11,OEF:WD:city-area:20221105
IT L5O,16,OEF:WD:city-area:20221105
IT LAV,12,OEF:WD:city-area:20221105
IT LED,156,OEF:WD:city-area:20221105
IT BT5,215,OEF:WD:city-area:20221105
IT DGI,227,OEF:WD:city-area:20221105
IT GLI,57,OEF:WD:city-area:20221105
IT MCM,123,OEF:WD:city-area:20221105
IT MMD,49,OEF:WD:city-area:20221105
IT O4L,166,OEF:WD:city-area:20221105
IT ONA,130,OEF:WD:city-area:20221105
IT NU7,223,OEF:WD:city-area:20221105
IT MW3,49,OEF:WD:city-area:20221105
IT ZPL,91,OEF:WD:city-area:20221105
IT MCR,25,OEF:WD:city-area:20221105
IT ONO,45,OEF:WD:city-area:20221105
IT MEZ,14,OEF:WD:city-area:20221105
IT SIA,196,OEF:WD:city-area:20221105
IT OOX,56,OEF:WD:city-area:20221105
IT FNN,112,OEF:WD:city-area:20221105
IT TNM,40,OEF:WD:city-area:20221105
IT NAO,4,OEF:WD:city-area:20221105
IT VBW,6,OEF:WD:city-area:20221105
IT NVD,8,OEF:WD:city-area:20221105
IT OPT,17,OEF:WD:city-area:20221105
IT OSA,25,OEF:WD:city-area:20221105
IT PVL,54,OEF:WD:city-area:20221105
IT PRZ,110,OEF:WD:city-area:20221105
IT ZRY,65,OEF:WD:city-area:20221105
IT ZSO,13,OEF:WD:city-area:20221105
IT ZSC,9,OEF:WD:city-area:20221105
IT 9RT,38,OEF:WD:city-area:20221105
DE AAR,34,OEF:WD:city-area:20221105
IT NNR,10,OEF:WD:city-area:20221105
IT SM3,16,OEF:WD:city-area:20221105
PL SKA,20,OEF:WD:city-area:20221105
AT ILZ,39,OEF:WD:city-area:20221105
AT HIT,6,OEF:WD:city-area:20221105
IT TNS,30,OEF:WD:city-area:20221105
AT RED,8,OEF:WD:city-area:20221105
AT OAM,43,OEF:WD:city-area:20221105
JP TAE,1027,OEF:WD:city-area:20221105
AT WFG,12,OEF:WD:city-area:20221105
AT TMR,43,OEF:WD:city-area:20221105
US UAB,16,OEF:WD:city-area:20221105
DE SC5,11,OEF:WD:city-area:20221105
JP HNA,908,OEF:WD:city-area:20221105
JP NAI,21,OEF:WD:city-area:20221105
HK ALC,1,OEF:WD:city-area:20221105
AT WAN,5,OEF:WD:city-area:20221105
JP UYA,17,OEF:WD:city-area:20221105
JP KWE,109,OEF:WD:city-area:20221105
JP KMC,115,OEF:WD:city-area:20221105
AT ABC,10,OEF:WD:city-area:20221105
JP MTD,61,OEF:WD:city-area:20221105
JP YGJ,132,OEF:WD:city-area:20221105
US LME,9,OEF:WD:city-area:20221105
IT AAN,75,OEF:WD:city-area:20221105
IT STP,49,OEF:WD:city-area:20221105
US ZQK,62,OEF:WD:city-area:20221105
AT MRC,23,OEF:WD:city-area:20221105
US RKV,35297994,OEF:WD:city-area:20221105
IT TSO,51,OEF:WD:city-area:20221105
IT TDT,33,OEF:WD:city-area:20221105
IT TRL,51,OEF:WD:city-area:20221105
IT TR3,15,OEF:WD:city-area:20221105
IT VZZ,32,OEF:WD:city-area:20221105
IT VND,5,OEF:WD:city-area:20221105
IT VT9,21,OEF:WD:city-area:20221105
IT VJD,13,OEF:WD:city-area:20221105
JP SSB,426,OEF:WD:city-area:20221105
JP ISE,208,OEF:WD:city-area:20221105
IT VLN,11,OEF:WD:city-area:20221105
JP FUI,244950000,OEF:WD:city-area:20221105
JP OKA,50,OEF:WD:city-area:20221105
FR G2R,19,OEF:WD:city-area:20221105
JP IWK,874,OEF:WD:city-area:20221105
US NXH,1,OEF:WD:city-area:20221105
AT UBA,95,OEF:WD:city-area:20221105
AT SND,8,OEF:WD:city-area:20221105
AT ABS,52,OEF:WD:city-area:20221105
IT C6E,62,OEF:WD:city-area:20221105
IT PAU,44,OEF:WD:city-area:20221105
ML SZU,37,OEF:WD:city-area:20221105
AT ABT,187,OEF:WD:city-area:20221105
JP KZU,139,OEF:WD:city-area:20221105
US HDV,96,OEF:WD:city-area:20221105
AT LEZ,16,OEF:WD:city-area:20221105
JP THS,261860000,OEF:WD:city-area:20221105
JP TSA,459,OEF:WD:city-area:20221105
AT GPK,8,OEF:WD:city-area:20221105
AT HNT,14,OEF:WD:city-area:20221105
IT ZQG,4299,OEF:WD:city-area:20221105
IT CD7,33,OEF:WD:city-area:20221105
IT JZU,103,OEF:WD:city-area:20221105
IT ONI,40,OEF:WD:city-area:20221105
IT PFU,78,OEF:WD:city-area:20221105
IT TNU,118,OEF:WD:city-area:20221105
IT NTU,148,OEF:WD:city-area:20221105
IT BE3,202,OEF:WD:city-area:20221105
IT OLL,126,OEF:WD:city-area:20221105
IT GAI,37,OEF:WD:city-area:20221105
IT MDA,52,OEF:WD:city-area:20221105
IT LPS,119,OEF:WD:city-area:20221105
IT UAS,88,OEF:WD:city-area:20221105
IT MT8,124,OEF:WD:city-area:20221105
IT STE,102,OEF:WD:city-area:20221105
IT ACL,9,OEF:WD:city-area:20221105
IT AIO,14,OEF:WD:city-area:20221105
US KSP,17,OEF:WD:city-area:20221105
US MYY,55,OEF:WD:city-area:20221105
CA AMB,150,OEF:WD:city-area:20221105
CA SCH,101,OEF:WD:city-area:20221105
CA SJC,86,OEF:WD:city-area:20221105
CA SWP,71,OEF:WD:city-area:20221105
IT SET,2161,OEF:WD:city-area:20221105
CA SYQ,7,OEF:WD:city-area:20221105
IT IBI,28,OEF:WD:city-area:20221105
IT TSP,775,OEF:WD:city-area:20221105
DE AHS,747,OEF:WD:city-area:20221105
DE ADH,44,OEF:WD:city-area:20221105
CA VNR,3,OEF:WD:city-area:20221105
AT AND,9,OEF:WD:city-area:20221105
AT AWG,17,OEF:WD:city-area:20221105
AT ADO,300,OEF:WD:city-area:20221105
IT RBZ,6,OEF:WD:city-area:20221105
IT ZYB,2,OEF:WD:city-area:20221105
IT ZCF,83,OEF:WD:city-area:20221105
AT NII,16,OEF:WD:city-area:20221105
CA YXH,112,OEF:WD:city-area:20221105
AT HTA,22,OEF:WD:city-area:20221105
AT PEG,11,OEF:WD:city-area:20221105
AT BUG,14,OEF:WD:city-area:20221105
AT SCS,6,OEF:WD:city-area:20221105
IT RV5,50,OEF:WD:city-area:20221105
AT PET,3,OEF:WD:city-area:20221105
IT ADN,63,OEF:WD:city-area:20221105
IT AN7,5,OEF:WD:city-area:20221105
DE ACH,65,OEF:WD:city-area:20221105
JP ASG,178,OEF:WD:city-area:20221105
JP OAM,172,OEF:WD:city-area:20221105
IT YBB,25,OEF:WD:city-area:20221105
IT ZDT,8,OEF:WD:city-area:20221105
IT TUR,164,OEF:WD:city-area:20221105
IT CMH,95,OEF:WD:city-area:20221105
IT CT9,54,OEF:WD:city-area:20221105
IT EMS,7,OEF:WD:city-area:20221105
IT CH8,34,OEF:WD:city-area:20221105
AT UFN,16,OEF:WD:city-area:20221105
IT CU9,51,OEF:WD:city-area:20221105
IT ZVW,2,OEF:WD:city-area:20221105
IT CR7,39,OEF:WD:city-area:20221105
IT TBH,125,OEF:WD:city-area:20221105
IT EGA,24,OEF:WD:city-area:20221105
DE AEF,3,OEF:WD:city-area:20221105
IT FAS,44,OEF:WD:city-area:20221105
DE AER,105,OEF:WD:city-area:20221105
IT BNP,6,OEF:WD:city-area:20221105
DE AFR,2,OEF:WD:city-area:20221105
IT MNL,9,OEF:WD:city-area:20221105
IT MAH,190,OEF:WD:city-area:20221105
JP OGG,207,OEF:WD:city-area:20221105
JP OIS,17,OEF:WD:city-area:20221105
AT PDO,8,OEF:WD:city-area:20221105
CA AMH,186,OEF:WD:city-area:20221105
IT BOA,128,OEF:WD:city-area:20221105
IT OIR,102,OEF:WD:city-area:20221105
IT FDG,39,OEF:WD:city-area:20221105
IT OO5,55,OEF:WD:city-area:20221105
IT GCC,9,OEF:WD:city-area:20221105
JP MIN,163,OEF:WD:city-area:20221105
AT NIK,23,OEF:WD:city-area:20221105
IT RTD,20,OEF:WD:city-area:20221105
IT RRN,9,OEF:WD:city-area:20221105
JP IHA,234,OEF:WD:city-area:20221105
IT MG2,49,OEF:WD:city-area:20221105
JP IAT,164080000,OEF:WD:city-area:20221105
JP FJS,70,OEF:WD:city-area:20221105
JP YIH,27,OEF:WD:city-area:20221105
JP KWG,62,OEF:WD:city-area:20221105
AT OMB,6,OEF:WD:city-area:20221105
IT ZTG,69,OEF:WD:city-area:20221105
US FFH,7,OEF:WD:city-area:20221105
US NBO,19,OEF:WD:city-area:20221105
AT AIG,17,OEF:WD:city-area:20221105
IT XEE,58,OEF:WD:city-area:20221105
IT ISI,33,OEF:WD:city-area:20221105
AT WCE,39,OEF:WD:city-area:20221105
US ZFP,5,OEF:WD:city-area:20221105
IT TTZ,50,OEF:WD:city-area:20221105
IT TZ8,17,OEF:WD:city-area:20221105
AT GRN,18,OEF:WD:city-area:20221105
JP NJA,94,OEF:WD:city-area:20221105
IT BTU,94,OEF:WD:city-area:20221105
CA SUY,316,OEF:WD:city-area:20221105
IT BR4,18,OEF:WD:city-area:20221105
IT CS7,30,OEF:WD:city-area:20221105
IT OLD,33,OEF:WD:city-area:20221105
IT FLS,36,OEF:WD:city-area:20221105
IT MI5,23,OEF:WD:city-area:20221105
IT THI,95,OEF:WD:city-area:20221105
IT NLE,52,OEF:WD:city-area:20221105
IT SS8,30,OEF:WD:city-area:20221105
IT PTO,104,OEF:WD:city-area:20221105
IT PZM,79,OEF:WD:city-area:20221105
IT XNN,31,OEF:WD:city-area:20221105
IT SR3,67,OEF:WD:city-area:20221105
IT TTN,59,OEF:WD:city-area:20221105
IT TTX,63,OEF:WD:city-area:20221105
IT TR9,36,OEF:WD:city-area:20221105
IT USN,31,OEF:WD:city-area:20221105
IT VL3,26,OEF:WD:city-area:20221105
AT AGM,7,OEF:WD:city-area:20221105
RU AGI,27,OEF:WD:city-area:20221105
IT RUS,8,OEF:WD:city-area:20221105
DE AGX,23,OEF:WD:city-area:20221105
IT PBA,5,OEF:WD:city-area:20221105
IT VEU,188,OEF:WD:city-area:20221105
CA AIR,85,OEF:WD:city-area:20221105
AT RSD,5,OEF:WD:city-area:20221105
IT GIS,61,OEF:WD:city-area:20221105
IT GZE,5,OEF:WD:city-area:20221105
IT GNZ,13,OEF:WD:city-area:20221105
IT LVL,39,OEF:WD:city-area:20221105
IT ZJY,79,OEF:WD:city-area:20221105
IT LGD,24,OEF:WD:city-area:20221105
IT ZLR,36,OEF:WD:city-area:20221105
IT LAS,110,OEF:WD:city-area:20221105
IT ULL,14,OEF:WD:city-area:20221105
AT HON,21,OEF:WD:city-area:20221105
IT MVN,246975619,OEF:WD:city-area:20221105
AT KOH,31,OEF:WD:city-area:20221105
IT RNG,13,OEF:WD:city-area:20221105
DE NRH,35,OEF:WD:city-area:20221105
AT WAF,132,OEF:WD:city-area:20221105
IT PC5,30,OEF:WD:city-area:20221105
AT WIS,10,OEF:WD:city-area:20221105
IT MT5,37,OEF:WD:city-area:20221105
AT HDR,15,OEF:WD:city-area:20221105
AT DSU,17,OEF:WD:city-area:20221105
JP YKD,35,OEF:WD:city-area:20221105
AT ADU,47,OEF:WD:city-area:20221105
AT MBR,0,OEF:WD:city-area:20221105
AT GDN,64,OEF:WD:city-area:20221105
AT RRM,102,OEF:WD:city-area:20221105
IT BIV,89,OEF:WD:city-area:20221105
IT ZGC,192,OEF:WD:city-area:20221105
IT AAA,81,OEF:WD:city-area:20221105
IT MGF,46,OEF:WD:city-area:20221105
IT ZEP,92,OEF:WD:city-area:20221105
IT CMW,100,OEF:WD:city-area:20221105
IT FVR,82,OEF:WD:city-area:20221105
IT GGT,24,OEF:WD:city-area:20221105
IT LIC,180,OEF:WD:city-area:20221105
IT MFI,114,OEF:WD:city-area:20221105
IT AGM,33,OEF:WD:city-area:20221105
IT GRR,207,OEF:WD:city-area:20221105
IT PEM,25,OEF:WD:city-area:20221105
IT RCM,68,OEF:WD:city-area:20221105
AT TDW,15,OEF:WD:city-area:20221105
IT ZSA,119,OEF:WD:city-area:20221105
RU NVY,3,OEF:WD:city-area:20221105
IT AIG,96,OEF:WD:city-area:20221105
IT LLP,43,OEF:WD:city-area:20221105
IT SGX,27,OEF:WD:city-area:20221105
IT SMQ,67,OEF:WD:city-area:20221105
IT SCK,192,OEF:WD:city-area:20221105
IT NLS,12,OEF:WD:city-area:20221105
IT ORA,12,OEF:WD:city-area:20221105
AT ATH,5,OEF:WD:city-area:20221105
AT AGZ,36,OEF:WD:city-area:20221105
AT RUG,28,OEF:WD:city-area:20221105
CN CBG,17458,OEF:WD:city-area:20221105
AT AHI,23,OEF:WD:city-area:20221105
AT AHO,12,OEF:WD:city-area:20221105
AT ATG,36,OEF:WD:city-area:20221105
AT AMU,79,OEF:WD:city-area:20221105
JP TKH,683,OEF:WD:city-area:20221105
US UK7,2,OEF:WD:city-area:20221105
RU AMV,82,OEF:WD:city-area:20221105
JP HNO,104,OEF:WD:city-area:20221105
JP NRU,136,OEF:WD:city-area:20221105
JP MAR,112,OEF:WD:city-area:20221105
US URB,30,OEF:WD:city-area:20221105
JP KSM,106,OEF:WD:city-area:20221105
JP KUA,356,OEF:WD:city-area:20221105
NZ WLG,290,OEF:WD:city-area:20221105
AT ORI,14,OEF:WD:city-area:20221105
DE AMM,48,OEF:WD:city-area:20221105
IT PSL,7,OEF:WD:city-area:20221105
IT PSV,51,OEF:WD:city-area:20221105
IT RN2,111,OEF:WD:city-area:20221105
AT ZAD,21,OEF:WD:city-area:20221105
IT RDO,30,OEF:WD:city-area:20221105
IT SCD,80,OEF:WD:city-area:20221105
AT FSB,62,OEF:WD:city-area:20221105
IT MD2,15,OEF:WD:city-area:20221105
IT NSC,97,OEF:WD:city-area:20221105
IT R34,67,OEF:WD:city-area:20221105
IT SFS,42,OEF:WD:city-area:20221105
IT ZTJ,35,OEF:WD:city-area:20221105
IT VAU,39,OEF:WD:city-area:20221105
IT VLB,42,OEF:WD:city-area:20221105
IT BLP,166,OEF:WD:city-area:20221105
IT ZDK,70,OEF:WD:city-area:20221105
IT BZY,251,OEF:WD:city-area:20221105
IT C7L,26,OEF:WD:city-area:20221105
IT ZET,383,OEF:WD:city-area:20221105
IT ZFY,7,OEF:WD:city-area:20221105
IT LI5,119,OEF:WD:city-area:20221105
IT FDS,12,OEF:WD:city-area:20221105
IT GIR,27,OEF:WD:city-area:20221105
IT ZLY,112,OEF:WD:city-area:20221105
IT MA9,38,OEF:WD:city-area:20221105
IT ML2,16,OEF:WD:city-area:20221105
IT MZ2,35,OEF:WD:city-area:20221105
IT ML6,17,OEF:WD:city-area:20221105
IT MN8,246,OEF:WD:city-area:20221105
IT MBC,38,OEF:WD:city-area:20221105
IT MAS,36,OEF:WD:city-area:20221105
IT NC2,43,OEF:WD:city-area:20221105
IT ZPT,58,OEF:WD:city-area:20221105
IT PEH,19,OEF:WD:city-area:20221105
IT ZRB,27,OEF:WD:city-area:20221105
IT AXZ,306,OEF:WD:city-area:20221105
IT RA3,206,OEF:WD:city-area:20221105
IT RPT,13,OEF:WD:city-area:20221105
IT LPT,11,OEF:WD:city-area:20221105
IT 8DA,6,OEF:WD:city-area:20221105
IT SMG,26,OEF:WD:city-area:20221105
IT ZPP,6,OEF:WD:city-area:20221105
IT SA6,3,OEF:WD:city-area:20221105
IT FFC,26,OEF:WD:city-area:20221105
IT ZAU,19,OEF:WD:city-area:20221105
IT ZTA,24,OEF:WD:city-area:20221105
IT TYT,19,OEF:WD:city-area:20221105
IT ZVK,7,OEF:WD:city-area:20221105
IT 2VC,6,OEF:WD:city-area:20221105
IT VGE,10,OEF:WD:city-area:20221105
IT MRA,243,OEF:WD:city-area:20221105
IT ALC,131,OEF:WD:city-area:20221105
IT ZKK,73,OEF:WD:city-area:20221105
IT LFM,155,OEF:WD:city-area:20221105
IT ZGQ,66,OEF:WD:city-area:20221105
IT CTR,127,OEF:WD:city-area:20221105
IT CYX,210,OEF:WD:city-area:20221105
IT ZHF,70,OEF:WD:city-area:20221105
IT TGB,47,OEF:WD:city-area:20221105
IT MAZ,275,OEF:WD:city-area:20221105
IT PEC,58,OEF:WD:city-area:20221105
IT PNL,85,OEF:WD:city-area:20221105
IT NNA,83,OEF:WD:city-area:20221105
IT ZQY,45,OEF:WD:city-area:20221105
IT PG5,37,OEF:WD:city-area:20221105
AT ACK,114,OEF:WD:city-area:20221105
IT RR2,41,OEF:WD:city-area:20221105
IT TR2,182,OEF:WD:city-area:20221105
IT SVC,60,OEF:WD:city-area:20221105
IT NIN,61,OEF:WD:city-area:20221105
IT DVA,53,OEF:WD:city-area:20221105
AT VLH,135,OEF:WD:city-area:20221105
AT TRW,7,OEF:WD:city-area:20221105
AT LBN,108,OEF:WD:city-area:20221105
JP ANA,279,OEF:WD:city-area:20221105
IT N6C,229,OEF:WD:city-area:20221105
AT KFS,39,OEF:WD:city-area:20221105
AT BDN,27,OEF:WD:city-area:20221105
DE ASN,156,OEF:WD:city-area:20221105
IT NTO,555,OEF:WD:city-area:20221105
AT SPI,49,OEF:WD:city-area:20221105
AT RTE,101,OEF:WD:city-area:20221105
AT KTU,76,OEF:WD:city-area:20221105
AT WOF,278,OEF:WD:city-area:20221105
IT MLZ,25,OEF:WD:city-area:20221105
