LOCODE,wikidata_id,distance
USBYV,Q1373729,
USB4T,Q2186616,0.9850429847382465
USBVC,Q741830,1.0471514373902058
USXCY,Q979662,
USRWK,Q579165,1.274416166825742
USBER,Q3451686,
USBWY,Q578072,
USBEW,Q578072,
USBMV,Q79973,0.4573873562879006
USIBM,Q670631,1.6463521703909498
USAAD,Q830132,
USBS5,Q2614048,0.5909796195213991
USBTW,Q2572268,
USBHY,Q831200,
USBBA,Q755608,1.314380510462511
USBET,Q80022,
USBTJ,Q263912,
USEQB,Q3241389,0.7385026058876373
USBZJ,Q831256,
USTZH,Q831256,0.2862056722511444
USXBV,Q3447829,
USBH6,Q79227,2.717807301054635
USZA5,Q755397,0.966717321179658
USEHL,Q3261160,0.30196217973006834
USEHE,Q2417533,0.5073191076449471
USBEX,Q164380,1.2905918062279278
USBTE,Q2275162,
USBTD,Q832387,
USBTT,Q79943,
USXUL,Q176998,2.1604872164256244
USBCL,Q2027726,1.032225860747278
USBVY,Q54138,
USXDF,Q1083665,
USEVY,Q2497895,1.9132497315669759
USBVH,Q127856,
USBH3,Q851790,0.8672959351346619
USBVG,Q1922636,1.3297387086445847
USICB,Q1826106,1.043039832357803
USBDJ,Q856938,
USBBL,Q430708,
USIXB,Q2963050,1.2515859412741008
USAFP,Q5411770,0.5306301698200981
USBL4,Q1931425,0.3186039791950515
USGQB,Q859014,1.4448150320834194
USBPI,Q1028752,
USWBR,Q2472136,
USBSM,Q958894,0.6344412465686853
USBIY,Q2590070,
USHCA,Q859362,
USGQJ,Q2318319,1.6145900750878175
USIHG,Q1375124,2.0764926057489834
USB3T,Q859439,0.021582036798192417
USBWH,Q2673348,1.3205847580817656
USIGK,Q2233306,1.2668509044889764
USISX,Q2902454,1.7780097680328038
USBMS,Q403428,
USBGS,Q961517,0.4632260663401356
USBIL,Q166304,
USB5Y,Q67811,1.262066928235557
USBIX,Q490720,
USIQF,Q2445945,1.5677379228411883
USXCF,Q863770,
USAFM,Q2218656,1.8527321348712067
USBIO,Q4914238,2.6513031375396845
USIUB,Q1823177,0.9711503099641297
USBHM,Q79867,
USBIZ,Q593324,
USBSQ,Q79720,
USBDS,Q2026873,0.7273474936415619
USBIH,Q852658,
USBHX,Q583637,
USBIV,Q2301062,
USBIS,Q37066,
USN8S,Q2383199,1.317924783659718
USIWX,Q879193,1.895698507845989
USBXY,Q941310,3.227801313666854
USB4C,Q1845920,0.30820066504571647
USBLC,Q1845920,
USKDM,Q1191152,2.2684300741646806
USHWJ,Q880294,2.316841680614584
USBQM,Q2413277,
USLCV,Q267144,1.2724816784793898
USB4R,Q79537,8.947435274044004
USAFG,Q1926696,1.825175209810661
USBLK,Q1444005,
USBBH,Q3243604,
USBCB,Q285816,
USXBG,Q670594,0.24237168025516972
USA6H,Q3640815,0.6629413377753351
USBKT,Q1373412,1.9547707446306202
USJBI,Q2464650,0.957485891062206
USBWL,Q2950210,
USBXO,Q2023011,
USBDZ,Q174272,
US9BI,Q881120,0.5457341014957906
USBNE,Q881140,
USVBI,Q979819,0.10280591754927376
USBWS,Q1144380,
USBAJ,Q881164,
USVBA,Q1570234,1.3233944265840587
USBZ5,Q1944923,0.8100035783677413
USQWN,Q1934122,1.0798625483479554
USQXB,Q956827,1.1912788323134658
USIVL,Q579734,1.2571049230662708
USBSI,Q579734,
USBMU,Q1934251,
USJBN,Q936294,0.9992674805001361
USI95,Q2239877,1.4920759489308735
USB8C,Q3241314,1.7265248714627373
USB5L,Q969730,1.8592121989583923
USBDQ,Q959852,
USBDC,Q959852,
USFB8,Q2302498,1.7952295764732558
USBDG,Q284727,
USOGT,Q1894176,0.9596889278864724
US8BB,Q982444,1.038324455894402
USOOM,Q1570143,0.7008539716572088
USAAC,Q542675,
USLMH,Q1914630,0.1255980788317579
USBMF,Q2693850,
USBF8,Q2794301,1.613776473125363
USOFB,Q952941,0.5779334109907422
USOFE,Q965314,0.3898230980085328
USB9F,Q885351,1.1988690382097735
USOFH,Q885355,1.0037915672040123
USBPS,Q885377,0.08289735543231139
USBMB,Q885382,
USBBU,Q885382,
USBMD,Q2546351,1.076799567765515
USB87,Q1887526,2.3264583873832083
USBGL,Q885389,
USB2L,Q577802,0.8763338073114252
USBMG,Q490385,
USBQI,Q490737,
USBSB,Q1133544,
USQXA,Q963724,1.0260783254568522
USUTW,Q301266,1.5742103420519762
USUTB,Q67264,1.7640613911597935
USBWK,Q2023662,
USB5X,Q1374104,1.3838055281521342
USXDC,Q885619,
USLUF,Q885694,0.49645606447015894
USB8A,Q1944811,1.824328939227082
US8BU,Q142486,1.45814501148579
USBCU,Q577829,
USBUL,Q2907220,
US6BM,Q2613109,1.0621552759831996
USKBM,Q969870,0.7117407671369349
USXCN,Q2310749,
USBPD,Q1936616,
USYBR,Q2035614,2.0702471116902053
USBZY,Q379010,
USJBP,Q962044,1.1955855998446272
USVBS,Q1376715,1.1141681844910838
USAFL,Q885991,1.883004582257384
USXDB,Q886112,
USBIF,Q661006,0.8365250621862859
USLFF,Q482962,1.4562802086705975
USBL9,Q2583088,1.7184602130502176
USBFE,Q748325,
USBHK,Q282552,1.3690012316065436
USBFQ,Q3243593,
US3BL,Q982344,1.5403777079785177
USBLH,Q886915,
USBYH,Q79401,
USUBV,Q2105305,
USBDA,Q2538323,
USOAZ,Q79855,1.0123544884298001
USBCT,Q29422,
USB5E,Q1934174,0.3697786872984392
USOEB,Q890296,1.2446414717096144
USBXA,Q890366,
USZZB,Q2251342,1.6609487645541907
USB6Y,Q890387,1.3764399873289908
USBOG,Q890659,
USIBW,Q2012320,0.29320204969677577
USBOI,Q35775,
USBO7,Q833668,1.7956687860642278
USB2G,Q68009,1.3246766178183065
USBOV,Q959797,
US8VO,Q4939487,3.8269582520476666
USXCR,Q2544978,
USB7V,Q891370,1.3646799615730238
USBL8,Q2572280,0.44401311134455596
USBOL,Q2560271,
USOTX,Q891642,2.0107177221040082
USUOT,Q2024112,0.5903397872436786
USZA8,Q3708546,0.6235901579426766
USBOA,Q67661,
US78B,Q1984581,1.8315909516504472
USYBJ,Q1868362,0.07042956160653126
USNDU,Q1947638,0.7792212732370826
USBOM,Q144856,
USYBY,Q2156646,1.5953251769531724
USBOP,Q892635,
USJBT,Q518513,0.5739975331718649
USBU7,Q340087,1.0350891821985952
USBSU,Q892775,
USBF6,Q1650615,0.9903796066394162
USGQZ,Q657810,2.4705763629457116
USQOO,Q79415,1.9238372196175866
USBO2,Q974450,2.3202610229509397
USB9O,Q2073661,0.4376672490502462
USBNW,Q1898112,
USXCP,Q893055,
US8MV,Q1374160,0.3662740824341221
USBOQ,Q79610,
USBOO,Q2018726,
USB3O,Q756468,0.9806593611967607
USBTB,Q599684,
USBVQ,Q2799024,
USBVM,Q963325,
USBVL,Q1973567,
USBO9,Q4943724,0.26385928103829176
USOBX,Q3450437,0.763036042892295
USOYH,Q3461567,0.4375658671976877
USBDI,Q2393774,
USBOJ,Q1089251,
USRGP,Q893540,1.71513148144651
USOSE,Q2417269,1.7004234199774153
USBBE,Q798640,
USBSR,Q877897,
USBX4,Q2023939,0.5049569771165273
USBZD,Q2496879,0.003190100116157796
USBOS,Q100,
USYBS,Q2911612,1.400079077169898
USBZS,Q2047468,0.2478024911672534
USOS6,Q1852591,1.3302163391342878
USYTH,Q303046,2.4319563423227835
USB4O,Q523895,3.706922198947436e-08
USWBU,Q192517,
USBLD,Q858801,
USBTF,Q483219,
USQRB,Q2105688,2.1413420049429885
USB8N,Q958286,1.2554455725181148
USBO4,Q2282039,1.5945695945068998
USBJ9,Q1897436,0.7867345535551333
USB9V,Q1511115,1.306801201660709
USBOX,Q2304788,
USB9W,Q2291276,0.6359972608969636
US8BO,Q3476833,1.6412761378767906
USLJG,Q3451533,1.411176468014178
USBGD,Q3241365,1.2132360150922945
USQBW,Q2032239,1.5678365709158575
USBQA,Q755142,3.1552752468107412
USTXB,Q973724,1.5148764990236043
USIEX,Q2154315,1.0060473481084824
USBWG,Q694545,
USOWL,Q175242,1.710986443355587
USBWO,Q895459,
USAPH,Q1375212,
USOWM,Q608720,1.0519518663663918
USBWM,Q2087899,
USQWM,Q1939098,2.266490419638307
USB2X,Q2152746,2.0923398773163613
US9BX,Q3643258,6.61482438167425e-08
US3XF,Q2418332,1.6793981642731886
USOYC,Q2782908,0.5285027228332952
USZBY,Q961321,1.0020040710192009
USB2Y,Q974009,9.768107774035583
USOYD,Q1944860,0.8254656627327918
USYKS,Q1373531,0.3033175207937373
USOYL,Q892652,0.9943271228542543
USYBN,Q2559500,0.9872158186140985
USBYZ,Q1957172,1.0909597431745852
US2OT,Q2275990,0.33278334848941893
USBYB,Q896048,
USBZN,Q569678,1.6420331780840896
USOZH,Q2572260,1.4547519189169493
US8BV,Q973984,2.235954253441933
USBUA,Q896910,
USBDD,Q2315732,
USBBI,Q582121,1.6471169236734924
USRDT,Q2154833,0.4932577619836697
USBDO,Q79313,0.9074034613549286
USB8R,Q3450518,0.9636347873344261
USBFD,Q662409,
US9BD,Q2512470,1.7083742934390327
USBD2,Q2065378,4.522715865364994
USYBA,Q79581,0.7168579092834532
USB8L,Q3447431,1.1515842012068527
USW7V,Q1923412,1.4149921676865977
USBBD,Q981872,
US6BW,Q578603,2.8753152553874664
USBRD,Q897435,
USBTC,Q16101,
USOB5,Q1876135,0.8454659977455813
USBHV,Q2009620,1.670648279955143
USBNR,Q3180863,
USBRP,Q3991660,0.18820547422716186
USBHF,Q1998371,2.0673172817646854
USAFI,Q2923758,0.7248869267333726
USBR5,Q2972302,1.6746213472541067
USQAQ,Q960772,1.2149252022639143
USBD7,Q2207080,1.6678478611264163
USBFC,Q898484,
USBJ4,Q2092654,0.8093988519264779
USPLK,Q898857,
USBZV,Q953482,2.4368151353519476
USRNY,Q66351,2.061442100292811
USGBL,Q899020,1.5569453269442266
USBBR,Q899813,4.124219578266356
USBWC,Q902878,1.3551323970612978
USQA9,Q676468,1.254027539037032
USZQW,Q676468,1.254027539037032
USBZA,Q1998364,1.3129251444617214
USBZT,Q903250,
USBQE,Q302612,0.9004099346247901
USBXB,Q647142,
USEKG,Q904354,1.7186105006327037
USBYY,Q4904287,
USBKD,Q904390,0.9096692507729586
USKDQ,Q967580,1.7457175188011325
USBKV,Q904449,
USBD6,Q928804,1.9674786690647021
USBXD,Q575543,
USEEL,Q513400,0.2767647793067128
USBXE,Q907391,
USRMZ,Q907417,4.417748222141736
USBEM,Q282406,0.5534769643142833
USPWT,Q695417,
USBM6,Q908183,2.0004158850632963
USXCO,Q908929,
USBJN,Q79770,2.458671511400487
USBXF,Q846426,
USBXG,Q753912,
USJBW,Q965612,1.3589945315716332
USRTW,Q910003,1.417492361472225
USBWE,Q3096621,
USBCV,Q2028837,
USBXH,Q979409,
USBCW,Q911438,0.7404579345330237
US6BS,Q1862901,1.704679332447015
USBRR,Q911453,
USBXI,Q1506880,
USBXJ,Q79620,
USB2H,Q483153,1.7881730554477124
USIYM,Q2334020,1.6659713398824605
USDIY,Q2141268,0.8036879036452554
USIGY,Q913618,2.063965482841975
USBXM,Q79654,
USBDR,Q49174,
US4BP,Q575988,1.321539487945166
USBGP,Q913756,
USDRB,Q913776,1.2701328582109572
USXDJ,Q2052960,
USBIQ,Q959753,
USBMZ,Q957345,
USIDQ,Q2024803,0.7778100243550595
USBGY,Q913887,
USXZX,Q754373,0.8455949914245668
USXCT,Q754373,
USGWR,Q2446075,1.2293530116001354
USBJW,Q2086280,
USBDT,Q913937,
USBGW,Q4966823,
USB7S,Q2300650,0.03816194051302537
USBHR,Q1376704,2.239513096643764
USIGW,Q3447795,6.001424646056803
USRDN,Q2074992,1.2238401396838383
USBT3,Q3345873,1.1584431974446172
USQRP,Q1870856,1.3649462744261898
USBQG,Q1515537,
USBMC,Q482976,
USBGK,Q252949,
USBHO,Q2269703,
USXCJ,Q917222,
USBF5,Q2273666,1.4739696083147722
USBZX,Q2273666,0.688443616452348
USRIY,Q79594,1.0873325991128477
USBSA,Q917671,
USBCO,Q755149,
USBT5,Q568950,1.6554393173948523
USBSX,Q734001,
USIZO,Q2740437,1.1116836326082962
USIOB,Q917802,0.9051039453354924
USBSE,Q917809,
USBSO,Q917821,2.021806120217341
USBFS,Q503366,1.3872905934615107
USBZL,Q1871330,1.1669834654905296
USP7D,Q579175,0.958209622889627
USYIW,Q2856388,1.7019717206513363
USDJT,Q1934074,1.453218917792628
USTTO,Q2151512,
USBDX,Q959328,
USBRJ,Q527578,
USDVH,Q1911269,2.4948344201932207
USBW7,Q2029378,0.9683795704293895
USBDW,Q1376100,
USBKS,Q49193,
USBD8,Q2711854,1.402669217020343
USBH4,Q662275,1.949172878282161
USBXQ,Q1373588,
USBWQ,Q835810,
USBBW,Q925730,
USBB3,Q3241346,0.5735079275060085
USB9A,Q2162802,1.107205955071984
USWO9,Q1933856,1.4223434763052432
USQTX,Q927974,0.7568007459135676
USNA6,Q1854689,2.2323293901821493
USBPC,Q2232707,1.91239777439152
USBPO,Q928714,2.3508644252828903
USO2V,Q432625,1.7432047169857188
USBRK,Q225389,
USBKZ,Q2536826,
USOFI,Q962400,0.6201724398299572
USBF2,Q3708317,2.6662921235852086
USXCH,Q929024,
US9BH,Q154462,1.125785943697583
USBKN,Q585790,
USZBH,Q550032,1.8948504955573418
USBOK,Q1630187,
USBKX,Q1650462,
US9BE,Q2666905,1.3852072756522653
USOKT,Q2133259,2.2092719835374677
USBMA,Q49142,
USUBT,Q2304485,
USBOC,Q2446296,0.6759899480341987
USOYN,Q1944898,0.8639346336785619
USBKU,Q929401,
USXCX,Q929519,
USBJQ,Q864128,
USBQP,Q864128,
USBN4,Q1373826,1.058981158464317
US8BR,Q577049,1.3173105323973946
US9OK,Q3447608,0.3325248007325927
USB7K,Q2232671,1.6146307693592037
USXDI,Q929839,
USKII,Q2284342,0.1421226646317395
USBKJ,Q587435,
USVJL,Q2112519,2.3005521637335136
US8VL,Q978911,5.350822979757392
USKSL,Q892252,0.16332537788037602
USOOV,Q1925076,1.478885138904451
USBWA,Q985677,
USBJC,Q492819,
USZOB,Q2232275,0.6203065601128732
USB2C,Q3308138,1.4546854882412081
USB8F,Q3450817,0.867956259546137
USBXU,Q981849,
USQVY,Q590215,1.8584581041053991
USBWB,Q991277,1.4167469107454715
USBXV,Q2674657,
USBQN,Q2674657,
USB7W,Q1925181,1.111418639156521
USBSD,Q476804,
USBRO,Q51693,3.3562215234154404
USBWW,Q2346547,
US8BL,Q991311,0.7717895900546785
USQBV,Q4976826,1.605111878132245
USBWD,Q981222,
USBCZ,Q2303910,1.1517661317788306
USBZU,Q3116822,0.8094752412218601
USBUB,Q3287686,1.7650802345519934
USBCM,Q1844262,1.0380291892767826
USBC8,Q2171747,1.5122350831710327
USAGD,Q79262,0.3146094982031283
USSSI,Q994144,
USBU6,Q755813,1.7670439599840966
USWI7,Q755813,1.7670439599840966
USNHZ,Q518466,
USRU9,Q958967,1.304706247950358
USBCK,Q263238,
USBHQ,Q994352,
USBL6,Q3240506,1.1337081735372647
USBRY,Q767752,
USCFD,Q695556,
USYNT,Q79427,1.7060505746404422
USQYS,Q977102,1.2472795002909425
USBYF,Q2028904,
USBUC,Q2516125,
USBJH,Q1376110,1.7550503779830393
USBXK,Q986528,
USKF2,Q3450596,0.6944588420321584
USBHN,Q600504,
USUKB,Q786073,1.1714684427060267
USBKC,Q79731,
US4CB,Q2416490,1.227747843591888
USBUZ,Q1363158,
USB2U,Q952833,2.383920661463697
USBUP,Q3448235,
USBXW,Q993453,
USBDU,Q379043,1.0455986889332496
USBUD,Q782881,
USBLT,Q999905,2.9806036762086245
USBUN,Q838762,2.255492906944788
USJBU,Q1001793,0.6186461440209833
USB2V,Q2612151,0.18882096504811532
USBVS,Q503014,1.1087411981413884
USBU5,Q979426,1.0836878466528108
USUFL,Q987142,0.86318145009378
USBFU,Q956852,
USBUF,Q40435,
USB99,Q742092,1.1615810843493566
USUTX,Q969432,1.7742648756865977
USFFO,Q2215394,0.291938740060442
USBYG,Q983453,
USBUG,Q1973207,
USBFA,Q1002205,
USBHL,Q983765,
USB6L,Q1891771,1.4291103707688664
USUHL,Q2402876,0.7543710005613745
USULR,Q973960,0.9561548894232008
USIFP,Q79432,
USBG3,Q3068941,2.1000956144254643
USBU9,Q981181,3.9305298351366154
USBKB,Q957006,1.0847035773075628
USZBA,Q575935,0.8982052705572678
USBQK,Q1009648,0.45410522465598896
USBNY,Q2045175,
USUEL,Q1003699,2.05340420870464
USBUR,Q39561,
USBUK,Q578150,
USQBG,Q1971982,0.9601853781915509
USBAU,Q939362,0.7041784341937088
USUIE,Q984825,0.9398811203921612
US3BB,Q638841,0.16570932635630198
USXRK,Q14706206,1.2804954705826121
USK55,Q2725777,1.9274439005024784
USZBV,Q2928518,1.0785079348995414
USUKV,Q1374144,0.4549026859075414
USBND,Q981820,
USZBU,Q844028,0.834999841568239
USBYP,Q844028,
USBGI,Q986867,
USLGO,Q939025,0.5078716851089048
USBUU,Q2446117,
USBRL,Q580182,
USBGZ,Q2014557,
USD3X,Q1931582,1.6321226774296553
USBBF,Q995255,
USB8U,Q3451553,1.1973304341761914
USXDD,Q1016633,
USBUH,Q1550922,
USUOG,Q3708339,0.9954803548658036
USJGZ,Q1948212,
USBTV,Q31058,
USBGA,Q1144352,
USBUW,Q1016638,
USXCU,Q1029106,
USQRI,Q2271442,0.8596760629718991
US7BU,Q979916,1.355615873826402
USBNH,Q3447523,1.1468797000566917
USBHP,Q3447523,
USBNO,Q6178257,
USBS3,Q2660550,1.5154381310785336
USBNB,Q2680659,1.0221813901166124
USBD5,Q969361,0.8062852496513184
USBYO,Q736586,
USXUV,Q892587,1.4242350359002762
USBNI,Q2029541,0.3113403531098146
USBUQ,Q2514614,
USYBU,Q2351460,0.8095115233415139
USBTU,Q1914628,
USQBU,Q1017105,3.957090552686947
USBUT,Q1017116,
USUWE,Q957932,2.1888034975967283
USDBH,Q1017468,0.986677954267152
USUHN,Q2153058,2.0706190675399454
USBGC,Q577391,
USB9S,Q2039102,1.6674958276450573
USBGF,Q75183,
USAFU,Q2571619,2.424046317823173
USBUI,Q3241352,1.576079450074213
USBUJ,Q783174,0.5090643218104828
USBUM,Q955151,
USBTP,Q1017948,
USZBT,Q578225,0.9723414779353361
USBTM,Q467664,0.7632358661522376
USX8T,Q1072836,0.5253529871157395
USBPU,Q2379488,1.2869300807019546
USBHA,Q892509,
USBYM,Q867166,
USOBM,Q867166,2.238071153987728
USYDW,Q2888521,1.9423327631986942
USYRM,Q2053082,0.7793417296678995
USBY8,Q1923402,0.5393735727921913
USXYB,Q575646,1.4755316082256258
USYBO,Q2346569,1.6729050965323653
USBY7,Q3708690,1.8393449589989048
USCBM,Q403230,0.8633686354568785
USEQA,Q79423,2.3428281810886338
USCB7,Q2932446,0.34139541319162314
USCC7,Q3239711,1.0484767186621788
USCAC,Q981950,
USXDY,Q981946,
USCAD,Q1025149,
USYCZ,Q2438851,0.14608153058285706
USCJR,Q2087855,
USCIR,Q575306,
USQIR,Q2441012,1.0897349558072507
USLBJ,Q629088,2.404332155079625
USLBQ,Q2026755,0.8349159354245088
USCAL,Q612696,2.6975606222692563
US7CI,Q3476693,2.0804707185509574
USCDX,Q849592,
USDWL,Q2659606,5.241350674358987
USCDW,Q717516,
USAWE,Q982603,2.0778213282801343
USEOI,Q1926675,1.1125270797615996
USC2Q,Q2103349,2.2138985468709884
USCO7,Q5019357,0.7450545097306165
USCEB,Q79942,
USCXL,Q753034,3.179731422201346
USCLH,Q2534878,0.21833173413879073
USCAH,Q1022996,
USCU7,Q1908794,0.5084584015104491
USCCI,Q867145,
USAHS,Q2483637,1.2021468275913243
USCFJ,Q961237,0.3964183746553406
USZTZ,Q732125,0.8627075184729546
USCAA,Q2346469,
USCLR,Q931778,
USCAG,Q983598,
USCH6,Q550296,0.6897376377978692
USZBX,Q964639,1.3316121021348843
USCW6,Q994981,1.3745393254421046
USKCJ,Q2334485,0.7496181541090782
USCZ2,Q2346805,0.9736799216676512
USUET,Q2755878,0.3329810876314108
USCAY,Q577862,2.099994698813205
US8CV,Q981815,1.4191181432727287
USCCT,Q929513,
USYDS,Q2025103,0.6747576128167309
USKMM,Q3260859,0.3784178048366343
USCAN,Q995020,
USCMR,Q846040,
USCMS,Q1507709,
USC4M,Q1000196,2.0223433781130504
US3CB,Q988567,1.059869463009629
US2CB,Q512012,0.9156748829798934
USJHY,Q49111,
USCGE,Q755862,
USB7G,Q3450679,1.0093313793285723
USCBD,Q1000191,0.9110142651494159
USC45,Q965079,2.5621330838756182
USCR7,Q11151861,1.7404063434142556
USCBH,Q249454,
USCB6,Q1028276,3.8583076008739234
USCAM,Q1882756,
USCDD,Q79387,2.08233978980495
USCDH,Q79446,
USXAE,Q754342,0.8201307877553113
USKDN,Q1376861,1.1146351992407788
USAQQ,Q2007905,1.597424423394599
USVTM,Q2934722,1.4075949894168358
USCDE,Q138367,
USZCD,Q5025714,1.225811107789427
USCDN,Q1144372,
USCAT,Q1208446,
USCDT,Q749572,
USXAO,Q956909,1.2443812454041547
USCMU,Q959820,0.8480750702839842
USAQN,Q3287252,0.14079074284113038
USCXM,Q981520,
USCML,Q2872512,
USIUS,Q5026722,3.350246106955664
USHCD,Q66450,0.2831423949918692
USXDZ,Q66450,
USCP9,Q983745,0.5303245763992048
USCPB,Q988721,
USCPL,Q591714,
USCPE,Q2935491,
USAPB,Q975379,1.6379313712909742
USAR7,Q3296616,1.0473586652906548
USCBU,Q2312197,
USCMP,Q774973,
USCZZ,Q2303418,
USCBO,Q2119792,
USCIM,Q2062091,
USCTP,Q2161743,
USCM6,Q2418170,4.240568749930186
USCUM,Q753937,6.448096632187601
US8CN,Q3449048,1.5792650426320511
USNN2,Q1031897,0.6347000431549592
USA5A,Q1976018,2.317986683471335
USXC2,Q970397,1.9651703974141363
USCJH,Q5030949,
USCFI,Q995730,
USXEQ,Q1026010,
USCND,Q1363104,2.162976077515831
USC4Y,Q687904,1.2926923086507145
USCAB,Q2005284,
US9CN,Q2416969,1.478860180881778
USXEC,Q1999201,
USCNR,Q2024787,
USD6C,Q3709224,1.9484976361168282
USCUQ,Q2666626,0.3411587226679889
USC8V,Q2630224,1.1985983924030352
USCNF,Q1924946,
USC2O,Q5032458,0.6090748219157329
USIKS,Q3240441,1.7690546695464116
USIBU,Q2289236,1.4092190962125413
USCUU,Q3240418,1.1492685782397116
USCBX,Q988747,
USCFS,Q255736,
USCG6,Q2106269,1.5740961287428297
USNT5,Q2417199,1.2412476483995567
USAJX,Q1033861,5.4392619233650645
USCNX,Q2207351,
USCTJ,Q578911,
USACU,Q2429670,
US9ON,Q629704,1.4572442084194335
USCNZ,Q962268,
USCNP,Q1998325,
USCNQ,Q2029343,
USXAN,Q5033871,1.6133273335165434
USAJN,Q3287017,0.7123694127089777
USCTK,Q1013549,
USTCN,Q281481,1.6157924045578997
USAYO,Q976999,1.6462700282251912
USC5L,Q656378,1.0344238631217457
USYLL,Q2622557,0.9269183634980185
USCPV,Q966657,
USTPC,Q2023179,1.405457385669916
USCCJ,Q1376790,
USCC2,Q462789,8.098307672075721
USCEL,Q1034417,
USCGI,Q866294,
USCGF,Q138548,0.40945264767373
USCVI,Q1034500,
USACD,Q753587,
USCGP,Q986894,1.157986029499738
US9TU,Q2881832,0.5271335435513311
USXYY,Q2538041,1.1749626617002566
USC8N,Q3289010,1.8992416893081603
USZXP,Q389086,2.294289507266806
USMDH,Q577511,
USK7S,Q29644,0.7470128671628796
USCQD,Q1131767,
USEFQ,Q984260,1.3357095904429903
USRCO,Q729559,1.024607970596137
USCAR,Q1010699,
USCNV,Q1948672,1.142875424720155
USVCN,Q575129,2.343524305596419
USCUZ,Q79508,0.5729791698519414
USC9S,Q388767,0.592815969334491
USCQI,Q2405451,
USCSJ,Q1041805,0.4628484478663696
USCI7,Q3501753,1.5470723502530375
USQLC,Q742898,0.94665626593689
USVAQ,Q1823077,0.9451621171017263
USCLD,Q491099,1.8856705168795642
USCNM,Q852577,2.2125894670820196
US4CT,Q2049770,0.9954871201109647
USLRH,Q1986227,0.7085709283017331
USAOG,Q932375,1.1073591308769766
USIYC,Q575429,2.485136363395126
US9SS,Q1953159,2.9864972333516526
USRML,Q537853,1.4239227447012652
USC9M,Q2894225,1.5767622930671574
USCMZ,Q1013504,
USQCM,Q1911371,1.6508100281379283
USAMI,Q574889,0.5682087226113838
USC8R,Q978747,1.8228310238259458
USNGI,Q1982359,0.5265349318777033
USCRE,Q1982359,
USC2A,Q2090443,0.5244543943963292
USCJO,Q14032,0.8987845526383481
USKIQ,Q1044392,1.3101974268126821
USCRV,Q1044751,
USCPT,Q588482,
USCRB,Q2157194,
USZRR,Q780330,1.0254403936872698
USZ2B,Q2804472,1.163126047031152
USIGO,Q996351,1.9314057366208581
USCZT,Q982334,
USUFH,Q1045140,
USCIN,Q1903180,
USC2R,Q67822,1.5886034093629833
USCRR,Q1852070,
USC5K,Q575272,1.3822884895793908
USCRK,Q2178824,1.2397309044345743
USCR2,Q953907,1.0583790391734653
USCAX,Q128261,
USCRU,Q494690,
US5ON,Q731708,0.4636565622047595
USCSN,Q40881,
USTQR,Q957218,0.48060218430661317
USCTR,Q1944958,
USUFK,Q932346,
US4CV,Q578659,1.4481657960840917
USRTG,Q579711,1.5990140405283648
USCAW,Q3293425,
USCJQ,Q729304,
USCGT,Q1929919,
USTAG,Q1993002,1.404487501119071
USCGX,Q1193949,0.5549292697552028
USCJP,Q976381,
USAHV,Q952886,1.0366251891418523
USYCE,Q372315,0.2997292220875126
USCFC,Q852665,
USXEN,Q2589500,
USCGZ,Q79889,
USFCS,Q2024871,1.5985053232832747
USJDE,Q994973,0.4579622539455001
USKSC,Q1517180,1.9298935148643706
USCDA,Q965267,1.5979247062582682
USCZK,Q1003672,
USCS3,Q3475558,0.8882159565382648
USC83,Q2030341,0.9437113955336798
USAJY,Q575657,2.203109275444688
USCS2,Q1870690,1.6606311447817472
USXEI,Q1207471,
USCPR,Q223177,
USCCP,Q2325674,
USCIB,Q1823331,2.7027921639767225
USXSS,Q967185,0.4455040785370341
USOMW,Q5049875,1.411898414828087
USCAS,Q1049333,
USOK7,Q3287085,1.8535346207980137
USCE6,Q130074,1.7942702387292326
USC4H,Q665285,1.7082073627156973
USDP9,Q2068090,1.608839071109611
USCSK,Q994457,0.8029508989362403
USC7A,Q1023555,0.8905264479367924
USCJZ,Q66297,0.829333584336659
USCT5,Q1049714,0.7289115543067176
USDK6,Q3239834,1.2544977007162048
USCTV,Q982579,
USTVG,Q982579,0.0032369616378374443
USCTQ,Q2024825,
USCTA,Q2024825,
USYCD,Q578518,2.7173185991453432
USCE9,Q168854,0.4365484578183568
USCGK,Q2942981,
USXEL,Q1012360,
USACG,Q3288991,
USC4L,Q1996108,1.4157409148021727
USVIY,Q79330,2.2719723680082486
USCCS,Q2559676,0.9681075588340932
USVCC,Q985310,2.048025280974382
USCWJ,Q1928791,
USVSP,Q3261108,1.019698729869474
USCVX,Q2605450,
USCYC,Q2130302,
USCYG,Q2800179,
USCYU,Q3708863,
USZCZ,Q3710260,0.2941526294672208
USCYD,Q753643,
USRBU,Q66331,2.3398784740512624
USCDC,Q487212,
USCRD,Q582212,
USXDP,Q582212,
USCX6,Q2027453,0.29428278839500194
USZCH,Q976904,0.6103088599975494
USCDJ,Q482408,
USEHS,Q482408,1.2799884940756774
USCDK,Q2011116,
USC4K,Q2252920,0.41974572017023587
USCPK,Q980040,
USCD9,Q2026554,1.472550319887124
USCID,Q486439,
USCES,Q2169628,
USER6,Q2169628,0.7491942140123818
USCEG,Q1052560,
US5CR,Q2076330,2.193849170328344
USCDI,Q777429,
USXDQ,Q79431,
USXDO,Q79431,
USCEA,Q387861,
USCL8,Q2913998,1.327208332315474
