emissions_id,actor_id,year,total_emissions,datasource_id
EPA_state_GHG_inventory:US-AK:1990,US-AK,1990,37046987,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1991,US-AK,1991,37986857,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1992,US-AK,1992,39224222,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1993,US-AK,1993,39623150,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1994,US-AK,1994,39264652,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1995,US-AK,1995,44016829,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1996,US-AK,1996,45431153,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1997,US-AK,1997,43921670,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1998,US-AK,1998,44683276,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:1999,US-AK,1999,44703109,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2000,US-AK,2000,45077772,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2001,US-AK,2001,44976907,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2002,US-AK,2002,45040265,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2003,US-AK,2003,44865071,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2004,US-AK,2004,47166358,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2005,US-AK,2005,48724051,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2006,US-AK,2006,46091385,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2007,US-AK,2007,44373015,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2008,US-AK,2008,40285101,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2009,US-AK,2009,39147913,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2010,US-AK,2010,38496818,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2011,US-AK,2011,37628398,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2012,US-AK,2012,37154175,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2013,US-AK,2013,35504200,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2014,US-AK,2014,35734128,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2015,US-AK,2015,35503264,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2016,US-AK,2016,33965641,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2017,US-AK,2017,34452512,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2018,US-AK,2018,33740235,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2019,US-AK,2019,33743940,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AK:2020,US-AK,2020,35750804,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AL:1990,US-AL,1990,141002003,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AL:1991,US-AL,1991,144472160,EPA:state_GHG_inventory:2023-04-26
EPA_state_GHG_inventory:US-AL:1992,US-AL,1992,150123064,EPA:state_GHG_inventory:2023-04-26
