datasource_id,tag_id
IEA:GHG_energy_highlights:2023,energy_related_ghg
IEA:GHG_energy_highlights:2023,GHGs_included_CO2_CH4_N2O
IEA:GHG_energy_highlights:2023,includes_fugitive_emissions
IEA:GHG_energy_highlights:2023,GWP_100_AR4
