emissions_id,sector_id,emissions_value
EDGARv7.0:ghg:HK:1992,EDGARv7.0:sector:Power Industry,30415858
EDGARv7.0:ghg:HK:1993,EDGARv7.0:sector:Power Industry,31263932
EDGARv7.0:ghg:HK:1994,EDGARv7.0:sector:Power Industry,23378426
EDGARv7.0:ghg:HK:1995,EDGARv7.0:sector:Power Industry,24645918
EDGARv7.0:ghg:HK:1996,EDGARv7.0:sector:Power Industry,22892706
EDGARv7.0:ghg:HK:1997,EDGARv7.0:sector:Power Industry,21723480
EDGARv7.0:ghg:HK:1998,EDGARv7.0:sector:Power Industry,23722773
EDGARv7.0:ghg:HK:1999,EDGARv7.0:sector:Power Industry,21430734
EDGARv7.0:ghg:HK:2000,EDGARv7.0:sector:Power Industry,23140325
EDGARv7.0:ghg:HK:2001,EDGARv7.0:sector:Power Industry,24994661
EDGARv7.0:ghg:HK:2002,EDGARv7.0:sector:Power Industry,26872558
EDGARv7.0:ghg:HK:2003,EDGARv7.0:sector:Power Industry,30589680
EDGARv7.0:ghg:HK:2004,EDGARv7.0:sector:Power Industry,30415203
EDGARv7.0:ghg:HK:2005,EDGARv7.0:sector:Power Industry,32576896
EDGARv7.0:ghg:HK:2006,EDGARv7.0:sector:Power Industry,32815570
EDGARv7.0:ghg:HK:2007,EDGARv7.0:sector:Power Industry,34565281
EDGARv7.0:ghg:HK:2008,EDGARv7.0:sector:Power Industry,32849968
EDGARv7.0:ghg:HK:2009,EDGARv7.0:sector:Power Industry,33725582
EDGARv7.0:ghg:HK:2010,EDGARv7.0:sector:Power Industry,31470002
EDGARv7.0:ghg:HK:2011,EDGARv7.0:sector:Power Industry,34665155
EDGARv7.0:ghg:HK:2012,EDGARv7.0:sector:Power Industry,34272071
EDGARv7.0:ghg:HK:2013,EDGARv7.0:sector:Power Industry,35360149
EDGARv7.0:ghg:HK:2014,EDGARv7.0:sector:Power Industry,36632659
EDGARv7.0:ghg:HK:2015,EDGARv7.0:sector:Power Industry,32329483
EDGARv7.0:ghg:HK:2016,EDGARv7.0:sector:Power Industry,32594086
EDGARv7.0:ghg:HK:2017,EDGARv7.0:sector:Power Industry,30889765
EDGARv7.0:ghg:HK:2018,EDGARv7.0:sector:Power Industry,31237833
EDGARv7.0:ghg:HK:2019,EDGARv7.0:sector:Power Industry,30368202
EDGARv7.0:ghg:HK:2020,EDGARv7.0:sector:Power Industry,22103773
EDGARv7.0:ghg:HK:2021,EDGARv7.0:sector:Power Industry,23362607
EDGARv7.0:ghg:HU:1970,EDGARv7.0:sector:Power Industry,20685237
EDGARv7.0:ghg:HU:1971,EDGARv7.0:sector:Power Industry,20847580
EDGARv7.0:ghg:HU:1972,EDGARv7.0:sector:Power Industry,22474021
EDGARv7.0:ghg:HU:1973,EDGARv7.0:sector:Power Industry,23992816
EDGARv7.0:ghg:HU:1974,EDGARv7.0:sector:Power Industry,24661516
EDGARv7.0:ghg:HU:1975,EDGARv7.0:sector:Power Industry,27631708
EDGARv7.0:ghg:HU:1976,EDGARv7.0:sector:Power Industry,29270924
EDGARv7.0:ghg:HU:1977,EDGARv7.0:sector:Power Industry,31139680
EDGARv7.0:ghg:HU:1978,EDGARv7.0:sector:Power Industry,34215427
EDGARv7.0:ghg:HU:1979,EDGARv7.0:sector:Power Industry,32397214
EDGARv7.0:ghg:HU:1980,EDGARv7.0:sector:Power Industry,32616905
EDGARv7.0:ghg:HU:1981,EDGARv7.0:sector:Power Industry,32841141
EDGARv7.0:ghg:HU:1982,EDGARv7.0:sector:Power Industry,33555674
EDGARv7.0:ghg:HU:1983,EDGARv7.0:sector:Power Industry,31996416
EDGARv7.0:ghg:HU:1984,EDGARv7.0:sector:Power Industry,32531731
EDGARv7.0:ghg:HU:1985,EDGARv7.0:sector:Power Industry,30015455
EDGARv7.0:ghg:HU:1986,EDGARv7.0:sector:Power Industry,30231898
EDGARv7.0:ghg:HU:1987,EDGARv7.0:sector:Power Industry,29316904
EDGARv7.0:ghg:HU:1988,EDGARv7.0:sector:Power Industry,25819572
EDGARv7.0:ghg:HU:1989,EDGARv7.0:sector:Power Industry,24708817
EDGARv7.0:ghg:HU:1990,EDGARv7.0:sector:Power Industry,20888046
EDGARv7.0:ghg:HU:1991,EDGARv7.0:sector:Power Industry,21720502
EDGARv7.0:ghg:HU:1992,EDGARv7.0:sector:Power Industry,22279165
EDGARv7.0:ghg:HU:1993,EDGARv7.0:sector:Power Industry,22417765
EDGARv7.0:ghg:HU:1994,EDGARv7.0:sector:Power Industry,22053755
EDGARv7.0:ghg:HU:1995,EDGARv7.0:sector:Power Industry,22413345
EDGARv7.0:ghg:HU:1996,EDGARv7.0:sector:Power Industry,22579477
EDGARv7.0:ghg:HU:1997,EDGARv7.0:sector:Power Industry,23634265
EDGARv7.0:ghg:HU:1998,EDGARv7.0:sector:Power Industry,24694142
EDGARv7.0:ghg:HU:1999,EDGARv7.0:sector:Power Industry,24234280
EDGARv7.0:ghg:HU:2000,EDGARv7.0:sector:Power Industry,22110895
EDGARv7.0:ghg:HU:2001,EDGARv7.0:sector:Power Industry,22461755
EDGARv7.0:ghg:HU:2002,EDGARv7.0:sector:Power Industry,21180604
EDGARv7.0:ghg:HU:2003,EDGARv7.0:sector:Power Industry,22358377
EDGARv7.0:ghg:HU:2004,EDGARv7.0:sector:Power Industry,20327191
EDGARv7.0:ghg:HU:2005,EDGARv7.0:sector:Power Industry,18454510
EDGARv7.0:ghg:HU:2006,EDGARv7.0:sector:Power Industry,18218323
EDGARv7.0:ghg:HU:2007,EDGARv7.0:sector:Power Industry,19531620
EDGARv7.0:ghg:HU:2008,EDGARv7.0:sector:Power Industry,18643874
EDGARv7.0:ghg:HU:2009,EDGARv7.0:sector:Power Industry,15524196
EDGARv7.0:ghg:HU:2010,EDGARv7.0:sector:Power Industry,16202172
EDGARv7.0:ghg:HU:2011,EDGARv7.0:sector:Power Industry,15477659
EDGARv7.0:ghg:HU:2012,EDGARv7.0:sector:Power Industry,14764210
EDGARv7.0:ghg:HU:2013,EDGARv7.0:sector:Power Industry,12254333
EDGARv7.0:ghg:HU:2014,EDGARv7.0:sector:Power Industry,11527748
EDGARv7.0:ghg:HU:2015,EDGARv7.0:sector:Power Industry,12066461
EDGARv7.0:ghg:HU:2016,EDGARv7.0:sector:Power Industry,12176855
EDGARv7.0:ghg:HU:2017,EDGARv7.0:sector:Power Industry,12302877
EDGARv7.0:ghg:HU:2018,EDGARv7.0:sector:Power Industry,11601248
EDGARv7.0:ghg:HU:2019,EDGARv7.0:sector:Power Industry,11115386
EDGARv7.0:ghg:HU:2020,EDGARv7.0:sector:Power Industry,10860942
EDGARv7.0:ghg:HU:2021,EDGARv7.0:sector:Power Industry,10533687
EDGARv7.0:ghg:IS:1970,EDGARv7.0:sector:Power Industry,28507
EDGARv7.0:ghg:IS:1971,EDGARv7.0:sector:Power Industry,31674
EDGARv7.0:ghg:IS:1972,EDGARv7.0:sector:Power Industry,34842
EDGARv7.0:ghg:IS:1973,EDGARv7.0:sector:Power Industry,60182
EDGARv7.0:ghg:IS:1974,EDGARv7.0:sector:Power Industry,57014
EDGARv7.0:ghg:IS:1975,EDGARv7.0:sector:Power Industry,60182
EDGARv7.0:ghg:IS:1976,EDGARv7.0:sector:Power Industry,44344
EDGARv7.0:ghg:IS:1977,EDGARv7.0:sector:Power Industry,44344
EDGARv7.0:ghg:IS:1978,EDGARv7.0:sector:Power Industry,38009
EDGARv7.0:ghg:IS:1979,EDGARv7.0:sector:Power Industry,38009
EDGARv7.0:ghg:IS:1980,EDGARv7.0:sector:Power Industry,31674
EDGARv7.0:ghg:IS:1981,EDGARv7.0:sector:Power Industry,37826
EDGARv7.0:ghg:IS:1982,EDGARv7.0:sector:Power Industry,15653
EDGARv7.0:ghg:IS:1983,EDGARv7.0:sector:Power Industry,9441
EDGARv7.0:ghg:IS:1984,EDGARv7.0:sector:Power Industry,6273
EDGARv7.0:ghg:IS:1985,EDGARv7.0:sector:Power Industry,6273
EDGARv7.0:ghg:IS:1986,EDGARv7.0:sector:Power Industry,6273
EDGARv7.0:ghg:IS:1987,EDGARv7.0:sector:Power Industry,6273
EDGARv7.0:ghg:IS:1988,EDGARv7.0:sector:Power Industry,3167
EDGARv7.0:ghg:IS:1989,EDGARv7.0:sector:Power Industry,3167
EDGARv7.0:ghg:IS:1990,EDGARv7.0:sector:Power Industry,3167
EDGARv7.0:ghg:IS:1991,EDGARv7.0:sector:Power Industry,3167
EDGARv7.0:ghg:IS:1992,EDGARv7.0:sector:Power Industry,3167
EDGARv7.0:ghg:IS:1993,EDGARv7.0:sector:Power Industry,5272
EDGARv7.0:ghg:IS:1994,EDGARv7.0:sector:Power Industry,5272
EDGARv7.0:ghg:IS:1995,EDGARv7.0:sector:Power Industry,11546
EDGARv7.0:ghg:IS:1996,EDGARv7.0:sector:Power Industry,8378
EDGARv7.0:ghg:IS:1997,EDGARv7.0:sector:Power Industry,8378
EDGARv7.0:ghg:IS:1998,EDGARv7.0:sector:Power Industry,23909
EDGARv7.0:ghg:IS:1999,EDGARv7.0:sector:Power Industry,36333
EDGARv7.0:ghg:IS:2000,EDGARv7.0:sector:Power Industry,5844
EDGARv7.0:ghg:IS:2001,EDGARv7.0:sector:Power Industry,5844
EDGARv7.0:ghg:IS:2002,EDGARv7.0:sector:Power Industry,6513
EDGARv7.0:ghg:IS:2003,EDGARv7.0:sector:Power Industry,6513
EDGARv7.0:ghg:IS:2004,EDGARv7.0:sector:Power Industry,6514
EDGARv7.0:ghg:IS:2005,EDGARv7.0:sector:Power Industry,6515
EDGARv7.0:ghg:IS:2006,EDGARv7.0:sector:Power Industry,6540
EDGARv7.0:ghg:IS:2007,EDGARv7.0:sector:Power Industry,18317
EDGARv7.0:ghg:IS:2008,EDGARv7.0:sector:Power Industry,10527
EDGARv7.0:ghg:IS:2009,EDGARv7.0:sector:Power Industry,5081
EDGARv7.0:ghg:IS:2010,EDGARv7.0:sector:Power Industry,4887
EDGARv7.0:ghg:IS:2011,EDGARv7.0:sector:Power Industry,3167
EDGARv7.0:ghg:IS:2012,EDGARv7.0:sector:Power Industry,3167
EDGARv7.0:ghg:IS:2013,EDGARv7.0:sector:Power Industry,6335
EDGARv7.0:ghg:IS:2014,EDGARv7.0:sector:Power Industry,6335
EDGARv7.0:ghg:IS:2015,EDGARv7.0:sector:Power Industry,6335
EDGARv7.0:ghg:IS:2016,EDGARv7.0:sector:Power Industry,6335
EDGARv7.0:ghg:IS:2017,EDGARv7.0:sector:Power Industry,6750
EDGARv7.0:ghg:IS:2018,EDGARv7.0:sector:Power Industry,1786
EDGARv7.0:ghg:IS:2019,EDGARv7.0:sector:Power Industry,3918
EDGARv7.0:ghg:IS:2020,EDGARv7.0:sector:Power Industry,2581
EDGARv7.0:ghg:IS:2021,EDGARv7.0:sector:Power Industry,2629
EDGARv7.0:ghg:IN:1970,EDGARv7.0:sector:Power Industry,33990273
EDGARv7.0:ghg:IN:1971,EDGARv7.0:sector:Power Industry,33990273
EDGARv7.0:ghg:IN:1972,EDGARv7.0:sector:Power Industry,38333126
EDGARv7.0:ghg:IN:1973,EDGARv7.0:sector:Power Industry,39848951
EDGARv7.0:ghg:IN:1974,EDGARv7.0:sector:Power Industry,47600243
EDGARv7.0:ghg:IN:1975,EDGARv7.0:sector:Power Industry,53233982
EDGARv7.0:ghg:IN:1976,EDGARv7.0:sector:Power Industry,60617964
EDGARv7.0:ghg:IN:1977,EDGARv7.0:sector:Power Industry,59015116
EDGARv7.0:ghg:IN:1978,EDGARv7.0:sector:Power Industry,50876965
EDGARv7.0:ghg:IN:1979,EDGARv7.0:sector:Power Industry,60211880
EDGARv7.0:ghg:IN:1980,EDGARv7.0:sector:Power Industry,73247580
EDGARv7.0:ghg:IN:1981,EDGARv7.0:sector:Power Industry,83168940
EDGARv7.0:ghg:IN:1982,EDGARv7.0:sector:Power Industry,92793652
EDGARv7.0:ghg:IN:1983,EDGARv7.0:sector:Power Industry,104424411
EDGARv7.0:ghg:IN:1984,EDGARv7.0:sector:Power Industry,114462117
EDGARv7.0:ghg:IN:1985,EDGARv7.0:sector:Power Industry,132135367
EDGARv7.0:ghg:IN:1986,EDGARv7.0:sector:Power Industry,151113258
EDGARv7.0:ghg:IN:1987,EDGARv7.0:sector:Power Industry,174544205
EDGARv7.0:ghg:IN:1988,EDGARv7.0:sector:Power Industry,182744817
EDGARv7.0:ghg:IN:1989,EDGARv7.0:sector:Power Industry,201902138
EDGARv7.0:ghg:IN:1990,EDGARv7.0:sector:Power Industry,216698154
EDGARv7.0:ghg:IN:1991,EDGARv7.0:sector:Power Industry,243198205
EDGARv7.0:ghg:IN:1992,EDGARv7.0:sector:Power Industry,263044615
EDGARv7.0:ghg:IN:1993,EDGARv7.0:sector:Power Industry,290630963
EDGARv7.0:ghg:IN:1994,EDGARv7.0:sector:Power Industry,302944733
EDGARv7.0:ghg:IN:1995,EDGARv7.0:sector:Power Industry,347353535
EDGARv7.0:ghg:IN:1996,EDGARv7.0:sector:Power Industry,370233469
EDGARv7.0:ghg:IN:1997,EDGARv7.0:sector:Power Industry,382788636
EDGARv7.0:ghg:IN:1998,EDGARv7.0:sector:Power Industry,398095289
EDGARv7.0:ghg:IN:1999,EDGARv7.0:sector:Power Industry,433395920
EDGARv7.0:ghg:IN:2000,EDGARv7.0:sector:Power Industry,461734957
EDGARv7.0:ghg:IN:2001,EDGARv7.0:sector:Power Industry,474588233
EDGARv7.0:ghg:IN:2002,EDGARv7.0:sector:Power Industry,482066491
EDGARv7.0:ghg:IN:2003,EDGARv7.0:sector:Power Industry,504366386
EDGARv7.0:ghg:IN:2004,EDGARv7.0:sector:Power Industry,551721395
EDGARv7.0:ghg:IN:2005,EDGARv7.0:sector:Power Industry,564972999
EDGARv7.0:ghg:IN:2006,EDGARv7.0:sector:Power Industry,600701167
EDGARv7.0:ghg:IN:2007,EDGARv7.0:sector:Power Industry,663076633
EDGARv7.0:ghg:IN:2008,EDGARv7.0:sector:Power Industry,689571368
EDGARv7.0:ghg:IN:2009,EDGARv7.0:sector:Power Industry,764146761
EDGARv7.0:ghg:IN:2010,EDGARv7.0:sector:Power Industry,791209988
EDGARv7.0:ghg:IN:2011,EDGARv7.0:sector:Power Industry,825114540
EDGARv7.0:ghg:IN:2012,EDGARv7.0:sector:Power Industry,953503781
EDGARv7.0:ghg:IN:2013,EDGARv7.0:sector:Power Industry,969939800
EDGARv7.0:ghg:IN:2014,EDGARv7.0:sector:Power Industry,1085894739
EDGARv7.0:ghg:IN:2015,EDGARv7.0:sector:Power Industry,1063387029
EDGARv7.0:ghg:IN:2016,EDGARv7.0:sector:Power Industry,1052612816
EDGARv7.0:ghg:IN:2017,EDGARv7.0:sector:Power Industry,1107982367
EDGARv7.0:ghg:IN:2018,EDGARv7.0:sector:Power Industry,1207208769
EDGARv7.0:ghg:IN:2019,EDGARv7.0:sector:Power Industry,1182664447
EDGARv7.0:ghg:IN:2020,EDGARv7.0:sector:Power Industry,1109674357
EDGARv7.0:ghg:IN:2021,EDGARv7.0:sector:Power Industry,1275507227
EDGARv7.0:ghg:ID:1970,EDGARv7.0:sector:Power Industry,3653911
EDGARv7.0:ghg:ID:1971,EDGARv7.0:sector:Power Industry,3653636
EDGARv7.0:ghg:ID:1972,EDGARv7.0:sector:Power Industry,3953170
EDGARv7.0:ghg:ID:1973,EDGARv7.0:sector:Power Industry,4194864
EDGARv7.0:ghg:ID:1974,EDGARv7.0:sector:Power Industry,3877710
EDGARv7.0:ghg:ID:1975,EDGARv7.0:sector:Power Industry,4213054
EDGARv7.0:ghg:ID:1976,EDGARv7.0:sector:Power Industry,4944109
EDGARv7.0:ghg:ID:1977,EDGARv7.0:sector:Power Industry,5823327
EDGARv7.0:ghg:ID:1978,EDGARv7.0:sector:Power Industry,6287101
EDGARv7.0:ghg:ID:1979,EDGARv7.0:sector:Power Industry,6463507
EDGARv7.0:ghg:ID:1980,EDGARv7.0:sector:Power Industry,6863259
EDGARv7.0:ghg:ID:1981,EDGARv7.0:sector:Power Industry,7879260
EDGARv7.0:ghg:ID:1982,EDGARv7.0:sector:Power Industry,8633474
EDGARv7.0:ghg:ID:1983,EDGARv7.0:sector:Power Industry,8887564
EDGARv7.0:ghg:ID:1984,EDGARv7.0:sector:Power Industry,10695372
EDGARv7.0:ghg:ID:1985,EDGARv7.0:sector:Power Industry,11589139
EDGARv7.0:ghg:ID:1986,EDGARv7.0:sector:Power Industry,14204124
EDGARv7.0:ghg:ID:1987,EDGARv7.0:sector:Power Industry,16254551
EDGARv7.0:ghg:ID:1988,EDGARv7.0:sector:Power Industry,17371132
EDGARv7.0:ghg:ID:1989,EDGARv7.0:sector:Power Industry,18056637
EDGARv7.0:ghg:ID:1990,EDGARv7.0:sector:Power Industry,22563855
EDGARv7.0:ghg:ID:1991,EDGARv7.0:sector:Power Industry,25097417
EDGARv7.0:ghg:ID:1992,EDGARv7.0:sector:Power Industry,25486930
EDGARv7.0:ghg:ID:1993,EDGARv7.0:sector:Power Industry,31873985
EDGARv7.0:ghg:ID:1994,EDGARv7.0:sector:Power Industry,31962390
EDGARv7.0:ghg:ID:1995,EDGARv7.0:sector:Power Industry,35606900
EDGARv7.0:ghg:ID:1996,EDGARv7.0:sector:Power Industry,41876964
EDGARv7.0:ghg:ID:1997,EDGARv7.0:sector:Power Industry,50666282
EDGARv7.0:ghg:ID:1998,EDGARv7.0:sector:Power Industry,50519780
EDGARv7.0:ghg:ID:1999,EDGARv7.0:sector:Power Industry,57122287
EDGARv7.0:ghg:ID:2000,EDGARv7.0:sector:Power Industry,62171372
EDGARv7.0:ghg:ID:2001,EDGARv7.0:sector:Power Industry,70391752
EDGARv7.0:ghg:ID:2002,EDGARv7.0:sector:Power Industry,74776436
EDGARv7.0:ghg:ID:2003,EDGARv7.0:sector:Power Industry,83571341
EDGARv7.0:ghg:ID:2004,EDGARv7.0:sector:Power Industry,86723048
EDGARv7.0:ghg:ID:2005,EDGARv7.0:sector:Power Industry,93349856
EDGARv7.0:ghg:ID:2006,EDGARv7.0:sector:Power Industry,99967559
EDGARv7.0:ghg:ID:2007,EDGARv7.0:sector:Power Industry,111479825
EDGARv7.0:ghg:ID:2008,EDGARv7.0:sector:Power Industry,125469565
EDGARv7.0:ghg:ID:2009,EDGARv7.0:sector:Power Industry,124884390
EDGARv7.0:ghg:ID:2010,EDGARv7.0:sector:Power Industry,120275081
EDGARv7.0:ghg:ID:2011,EDGARv7.0:sector:Power Industry,147853900
EDGARv7.0:ghg:ID:2012,EDGARv7.0:sector:Power Industry,144796445
EDGARv7.0:ghg:ID:2013,EDGARv7.0:sector:Power Industry,144526901
EDGARv7.0:ghg:ID:2014,EDGARv7.0:sector:Power Industry,169847138
EDGARv7.0:ghg:ID:2015,EDGARv7.0:sector:Power Industry,172400855
EDGARv7.0:ghg:ID:2016,EDGARv7.0:sector:Power Industry,182141730
EDGARv7.0:ghg:ID:2017,EDGARv7.0:sector:Power Industry,196770385
EDGARv7.0:ghg:ID:2018,EDGARv7.0:sector:Power Industry,219219125
EDGARv7.0:ghg:ID:2019,EDGARv7.0:sector:Power Industry,226538534
EDGARv7.0:ghg:ID:2020,EDGARv7.0:sector:Power Industry,211537521
EDGARv7.0:ghg:ID:2021,EDGARv7.0:sector:Power Industry,213308346
EDGARv7.0:ghg:IR:1970,EDGARv7.0:sector:Power Industry,4936471
EDGARv7.0:ghg:IR:1971,EDGARv7.0:sector:Power Industry,4936563
EDGARv7.0:ghg:IR:1972,EDGARv7.0:sector:Power Industry,5164716
EDGARv7.0:ghg:IR:1973,EDGARv7.0:sector:Power Industry,7275628
EDGARv7.0:ghg:IR:1974,EDGARv7.0:sector:Power Industry,8153597
EDGARv7.0:ghg:IR:1975,EDGARv7.0:sector:Power Industry,9743177
EDGARv7.0:ghg:IR:1976,EDGARv7.0:sector:Power Industry,10683703
EDGARv7.0:ghg:IR:1977,EDGARv7.0:sector:Power Industry,12011381
EDGARv7.0:ghg:IR:1978,EDGARv7.0:sector:Power Industry,12079227
EDGARv7.0:ghg:IR:1979,EDGARv7.0:sector:Power Industry,13662785
EDGARv7.0:ghg:IR:1980,EDGARv7.0:sector:Power Industry,13657818
EDGARv7.0:ghg:IR:1981,EDGARv7.0:sector:Power Industry,14982697
EDGARv7.0:ghg:IR:1982,EDGARv7.0:sector:Power Industry,16806736
EDGARv7.0:ghg:IR:1983,EDGARv7.0:sector:Power Industry,20332321
EDGARv7.0:ghg:IR:1984,EDGARv7.0:sector:Power Industry,23405627
EDGARv7.0:ghg:IR:1985,EDGARv7.0:sector:Power Industry,26286272
EDGARv7.0:ghg:IR:1986,EDGARv7.0:sector:Power Industry,26247233
EDGARv7.0:ghg:IR:1987,EDGARv7.0:sector:Power Industry,27125664
EDGARv7.0:ghg:IR:1988,EDGARv7.0:sector:Power Industry,28645909
EDGARv7.0:ghg:IR:1989,EDGARv7.0:sector:Power Industry,30970765
EDGARv7.0:ghg:IR:1990,EDGARv7.0:sector:Power Industry,35983852
EDGARv7.0:ghg:IR:1991,EDGARv7.0:sector:Power Industry,38523546
EDGARv7.0:ghg:IR:1992,EDGARv7.0:sector:Power Industry,38800029
EDGARv7.0:ghg:IR:1993,EDGARv7.0:sector:Power Industry,45039423
EDGARv7.0:ghg:IR:1994,EDGARv7.0:sector:Power Industry,48849616
EDGARv7.0:ghg:IR:1995,EDGARv7.0:sector:Power Industry,51966453
EDGARv7.0:ghg:IR:1996,EDGARv7.0:sector:Power Industry,54872176
EDGARv7.0:ghg:IR:1997,EDGARv7.0:sector:Power Industry,58511300
EDGARv7.0:ghg:IR:1998,EDGARv7.0:sector:Power Industry,58747563
EDGARv7.0:ghg:IR:1999,EDGARv7.0:sector:Power Industry,66810314
EDGARv7.0:ghg:IR:2000,EDGARv7.0:sector:Power Industry,70354215
EDGARv7.0:ghg:IR:2001,EDGARv7.0:sector:Power Industry,76639726
EDGARv7.0:ghg:IR:2002,EDGARv7.0:sector:Power Industry,80550166
EDGARv7.0:ghg:IR:2003,EDGARv7.0:sector:Power Industry,82249684
EDGARv7.0:ghg:IR:2004,EDGARv7.0:sector:Power Industry,91312695
EDGARv7.0:ghg:IR:2005,EDGARv7.0:sector:Power Industry,97319871
EDGARv7.0:ghg:IR:2006,EDGARv7.0:sector:Power Industry,106946619
EDGARv7.0:ghg:IR:2007,EDGARv7.0:sector:Power Industry,112618643
EDGARv7.0:ghg:IR:2008,EDGARv7.0:sector:Power Industry,125984071
EDGARv7.0:ghg:IR:2009,EDGARv7.0:sector:Power Industry,129262358
EDGARv7.0:ghg:IR:2010,EDGARv7.0:sector:Power Industry,132819772
EDGARv7.0:ghg:IR:2011,EDGARv7.0:sector:Power Industry,139932936
EDGARv7.0:ghg:IR:2012,EDGARv7.0:sector:Power Industry,146328897
EDGARv7.0:ghg:IR:2013,EDGARv7.0:sector:Power Industry,153130419
EDGARv7.0:ghg:IR:2014,EDGARv7.0:sector:Power Industry,156128456
EDGARv7.0:ghg:IR:2015,EDGARv7.0:sector:Power Industry,154965462
EDGARv7.0:ghg:IR:2016,EDGARv7.0:sector:Power Industry,153890038
EDGARv7.0:ghg:IR:2017,EDGARv7.0:sector:Power Industry,164213350
EDGARv7.0:ghg:IR:2018,EDGARv7.0:sector:Power Industry,162561628
EDGARv7.0:ghg:IR:2019,EDGARv7.0:sector:Power Industry,159162198
EDGARv7.0:ghg:IR:2020,EDGARv7.0:sector:Power Industry,167302073
EDGARv7.0:ghg:IR:2021,EDGARv7.0:sector:Power Industry,171600289
EDGARv7.0:ghg:IQ:1970,EDGARv7.0:sector:Power Industry,3638257
EDGARv7.0:ghg:IQ:1971,EDGARv7.0:sector:Power Industry,3638257
EDGARv7.0:ghg:IQ:1972,EDGARv7.0:sector:Power Industry,4512509
EDGARv7.0:ghg:IQ:1973,EDGARv7.0:sector:Power Industry,4138763
EDGARv7.0:ghg:IQ:1974,EDGARv7.0:sector:Power Industry,3881076
EDGARv7.0:ghg:IQ:1975,EDGARv7.0:sector:Power Industry,4376572
EDGARv7.0:ghg:IQ:1976,EDGARv7.0:sector:Power Industry,5469839
EDGARv7.0:ghg:IQ:1977,EDGARv7.0:sector:Power Industry,5388099
EDGARv7.0:ghg:IQ:1978,EDGARv7.0:sector:Power Industry,6489486
EDGARv7.0:ghg:IQ:1979,EDGARv7.0:sector:Power Industry,7814643
EDGARv7.0:ghg:IQ:1980,EDGARv7.0:sector:Power Industry,6843618
EDGARv7.0:ghg:IQ:1981,EDGARv7.0:sector:Power Industry,4859806
EDGARv7.0:ghg:IQ:1982,EDGARv7.0:sector:Power Industry,3828898
EDGARv7.0:ghg:IQ:1983,EDGARv7.0:sector:Power Industry,7061001
EDGARv7.0:ghg:IQ:1984,EDGARv7.0:sector:Power Industry,7986347
EDGARv7.0:ghg:IQ:1985,EDGARv7.0:sector:Power Industry,9549377
EDGARv7.0:ghg:IQ:1986,EDGARv7.0:sector:Power Industry,12850371
EDGARv7.0:ghg:IQ:1987,EDGARv7.0:sector:Power Industry,12516530
EDGARv7.0:ghg:IQ:1988,EDGARv7.0:sector:Power Industry,14544081
EDGARv7.0:ghg:IQ:1989,EDGARv7.0:sector:Power Industry,15742543
EDGARv7.0:ghg:IQ:1990,EDGARv7.0:sector:Power Industry,13825249
EDGARv7.0:ghg:IQ:1991,EDGARv7.0:sector:Power Industry,12050374
EDGARv7.0:ghg:IQ:1992,EDGARv7.0:sector:Power Industry,26978976
EDGARv7.0:ghg:IQ:1993,EDGARv7.0:sector:Power Industry,43660812
EDGARv7.0:ghg:IQ:1994,EDGARv7.0:sector:Power Industry,51498232
EDGARv7.0:ghg:IQ:1995,EDGARv7.0:sector:Power Industry,50546897
EDGARv7.0:ghg:IQ:1996,EDGARv7.0:sector:Power Industry,49875251
EDGARv7.0:ghg:IQ:1997,EDGARv7.0:sector:Power Industry,67191542
EDGARv7.0:ghg:IQ:1998,EDGARv7.0:sector:Power Industry,37936598
EDGARv7.0:ghg:IQ:1999,EDGARv7.0:sector:Power Industry,15454670
EDGARv7.0:ghg:IQ:2000,EDGARv7.0:sector:Power Industry,25147323
EDGARv7.0:ghg:IQ:2001,EDGARv7.0:sector:Power Industry,32073726
EDGARv7.0:ghg:IQ:2002,EDGARv7.0:sector:Power Industry,28443251
EDGARv7.0:ghg:IQ:2003,EDGARv7.0:sector:Power Industry,30058407
EDGARv7.0:ghg:IQ:2004,EDGARv7.0:sector:Power Industry,30766400
EDGARv7.0:ghg:IQ:2005,EDGARv7.0:sector:Power Industry,25078020
EDGARv7.0:ghg:IQ:2006,EDGARv7.0:sector:Power Industry,22005652
EDGARv7.0:ghg:IQ:2007,EDGARv7.0:sector:Power Industry,15307960
EDGARv7.0:ghg:IQ:2008,EDGARv7.0:sector:Power Industry,25333320
EDGARv7.0:ghg:IQ:2009,EDGARv7.0:sector:Power Industry,30765619
EDGARv7.0:ghg:IQ:2010,EDGARv7.0:sector:Power Industry,38918466
EDGARv7.0:ghg:IQ:2011,EDGARv7.0:sector:Power Industry,38887230
EDGARv7.0:ghg:IQ:2012,EDGARv7.0:sector:Power Industry,38675063
EDGARv7.0:ghg:IQ:2013,EDGARv7.0:sector:Power Industry,49897490
EDGARv7.0:ghg:IQ:2014,EDGARv7.0:sector:Power Industry,50307494
EDGARv7.0:ghg:IQ:2015,EDGARv7.0:sector:Power Industry,49676344
EDGARv7.0:ghg:IQ:2016,EDGARv7.0:sector:Power Industry,53078740
EDGARv7.0:ghg:IQ:2017,EDGARv7.0:sector:Power Industry,60135825
EDGARv7.0:ghg:IQ:2018,EDGARv7.0:sector:Power Industry,61069669
EDGARv7.0:ghg:IQ:2019,EDGARv7.0:sector:Power Industry,68847123
