datasource_id,name,publisher,published,URL
PRIMAP:10.5281/zenodo.7179775:v2.4,PRIMAP-hist_v2.4_no_extrap (scenario=HISTCR),PRIMAP,2022-10-17,https://zenodo.org/record/7179775
