actor_id,name,language,preferred,datasource_id
HV5W8PGLJ127N2SFSM23,Basler Kantonalbank,en,1,GLEIF_golden_copy
5493000KUC3Z24U77V93,Swiss Life Holding,en,1,GLEIF_golden_copy
549300EFP3TNG7JGVE49,Coca-Cola HBC AG,en,1,GLEIF_golden_copy
529900S5R9YHJHYKKG94,CEZ,en,1,GLEIF_golden_copy
549300VZCL1HTH4O4Y49,Henkel,en,1,GLEIF_golden_copy
529900R27DL06UVNT076,Daimler AG,en,1,GLEIF_golden_copy
W38RGI023J3WT1HWRP32,Siemens AG,en,1,GLEIF_golden_copy
549300JSX0Z4CW0V5023,adidas AG,en,1,GLEIF_golden_copy
549300J4U55H3WP1XT59,Bayer AG,en,1,GLEIF_golden_copy
L47NHHI0Z9X22DV46U41,Beiersdorf,en,1,GLEIF_golden_copy
Q9MAIUP40P25UFBFG033,E.ON,en,1,GLEIF_golden_copy
529900NNUPAGGOMPXZ31,Volkswagen,en,1,GLEIF_golden_copy
529900K9B0N5BT694847,Allianz,en,1,GLEIF_golden_copy
529900MUF4C20K50JS49,Munich Re,en,1,GLEIF_golden_copy
529900GB7KCA94ACC940,RWE AG,en,1,GLEIF_golden_copy
529900G3SW56SHYNPR95,Deutsche Börse AG,en,1,GLEIF_golden_copy
851WYGNLUQLFZBSYGB56,Commerzbank,en,1,GLEIF_golden_copy
TSI2PJM6EPETEQ4X1U25,Infineon Technologies AG,en,1,GLEIF_golden_copy
549300UDG16DOYUPR330,ThyssenKrupp,en,1,GLEIF_golden_copy
5299001GRRO0Z25YZT52,KNORR-BREMSE,en,1,GLEIF_golden_copy
529900YRFFGH5AXU4S86,Zalando,en,1,GLEIF_golden_copy
529900SM0FDLLYATXU36,BayWa,en,1,GLEIF_golden_copy
529900PM64WH8AF1E917,BASF,en,1,GLEIF_golden_copy
529900OAREIS0MOPTW25,EMD Group,en,1,GLEIF_golden_copy
5299001X9L42HXEBCZ51,Ceconomy,en,1,GLEIF_golden_copy
549300TTCXZOGZM2EY83,Inditex,en,1,GLEIF_golden_copy
5493008T4YG3AQUI7P67,Cellnex Telecom,en,1,GLEIF_golden_copy
549300EEJH4FEPDBBR25,Telefonica,en,1,GLEIF_golden_copy
TL2N6M87CW970S5SV098,Naturgy Energy Group,en,1,GLEIF_golden_copy
7CUNS533WID6K7DGFI87,CaixaBank,en,1,GLEIF_golden_copy
BSYCX13Y0NOTV14V9N85,Repsol,en,1,GLEIF_golden_copy
9598004A3FTY3TEHHN09,Amadeus It,en,1,GLEIF_golden_copy
959800HSSNXWRKBK4N60,Grifols,en,1,GLEIF_golden_copy
95980020140005007414,Inmobiliaria Colonial,en,1,GLEIF_golden_copy
5299006EQ03K3SSUYS12,Merlin Properties SOCIMI,en,1,GLEIF_golden_copy
5493006IH2N2WMIBB742,Valeo,en,1,GLEIF_golden_copy
529900S21EQ1BO4ESM68,Total,en,1,GLEIF_golden_copy
529900JI1GG6F7RKVI53,L'Oréal,en,1,GLEIF_golden_copy
NFONVGN05Z0FMN5PEC35,Saint-Gobain,en,1,GLEIF_golden_copy
969500A1YF1XUYYXS284,Schneider Electric,en,1,GLEIF_golden_copy
969500MCOONR8990S771,Orange,en,1,GLEIF_golden_copy
969500XXRPGD7HCAFA90,LEGRAND,en,1,GLEIF_golden_copy
969500LCBOG12HXPYM84,Sodexo,en,1,GLEIF_golden_copy
5493001EZOOA66PTBR68,Atos,en,1,GLEIF_golden_copy
549300X3UK4GG3FNMO06,EDF,en,1,GLEIF_golden_copy
3538001KQ5SAOZSQTT44,Engie,en,1,GLEIF_golden_copy
F5WCUMTUM4RKZ1MAIE39,AXA,en,1,GLEIF_golden_copy
549300E9PC51EN656011,SANOFI,en,1,GLEIF_golden_copy
213800WFQ334R8UXUG83,Vinci,en,1,GLEIF_golden_copy
969500UIC89GT3UL7L24,Safran,en,1,GLEIF_golden_copy
969500LENY69X51OOT31,Veolia Environnement,en,1,GLEIF_golden_copy
9695003E4MMA10IBTR26,Gecina,en,1,GLEIF_golden_copy
969500AQW31GYO8JZD66,Air France-KLM,en,1,GLEIF_golden_copy
969500P8M3W2XX376054,Covivio,en,1,GLEIF_golden_copy
969500PB4U31KEFHZ621,Klepierre,en,1,GLEIF_golden_copy
IOG4E947OATN0KJYSD45,LVMH Moët Hennessy Louis Vuitton,en,1,GLEIF_golden_copy
969500MMPQVHK671GT54,Air Liquide,en,1,GLEIF_golden_copy
549300B8P6MUJ1YWTS08,Carrefour,en,1,GLEIF_golden_copy
969500F7JLTX36OUI695,Renault,en,1,GLEIF_golden_copy
969500WP61NBK098AC47,SEB SA,en,1,GLEIF_golden_copy
2138001AVBSD1HSC6Z10,Johnson Matthey,en,1,GLEIF_golden_copy
2138001P49OLAEU33T68,Phoenix Group Holdings,en,1,GLEIF_golden_copy
549300LSGBXPYHXGDT93,WPP,en,1,GLEIF_golden_copy
8R95QZMKZLJX5Q2XR704,National Grid,en,1,GLEIF_golden_copy
549300KI75VYLLMSK856,SSE,en,1,GLEIF_golden_copy
PY6ZZQWO2IZFZC3IOL08,AstraZeneca,en,1,GLEIF_golden_copy
213800KBMEV7I92FY281,Kingfisher,en,1,GLEIF_golden_copy
549300LTH67W4GWMRF57,Coca-Cola European Partners,en,1,GLEIF_golden_copy
213800FKA5MF17RJKT63,British American Tobacco,en,1,GLEIF_golden_copy
213800YOEO5OQ72G2R82,Rio Tinto,en,1,GLEIF_golden_copy
213800LH1BZH3DI6G760,BP,en,1,GLEIF_golden_copy
549300WSX3VBUFFJOO66,RELX,en,1,GLEIF_golden_copy
213800LOZA69QFDC9N34,Mondi,en,1,GLEIF_golden_copy
549300S9XF92D1X8ME43,Anglo American,en,1,GLEIF_golden_copy
549300DFVPOB67JL3A42,Imperial Brands,en,1,GLEIF_golden_copy
213800XC35KGM9NFC641,Segro,en,1,GLEIF_golden_copy
213800MY6QVH4FVLD628,Antofagasta,en,1,GLEIF_golden_copy
213800TCZZU84G8Z2M70,Royal Mail,en,1,GLEIF_golden_copy
815600354DEDBD0BA991,Poste Italiane,en,1,GLEIF_golden_copy
LAXUQCHT4FH58LRZDY46,Eni SpA,en,1,GLEIF_golden_copy
353800W25FCOFE32EM73,Asahi  Holdings,en,1,GLEIF_golden_copy
549300T6IPOCDWLKC615,Hitachi,en,1,GLEIF_golden_copy
549300FONLMVK7YYYH41,Suntory Beverage & Food,en,1,GLEIF_golden_copy
353800GBVL72LLMTYM96,Kirin Holdings,en,1,GLEIF_golden_copy
5299005F1HCVF4M4QN79,Nomura Research Institute,en,1,GLEIF_golden_copy
5493006W3QUS5LMH6R84,Toyota Motor,en,1,GLEIF_golden_copy
549300DHPOF90OYYD780,Bridgestone,en,1,GLEIF_golden_copy
529900JH1GSC035SSP77,Canon,en,1,GLEIF_golden_copy
3538000246DHJLRTUZ24,Fujitsu,en,1,GLEIF_golden_copy
529900UBKMFM0ST6H474,Fujifilm Holdings,en,1,GLEIF_golden_copy
549300N244BVAEE6HH86,Subaru,en,1,GLEIF_golden_copy
549300ZLMVP4X0OGR454,Takeda Pharmaceutical Co,en,1,GLEIF_golden_copy
5299009MXFL34SA71416,Aeon Co,en,1,GLEIF_golden_copy
529900GMNDOYQSAJAE76,Sekisui House,en,1,GLEIF_golden_copy
5493000QYMPFRTEY4K28,NEC,en,1,GLEIF_golden_copy
3538004IOK08PDY6I723,Aisin Seiki Co,en,1,GLEIF_golden_copy
3538005PGNIBTZYXAE45,Tokyu,en,1,GLEIF_golden_copy
529900LVC9GIIYUGE243,Oji Holdings,en,1,GLEIF_golden_copy
5299002D52YIP6DWMV49,Meiji Holdings,en,1,GLEIF_golden_copy
549300ZHW0TR2QZ0NY83,OMRON,en,1,GLEIF_golden_copy
353800UQ4BZIJTAQEG85,Uni-Charm,en,1,GLEIF_golden_copy
529900S7NFNQ4FT6OP83,Dai Nippon Printing Co,en,1,GLEIF_golden_copy
353800EMK32PDKS9XR54,Advantest,en,1,GLEIF_golden_copy
5299003D9N4JBS256X18,Japan Post Holdings Co,en,1,GLEIF_golden_copy
549300P7ZYCQJ36CCS16,Honda Motor Company,en,1,GLEIF_golden_copy
KVIPTY4PULAPGC1VVD26,Mitsubishi,en,1,GLEIF_golden_copy
5299003FU7V4I45FU310,KDDI,en,1,GLEIF_golden_copy
J48DJYXDTLHM30UMYI18,Itochu,en,1,GLEIF_golden_copy
529900CXROT5S2HMMP26,MS&AD Insurance  Holdings,en,1,GLEIF_golden_copy
52990037G8JRM3TWGY86,Seven & I Holdings,en,1,GLEIF_golden_copy
353800SENYJ2DSM6PS44,East Japan Railway Co,en,1,GLEIF_golden_copy
549300TRXM9Y6561AX39,Mitsubishi Electric,en,1,GLEIF_golden_copy
353800CWW4SRGEYEB512,SOMPO Holdings,en,1,GLEIF_golden_copy
353800ND4ZKNZDYKMF33,Mitsui Fudosan Co,en,1,GLEIF_golden_copy
353800P843RLCDBLNT17,Sumitomo Mitsui Trust Holdings,en,1,GLEIF_golden_copy
5493004LQ0B4T7QPQV17,Komatsu,en,1,GLEIF_golden_copy
5299004EMJ3R4RVR5Y75,Tokyo Electric Power,en,1,GLEIF_golden_copy
35380000WKGEAHEMW830,Toyota Industries,en,1,GLEIF_golden_copy
4P4N3ORD02UGQT1T1W12,Marubeni,en,1,GLEIF_golden_copy
353800PFUKP5ONPJNZ86,Kansai Electric Power Co,en,1,GLEIF_golden_copy
529900A76GOP0PGNHT63,Chubu Electric Power Co,en,1,GLEIF_golden_copy
549300CEE2ENIUJNXB84,Toyota Tsusho,en,1,GLEIF_golden_copy
353800VHYYADPR6MXQ47,Inpex,en,1,GLEIF_golden_copy
353800YNKX4RQUGAR072,Mitsubishi Chemical Holdings,en,1,GLEIF_golden_copy
353800HM38HFCB8RGL63,KAO,en,1,GLEIF_golden_copy
353800GPI4Z3MGDGN142,Asahi Kasei,en,1,GLEIF_golden_copy
5493005SP87FL5TOS202,Sumitomo Electric,en,1,GLEIF_golden_copy
549300P0R46FF6DUA630,Idemitsu Kosan Co,en,1,GLEIF_golden_copy
549300LBHTST91VKHO68,Toshiba,en,1,GLEIF_golden_copy
35380099TCYR5FHT0A11,Toray Industries,en,1,GLEIF_golden_copy
353800KTF7EYIIYHY088,Tohoku Electric Power Co,en,1,GLEIF_golden_copy
529900TF7XJKIOWMLQ79,Taisei,en,1,GLEIF_golden_copy
353800BRAE0QFP3ZLY22,Shimizu,en,1,GLEIF_golden_copy
5493004SE33MRLPB1W98,Sojitz,en,1,GLEIF_golden_copy
5493008IRKIY0G3TE305,All Nippon Airways,en,1,GLEIF_golden_copy
3538004LR5NXILJDHY88,Yamaha Motor Co,en,1,GLEIF_golden_copy
7890005U0H950VH19H45,Kobe Steel,en,1,GLEIF_golden_copy
549300KMHPUAQI8VEH90,Electric Power Development Co,en,1,GLEIF_golden_copy
5299006ZTN6MO1N5BR16,Mitsubishi Materials,en,1,GLEIF_golden_copy
353800P8O843TMAZ6S09,Mitsui Chemicals,en,1,GLEIF_golden_copy
5493006AIPA1V92YPP18,Showa Denko,en,1,GLEIF_golden_copy
3538002NUIQ8JFEJNS94,Shiga Bank,en,1,GLEIF_golden_copy
XWTZDRYZPBUHIQBKDB46,EOG Resources,en,1,GLEIF_golden_copy
529900O5RR7R39FRDM42,H&M; Hennes & Mauritz AB,en,1,GLEIF_golden_copy
549300YECS8HKCIMMB67,Assa Abloy,en,1,GLEIF_golden_copy
549300UINV5RINHGMG07,Skanska AB,en,1,GLEIF_golden_copy
M312WZV08Y7LYUC71685,Swedbank,en,1,GLEIF_golden_copy
549300M3VH1A3ER1TB49,Essity Ab,en,1,GLEIF_golden_copy
549300B6HWYEE57O8J84,SKF,en,1,GLEIF_golden_copy
549300IULC8F8IGXKI15,Lundin Petroleum,en,1,GLEIF_golden_copy
54930070NSV60J38I987,General Motors Company,en,1,GLEIF_golden_copy
VGRQXHF3J8VDLUA7XE92,IBM,en,1,GLEIF_golden_copy
Y6X4K52KMJMZE7I7MY94,S&P Global,en,1,GLEIF_golden_copy
549300JE8XHZZ7OHN517,Yum! Brands,en,1,GLEIF_golden_copy
549300BX44RGX6ANDV88,Hewlett Packard Enterprise,en,1,GLEIF_golden_copy
549300BX44RGX6ANDV88,Hewlett Packard Enterprise Co,en,1,GLEIF_golden_copy
HL3H1H2BGXWVG3BSWR90,Philip Morris International,en,1,GLEIF_golden_copy
GYVOE5EZ4GDAVTU4CQ61,Analog Devices,en,1,GLEIF_golden_copy
HO1QNWM0IXBZ0QSMMO20,Ralph Lauren,en,1,GLEIF_golden_copy
549300J0DYC0N31V7G13,Workday,en,1,GLEIF_golden_copy
20S05OYHG0MQM4VUIC57,Ford Motor Company,en,1,GLEIF_golden_copy
2TGYMUGI08PO8X8L6150,General Mills,en,1,GLEIF_golden_copy
OQSJ1DU9TAOC51A47K68,Starbucks,en,1,GLEIF_golden_copy
YMEGZFW4SBUSS5BQXF88,Colgate-Palmolive,en,1,GLEIF_golden_copy
T2ZG1WRWZ4BUCMQL9224,Gap,en,1,GLEIF_golden_copy
549300GCEDD8YCF5WU84,Moody's,en,1,GLEIF_golden_copy
2S72QS2UO2OESLG6Y829,Verizon,en,1,GLEIF_golden_copy
82DYEISM090VG8LTLS26,Ecolab,en,1,GLEIF_golden_copy
8WDDFXB5T1Z6J0XC1L66,Target,en,1,GLEIF_golden_copy
W8J5WZB5IY3K0NDQT671,Biogen,en,1,GLEIF_golden_copy
5E2UPK5SW04M13XY7I38,NRG Energy,en,1,GLEIF_golden_copy
FJSUNZKFNQ5YPJ5OT455,PepsiCo,en,1,GLEIF_golden_copy
CWAJJ9DJ5Z7P057HV541,VF,en,1,GLEIF_golden_copy
3E70L4WYANTIWWIPHC81,Dell,en,1,GLEIF_golden_copy
549300ITS31QK8VRBQ14,News,en,1,GLEIF_golden_copy
549300EJG9IEYQL5XT21,Tiffany & Co,en,1,GLEIF_golden_copy
Y87794H0US1R65VBXU25,Walmart,en,1,GLEIF_golden_copy
HL5XPTVRV0O8TUN5LL90,Best Buy Co,en,1,GLEIF_golden_copy
8I5DZWZKVSZI1NUHU748,JP Morgan Chase,en,1,GLEIF_golden_copy
549300Z40J86GGSTL398,AT&T,en,1,GLEIF_golden_copy
549300EJG376EN5NQE29,CVS Health,en,1,GLEIF_golden_copy
IGJSJL3JD5P30I6NJZ34,Morgan Stanley,en,1,GLEIF_golden_copy
2572IBTT8CCZW6AU4141,Procter & Gamble Company,en,1,GLEIF_golden_copy
C4BXATY60WC6XEOZDX54,MetLife,en,1,GLEIF_golden_copy
R4PP93JZOLY261QX3811,American Express,en,1,GLEIF_golden_copy
QEKMOTMBBKA8I816DO57,Home Depot,en,1,GLEIF_golden_copy
CFGNEKW0P8842LEUIA51,PNC Financial Services,en,1,GLEIF_golden_copy
I1BZKREC126H0VB1BL91,Duke Energy,en,1,GLEIF_golden_copy
WFLLPEPC7FZXENRZV188,Bank of New York Mellon,en,1,GLEIF_golden_copy
549300FC3G3YU2FBZD92,Southern Company,en,1,GLEIF_golden_copy
549300LRIF3NWCU26A80,BlackRock,en,1,GLEIF_golden_copy
549300LMMRSZZCZ8CL11,Union Pacific,en,1,GLEIF_golden_copy
WPTL2Z3FIYTHSP5V2253,ConocoPhillips,en,1,GLEIF_golden_copy
5493005X2GO78EFZ3E94,PayPal Holdings,en,1,GLEIF_golden_copy
ILUL7B6Z54MRYCF6H308,Dominion Resources,en,1,GLEIF_golden_copy
1B4S6S7G0TW5EE83BO58,American Electric Power Company,en,1,GLEIF_golden_copy
549300ZFEEJ2IP5VME73,State Street,en,1,GLEIF_golden_copy
LGJNMI9GH8XIDG5RCM61,Xcel Energy,en,1,GLEIF_golden_copy
549300YX8JIID70NFS41,Waste Management,en,1,GLEIF_golden_copy
5493004JF0SDFLM8GD76,DuPont,en,1,GLEIF_golden_copy
ZUNI8PYC725B6H8JU438,Cummins,en,1,GLEIF_golden_copy
MP3J6QPYPGN75NVW2S34,Kimberly-Clark,en,1,GLEIF_golden_copy
BUCRF72VH5RBN7X3VL35,Entergy,en,1,GLEIF_golden_copy
549300IX8SD6XXD71I78,DTE Energy,en,1,GLEIF_golden_copy
5493003S21INSLK2IP73,Dow,en,1,GLEIF_golden_copy
RCGZFPDMRW58VJ54VR07,salesforce.com,en,1,GLEIF_golden_copy
549300IGLYTZUK3PVP70,WEC Energy,en,1,GLEIF_golden_copy
529900F60CID3NCZM330,Carmax,en,1,GLEIF_golden_copy
549300KP43CPCUJOOG15,Vistra Energy,en,1,GLEIF_golden_copy
XRZQ5S7HYJFPHJ78L959,Ameren,en,1,GLEIF_golden_copy
549300OF70FSEUQBT254,Boston Properties,en,1,GLEIF_golden_copy
549300BMOJ05INE4YK86,Vornado Realty,en,1,GLEIF_golden_copy
549300JQQA6MQ4OJP259,McCormick & Co,en,1,GLEIF_golden_copy
6SYKCME112RT8TQUO411,Jones Lang LaSalle,en,1,GLEIF_golden_copy
5493009ML300G373MZ12,Alliant Energy,en,1,GLEIF_golden_copy
549300CZ8QS1GE53O776,Jacobs Engineering,en,1,GLEIF_golden_copy
0EEB8GF0W0NPCIHZX097,AECOM Technology,en,1,GLEIF_golden_copy
J3WHBG0MTS7O8ZVMDC91,Exxon Mobil,en,1,GLEIF_golden_copy
549300GHBMY8T5GXDE41,UnitedHealth,en,1,GLEIF_golden_copy
549300VIWYMSIGT1U456,Cigna,en,1,GLEIF_golden_copy
I07WOS4YJ0N7YRFE7309,Raytheon Technologies,en,1,GLEIF_golden_copy
MZK1AT00SJV4XB7WNL71,Merck & Co,en,1,GLEIF_golden_copy
1Z4GXXU7ZHVWFCD8TV52,Oracle,en,1,GLEIF_golden_copy
UWJKFUJFZ02DKWI3RY53,Coca-Cola Company,en,1,GLEIF_golden_copy
5493001Z3ZE83NGK8Y12,Prudential,en,1,GLEIF_golden_copy
D01LMJZU09ULLNCY6Z23,UPS,en,1,GLEIF_golden_copy
ISRPG12PN4EIEOEMW547,Honeywell International,en,1,GLEIF_golden_copy
549300DRQQI75D2JP341,Truist Financial,en,1,GLEIF_golden_copy
3SOUA6IRML7435B56G12,Exelon,en,1,GLEIF_golden_copy
HCHV7422L5HDJZCRFL38,Thermo Fisher Scientific,en,1,GLEIF_golden_copy
549300WTZWR07K8MNV44,Gilead Sciences,en,1,GLEIF_golden_copy
549300DV9GIB88LZ5P30,Mondelez International,en,1,GLEIF_golden_copy
LUZQVYP4VS22CLWDAR65,3M Co,en,1,GLEIF_golden_copy
UE2136O97NLB5BYP9H04,McDonald's,en,1,GLEIF_golden_copy
RIMU48P07456QXSO0R61,Northrop Grumman,en,1,GLEIF_golden_copy
AR5L2ODV9HN37376R084,MasterCard Incorporated,en,1,GLEIF_golden_copy
WD6L6041MNRW1JE49D58,Tyson Foods,en,1,GLEIF_golden_copy
PBBKGKLRK5S5C0Y4T545,Sempra Energy,en,1,GLEIF_golden_copy
ICE2EP6D98PQUILVRZ91,Becton Dickinson,en,1,GLEIF_golden_copy
5493002F0SC4JTBU5137,Stryker,en,1,GLEIF_golden_copy
549300XMP3KDCKJXIU47,Marsh & McLennan,en,1,GLEIF_golden_copy
FXM8FAOHMYDIPD38UZ17,Booking Holdings,en,1,GLEIF_golden_copy
549300VSP3RIX7FGDZ51,Newmont Mining,en,1,GLEIF_golden_copy
FGLT0EWZSUIRRITFOA30,Emerson Electric Co.,en,1,GLEIF_golden_copy
549300I7ROF15MAEVP56,Edison International,en,1,GLEIF_golden_copy
CUMYEZJOAF02RYZ1JJ85,Principal Financial Group,en,1,GLEIF_golden_copy
4DR1VPDQMHD3N3QW8W95,Carnival,en,1,GLEIF_golden_copy
5493006IEVQEFQO40L83,Cognizant Technology,en,1,GLEIF_golden_copy
9N3UAJSNOUXFKQLF3V18,PPL,en,1,GLEIF_golden_copy
XSGZFLO9YTNO9VCQV219,Altria,en,1,GLEIF_golden_copy
5493002CONDB4N2HKI23,Parker-Hannifin,en,1,GLEIF_golden_copy
J5OIVXX3P24RJRW5CK77,Baxter International,en,1,GLEIF_golden_copy
D71FAKCBLFS2O0RBPG08,Williams,en,1,GLEIF_golden_copy
52990016II9MJ2OSWA10,CBRE,en,1,GLEIF_golden_copy
549300SVYJS666PQJH88,FirstEnergy,en,1,GLEIF_golden_copy
549300I4GMO6D34U1T02,Lam Research,en,1,GLEIF_golden_copy
549300WZN9I2QKLS0O94,Corteva,en,1,GLEIF_golden_copy
M1YXUUZR0EIMU8T0EM75,Alexion Pharmaceuticals,en,1,GLEIF_golden_copy
0BGI85ALH27ZJP15DY16,Ball,en,1,GLEIF_golden_copy
WHENKOULSSK7WUM60H03,Whirlpool,en,1,GLEIF_golden_copy
549300EVUN2BTLJ3GT74,EQUINIX,en,1,GLEIF_golden_copy
549300IRDTHJQ1PVET45,Freeport-McMoRan Copper,en,1,GLEIF_golden_copy
549300X2937PB0CJ7I56,Corning,en,1,GLEIF_golden_copy
IWUQB36BXD6OWD6X4T14,American Airlines,en,1,GLEIF_golden_copy
549300PGTHDQY6PSUI61,Evergy,en,1,GLEIF_golden_copy
SQ95QG8SR5Q56LSNF682,Illumina,en,1,GLEIF_golden_copy
54930044KVSC06Z79I06,Clorox,en,1,GLEIF_golden_copy
FDPVHDGJ1IQZFK9KH630,Eastman Chemical,en,1,GLEIF_golden_copy
549300UPNBTXA1SYTQ33,Lear,en,1,GLEIF_golden_copy
549300JF6LPRTRJ0FH50,Kohl's,en,1,GLEIF_golden_copy
5493008IUOJ5VWTRC333,Interpublic,en,1,GLEIF_golden_copy
RIFQSET379FOGTEFKS80,Franklin Resources,en,1,GLEIF_golden_copy
549300OJ9VZHZRO6I137,Tractor Supply Co,en,1,GLEIF_golden_copy
549300GLKVIO8YRCYN02,Keysight Technologies,en,1,GLEIF_golden_copy
549300DSFX2IE88NSX47,BorgWarner,en,1,GLEIF_golden_copy
549300MR6PG2DWZUIL39,Aramark,en,1,GLEIF_golden_copy
549300PW7VPFCYKLIV37,Avery Dennison,en,1,GLEIF_golden_copy
549300FA4CTCW903Y781,Caesars Entertainment,en,1,GLEIF_golden_copy
549300HGGKEL4FYTTQ83,Steel Dynamics,en,1,GLEIF_golden_copy
54930070J9H97ZO93T57,JetBlue Airways,en,1,GLEIF_golden_copy
DX6GCWD4Q1JO9CRE5I40,UGI,en,1,GLEIF_golden_copy
JNLUVFYJT1OZSIQ24U47,US Steel,en,1,GLEIF_golden_copy
FCNMH6O7VWU7LHXMK351,Cabot Oil & Gas,en,1,GLEIF_golden_copy
549300R22LSX6OHWEN64,Diamondback Energy,en,1,GLEIF_golden_copy
549300EI6OKH5K5Q2G38,MTN,en,1,GLEIF_golden_copy
378900F4544561A97588,Sasol,en,1,GLEIF_golden_copy
MSFSBD3QN1GSN7Q6C537,Commonwealth Bank of Australia,en,1,GLEIF_golden_copy
F8SB4JFBSYQFRQEH3Z21,National Australia Bank (NAB),en,1,GLEIF_golden_copy
724500K5PTPSST86UQ23,Heineken,en,1,GLEIF_golden_copy
724500SNT1MK246AHP04,DSM,en,1,GLEIF_golden_copy
549300NYKK9MWM7GGW15,ING Group,en,1,GLEIF_golden_copy
