datasource_id,tag_id
PRIMAP:10.5281/zenodo.5494497:v2.3.1,combined_datasets
PRIMAP:10.5281/zenodo.5494497:v2.3.1,country_or_3rd_party
PRIMAP:10.5281/zenodo.5494497:v2.3.1,peer_reviewed
PRIMAP:10.5281/zenodo.5494497:v2.3.1,year_gaps_extrapolated
