datasource_id,name,publisher,published,URL
PRIMAP:10.5281/zenodo.5494497:v2.3.1,PRIMAP-hist_v2.3.1_ne (scenario=HISTCR),PRIMAP,2021-09-22,https://zenodo.org/record/5494497
