emissions_id,actor_id,year,total_emissions,datasource_id
GCB2022:AD:1990,AD,1990,406704,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1991,AD,1991,406704,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1992,AD,1992,406704,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1993,AD,1993,410368,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1994,AD,1994,406704,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1995,AD,1995,425024,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1996,AD,1996,454336,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1997,AD,1997,465328,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1998,AD,1998,490976,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:1999,AD,1999,512960,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2000,AD,2000,523952,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2001,AD,2001,523952,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2002,AD,2002,531280,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2003,AD,2003,534944,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2004,AD,2004,560592,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2005,AD,2005,575248,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2006,AD,2006,545936,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2007,AD,2007,538608,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2008,AD,2008,538608,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2009,AD,2009,516624,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2010,AD,2010,516624,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2011,AD,2011,490976,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2012,AD,2012,487312,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2013,AD,2013,476320,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2014,AD,2014,461664,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2015,AD,2015,465328,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2016,AD,2016,468992,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2017,AD,2017,465328,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2018,AD,2018,494640,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2019,AD,2019,479984,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2020,AD,2020,448884,GCB2022:national_fossil_emissions:v1.0
GCB2022:AD:2021,AD,2021,452887,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1950,AE,1950,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1951,AE,1951,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1952,AE,1952,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1953,AE,1953,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1954,AE,1954,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1955,AE,1955,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1956,AE,1956,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1957,AE,1957,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1958,AE,1958,0,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1959,AE,1959,10992,GCB2022:national_fossil_emissions:v1.0
GCB2022:AE:1960,AE,1960,10992,GCB2022:national_fossil_emissions:v1.0
