datasource_id,name,publisher,published,URL
UNLOCODE:2023-2,UN/LOCODE (CODE FOR TRADE AND TRANSPORT LOCATIONS) Issue 2023-2,UNECE,2023-12-22,https://unece.org/trade/uncefact/unlocode
