actor_id,lat,lng,datasource_id
DE RDH,503333,107833,UNLOCODE:2023-2
DE RD9,492333,76333,UNLOCODE:2023-2
DE RB2,512167,103000,UNLOCODE:2023-2
DE JG8,497333,102500,UNLOCODE:2023-2
DE RQN,498833,96167,UNLOCODE:2023-2
DE ROB,503000,89500,UNLOCODE:2023-2
DE 75E,523167,93500,UNLOCODE:2023-2
DE ROD,534000,84500,UNLOCODE:2023-2
DE RZU,514167,134833,UNLOCODE:2023-2
DE 2RO,494333,82500,UNLOCODE:2023-2
DE RS2,494667,82500,UNLOCODE:2023-2
DE ODW,505333,124167,UNLOCODE:2023-2
DE RDG,491833,125167,UNLOCODE:2023-2
DE RGU,522500,84833,UNLOCODE:2023-2
DE RGS,514000,78500,UNLOCODE:2023-2
DE ZEP,519000,122000,UNLOCODE:2023-2
DE OET,506500,62000,UNLOCODE:2023-2
DE ZEA,484333,104333,UNLOCODE:2023-2
DE RGA,523167,123833,UNLOCODE:2023-2
DE RGZ,523167,117667,UNLOCODE:2023-2
DE RGG,482667,102167,UNLOCODE:2023-2
DE RGD,537000,110167,UNLOCODE:2023-2
DE RGT,539167,110667,UNLOCODE:2023-2
DE M7V,540667,122000,UNLOCODE:2023-2
DE RF8,483500,128500,UNLOCODE:2023-2
DE RMF,493500,108833,UNLOCODE:2023-2
DE RBX,486167,115667,UNLOCODE:2023-2
DE RRA,491333,81167,UNLOCODE:2023-2
DE RHF,478000,121667,UNLOCODE:2023-2
DE RRC,485667,87000,UNLOCODE:2023-2
DE ROQ,483333,114833,UNLOCODE:2023-2
DE RCH,487333,135333,UNLOCODE:2023-2
DE RDR,508667,128333,UNLOCODE:2023-2
DE RZS,515833,122833,UNLOCODE:2023-2
DE 75C,522333,91667,UNLOCODE:2023-2
DE 7RO,534667,139833,UNLOCODE:2023-2
DE 5RN,484833,95000,UNLOCODE:2023-2
DE RKC,510333,66833,UNLOCODE:2023-2
DE ROZ,504500,95833,UNLOCODE:2023-2
DE 54Y,537167,107667,UNLOCODE:2023-2
DE 53G,537500,106333,UNLOCODE:2023-2
DE RO3,502167,90500,UNLOCODE:2023-2
DE RW2,534333,100167,UNLOCODE:2023-2
DE DEX,523167,96500,UNLOCODE:2023-2
DE RBE,479000,104000,UNLOCODE:2023-2
DE RSB,507833,76167,UNLOCODE:2023-2
DE WXA,503000,87167,UNLOCODE:2023-2
DE HJK,492333,81167,UNLOCODE:2023-2
DE ZFF,529833,107500,UNLOCODE:2023-2
DE RZF,514833,99000,UNLOCODE:2023-2
DE 53V,535333,106333,UNLOCODE:2023-2
DE ROJ,523333,123500,UNLOCODE:2023-2
DE RRB,494500,94667,UNLOCODE:2023-2
DE OSD,517667,79500,UNLOCODE:2023-2
DE RSD,482833,87167,UNLOCODE:2023-2
DE JRG,490667,-97167,UNLOCODE:2023-2
DE ZES,534167,98667,UNLOCODE:2023-2
DE RHG,538000,138167,UNLOCODE:2023-2
DE ROS,478500,121333,UNLOCODE:2023-2
DE RZM,507000,78333,UNLOCODE:2023-2
DE RWO,536333,130333,UNLOCODE:2023-2
DE XYD,509667,88833,UNLOCODE:2023-2
DE RSZ,510333,123667,UNLOCODE:2023-2
DE RKO,524667,127333,UNLOCODE:2023-2
DE ZFA,500833,119833,UNLOCODE:2023-2
DE RRH,509000,71833,UNLOCODE:2023-2
DE RWH,486000,129333,UNLOCODE:2023-2
DE RAC,512500,119000,UNLOCODE:2023-2
DE RDF,498500,87500,UNLOCODE:2023-2
DE RSP,476500,107167,UNLOCODE:2023-2
DE RSL,514667,110833,UNLOCODE:2023-2
DE RLN,512833,114167,UNLOCODE:2023-2
DE RLF,494000,108833,UNLOCODE:2023-2
DE WRV,516667,131833,UNLOCODE:2023-2
DE RSK,540833,121333,UNLOCODE:2023-2
DE RO6,492500,100167,UNLOCODE:2023-2
DE RDT,480000,100167,UNLOCODE:2023-2
DE RBF,510000,97333,UNLOCODE:2023-2
DE 73L,524167,105333,UNLOCODE:2023-2
DE RTH,492333,110833,UNLOCODE:2023-2
DE RTX,507500,77000,UNLOCODE:2023-2
DE RD3,499167,62167,UNLOCODE:2023-2
DE RZA,512000,124000,UNLOCODE:2023-2
DE RNC,508500,119000,UNLOCODE:2023-2
DE ZEY,500500,121667,UNLOCODE:2023-2
DE ROP,494833,112500,UNLOCODE:2023-2
DE RNB,476167,99833,UNLOCODE:2023-2
DE RBD,495000,89167,UNLOCODE:2023-2
DE RT4,499500,93833,UNLOCODE:2023-2
DE RTG,535333,140667,UNLOCODE:2023-2
DE RB4,516500,117500,UNLOCODE:2023-2
DE RBO,513333,149667,UNLOCODE:2023-2
DE XKR,505333,124667,UNLOCODE:2023-2
DE RNM,535167,142000,UNLOCODE:2023-2
DE RCB,514667,115500,UNLOCODE:2023-2
DE OHE,521833,116667,UNLOCODE:2023-2
DE RTZ,475833,95667,UNLOCODE:2023-2
DE RTI,499833,102167,UNLOCODE:2023-2
DE RLL,479000,109667,UNLOCODE:2023-2
DE RTC,476833,117500,UNLOCODE:2023-2
DE RTA,482333,96833,UNLOCODE:2023-2
DE RBH,503667,109167,UNLOCODE:2023-2
DE RTB,506833,111667,UNLOCODE:2023-2
DE REB,496667,109333,UNLOCODE:2023-2
DE ROA,491500,110333,UNLOCODE:2023-2
DE RTN,477333,109667,UNLOCODE:2023-2
DE ZFI,484667,89500,UNLOCODE:2023-2
DE RLA,487000,120333,UNLOCODE:2023-2
DE RTD,498000,100333,UNLOCODE:2023-2
DE RNG,486500,116667,UNLOCODE:2023-2
DE RHQ,483500,132000,UNLOCODE:2023-2
DE RTT,495000,99500,UNLOCODE:2023-2
DE ROO,515167,109333,UNLOCODE:2023-2
DE RZZ,493333,125167,UNLOCODE:2023-2
DE RVH,541833,122333,UNLOCODE:2023-2
DE RWA,534833,132667,UNLOCODE:2023-2
DE ROX,498667,78167,UNLOCODE:2023-2
DE RKH,476500,105333,UNLOCODE:2023-2
DE RCG,483833,131667,UNLOCODE:2023-2
DE ZIG,497167,91833,UNLOCODE:2023-2
DE RDA,478167,105833,UNLOCODE:2023-2
DE RDO,524667,137833,UNLOCODE:2023-2
DE ZFJ,486500,134167,UNLOCODE:2023-2
DE RU7,498500,78167,UNLOCODE:2023-2
DE RUE,499833,79167,UNLOCODE:2023-2
DE RSN,508500,109667,UNLOCODE:2023-2
DE RUL,507000,113167,UNLOCODE:2023-2
DE RDW,524167,134833,UNLOCODE:2023-2
DE RN9,497000,91667,UNLOCODE:2023-2
DE RUF,502000,114667,UNLOCODE:2023-2
DE RUJ,494000,105833,UNLOCODE:2023-2
DE 73I,524833,108833,UNLOCODE:2023-2
DE RUC,514667,138667,UNLOCODE:2023-2
DE RML,489833,129833,UNLOCODE:2023-2
DE ROR,514333,67500,UNLOCODE:2023-2
DE RAR,484333,133333,UNLOCODE:2023-2
DE 65O,541000,102167,UNLOCODE:2023-2
DE RSO,532833,105333,UNLOCODE:2023-2
DE RZI,491500,82833,UNLOCODE:2023-2
DE RUH,499333,78667,UNLOCODE:2023-2
DE RM9,476500,76500,UNLOCODE:2023-2
DE 56Z,537833,103500,UNLOCODE:2023-2
DE RRO,509833,74667,UNLOCODE:2023-2
DE UDG,492167,127667,UNLOCODE:2023-2
DE RNT,516333,76500,UNLOCODE:2023-2
DE RGO,504500,78833,UNLOCODE:2023-2
DE RPB,494000,81833,UNLOCODE:2023-2
DE RPP,488833,98167,UNLOCODE:2023-2
DE RWZ,492000,76833,UNLOCODE:2023-2
DE RUB,523167,90667,UNLOCODE:2023-2
DE RS5,496167,72833,UNLOCODE:2023-2
DE RCO,505333,75667,UNLOCODE:2023-2
DE WE4,514500,119833,UNLOCODE:2023-2
DE RUM,499833,84333,UNLOCODE:2023-2
DE 78J,491833,84167,UNLOCODE:2023-2
DE RXT,482667,77333,UNLOCODE:2023-2
DE RUT,514667,84333,UNLOCODE:2023-2
DE SAX,543167,125000,UNLOCODE:2023-2
DE SBF,505000,117333,UNLOCODE:2023-2
DE MN9,478667,129333,UNLOCODE:2023-2
DE SAD,506500,113667,UNLOCODE:2023-2
DE FOL,506667,113333,UNLOCODE:2023-2
DE SRR,493500,68000,UNLOCODE:2023-2
DE 2DT,515167,142833,UNLOCODE:2023-2
DE SAC,492833,106500,UNLOCODE:2023-2
DE SSU,504333,109333,UNLOCODE:2023-2
DE SS8,518667,118833,UNLOCODE:2023-2
DE 75F,524000,92667,UNLOCODE:2023-2
DE SSN,489500,90667,UNLOCODE:2023-2
DE OU6,478000,116500,UNLOCODE:2023-2
DE SEK,521667,76167,UNLOCODE:2023-2
DE SAF,503667,74167,UNLOCODE:2023-2
DE 64N,541833,106833,UNLOCODE:2023-2
DE SAM,535333,105333,UNLOCODE:2023-2
DE SLA,491333,96333,UNLOCODE:2023-2
DE SIF,500167,92500,UNLOCODE:2023-2
DE SLX,486833,97500,UNLOCODE:2023-2
DE SKS,520833,116667,UNLOCODE:2023-2
DE NW8,508000,80167,UNLOCODE:2023-2
DE SSB,488167,125667,UNLOCODE:2023-2
DE SR3,487833,133500,UNLOCODE:2023-2
DE KVV,477833,92833,UNLOCODE:2023-2
DE 54Z,536667,108333,UNLOCODE:2023-2
DE 5SA,481333,104833,UNLOCODE:2023-2
DE GB7,516333,138833,UNLOCODE:2023-2
DE SA2,501500,66833,UNLOCODE:2023-2
DE LTR,499333,68500,UNLOCODE:2023-2
DE SXB,503000,102167,UNLOCODE:2023-2
DE SAZ,505000,79667,UNLOCODE:2023-2
DE DZR,523333,73500,UNLOCODE:2023-2
DE LZB,506667,80500,UNLOCODE:2023-2
DE SAR,521500,103167,UNLOCODE:2023-2
DE SZU,532167,101667,UNLOCODE:2023-2
DE SH5,520667,96167,UNLOCODE:2023-2
DE ZMU,515333,118333,UNLOCODE:2023-2
DE 78G,484833,86000,UNLOCODE:2023-2
DE ZJS,486167,134833,UNLOCODE:2023-2
DE SMT,543500,132833,UNLOCODE:2023-2
DE YDC,489000,126667,UNLOCODE:2023-2
DE SDB,498167,90167,UNLOCODE:2023-2
DE SSR,516167,122667,UNLOCODE:2023-2
DE S2N,516833,115667,UNLOCODE:2023-2
DE DNB,536833,105000,UNLOCODE:2023-2
DE KL5,530500,82667,UNLOCODE:2023-2
DE ZSD,533667,85333,UNLOCODE:2023-2
DE SN3,514667,113000,UNLOCODE:2023-2
DE SAE,500833,71333,UNLOCODE:2023-2
DE BXJ,517167,106833,UNLOCODE:2023-2
DE SKA,507667,71833,UNLOCODE:2023-2
DE SBL,477500,81167,UNLOCODE:2023-2
DE EGI,507833,126000,UNLOCODE:2023-2
DE GNO,508500,119000,UNLOCODE:2023-2
DE GGC,479667,125667,UNLOCODE:2023-2
DE SGS,481333,83333,UNLOCODE:2023-2
DE 83J,501500,77167,UNLOCODE:2023-2
DE SGO,501500,77333,UNLOCODE:2023-2
DE STI,492833,71167,UNLOCODE:2023-2
DE SJO,484833,93167,UNLOCODE:2023-2
DE SJ3,498667,80000,UNLOCODE:2023-2
DE TTS,484833,93167,UNLOCODE:2023-2
DE SJ2,487333,118167,UNLOCODE:2023-2
DE 83H,505833,73833,UNLOCODE:2023-2
DE STK,498667,77667,UNLOCODE:2023-2
DE SNL,492667,85833,UNLOCODE:2023-2
DE SMA,539000,92500,UNLOCODE:2023-2
DE 77D,480000,81000,UNLOCODE:2023-2
DE LK7,493000,81000,UNLOCODE:2023-2
DE SMI,539833,91167,UNLOCODE:2023-2
DE NPR,480167,80333,UNLOCODE:2023-2
DE SWE,494667,71667,UNLOCODE:2023-2
DE SW2,482167,121333,UNLOCODE:2023-2
DE S9G,499333,75167,UNLOCODE:2023-2
DE 64S,540000,106667,UNLOCODE:2023-2
DE SAT,522333,98500,UNLOCODE:2023-2
DE SAB,485000,80833,UNLOCODE:2023-2
DE SMK,481333,76167,UNLOCODE:2023-2
DE 77M,486167,81333,UNLOCODE:2023-2
DE SAK,504500,76333,UNLOCODE:2023-2
DE ZGV,506833,73500,UNLOCODE:2023-2
DE SUG,525000,106167,UNLOCODE:2023-2
DE SLD,530500,77167,UNLOCODE:2023-2
DE SW5,534167,123833,UNLOCODE:2023-2
DE 2SD,491667,100833,UNLOCODE:2023-2
DE SDC,479500,91000,UNLOCODE:2023-2
DE SYD,507167,134167,UNLOCODE:2023-2
DE SFM,499000,90000,UNLOCODE:2023-2
DE 62P,539667,102667,UNLOCODE:2023-2
DE 73F,547667,91833,UNLOCODE:2023-2
DE SFA,513833,117667,UNLOCODE:2023-2
DE 68T,540833,93000,UNLOCODE:2023-2
DE SDI,486000,133500,UNLOCODE:2023-2
DE SLC,483833,132000,UNLOCODE:2023-2
DE SKU,504000,110000,UNLOCODE:2023-2
DE SSX,479500,77500,UNLOCODE:2023-2
DE 84L,510000,82833,UNLOCODE:2023-2
DE SKJ,499000,63833,UNLOCODE:2023-2
DE SGY,483833,81833,UNLOCODE:2023-2
DE XSE,523833,75667,UNLOCODE:2023-2
DE SH2,545167,131667,UNLOCODE:2023-2
DE CUT,540167,107333,UNLOCODE:2023-2
DE ARR,485167,98500,UNLOCODE:2023-2
DE SRC,533000,105167,UNLOCODE:2023-2
DE HUK,487000,92667,UNLOCODE:2023-2
DE 64O,541333,108833,UNLOCODE:2023-2
DE SH6,493167,87500,UNLOCODE:2023-2
DE SC8,519500,107167,UNLOCODE:2023-2
DE SC9,502667,117500,UNLOCODE:2023-2
DE SR5,498000,72333,UNLOCODE:2023-2
DE SYN,479333,121333,UNLOCODE:2023-2
DE S3B,488667,99167,UNLOCODE:2023-2
DE CEE,514500,97333,UNLOCODE:2023-2
DE SEQ,480667,93000,UNLOCODE:2023-2
DE SCL,531667,94833,UNLOCODE:2023-2
DE ZFW,494000,92667,UNLOCODE:2023-2
DE SIJ,505333,129167,UNLOCODE:2023-2
DE SGG,475833,98500,UNLOCODE:2023-2
DE SET,492333,70500,UNLOCODE:2023-2
DE SCI,483667,97167,UNLOCODE:2023-2
DE SEF,524667,119833,UNLOCODE:2023-2
DE 74P,521833,101000,UNLOCODE:2023-2
DE 66P,542167,102833,UNLOCODE:2023-2
DE SCX,509167,111167,UNLOCODE:2023-2
DE SMM,481833,98167,UNLOCODE:2023-2
DE SMH,481667,98000,UNLOCODE:2023-2
DE DEW,536000,98167,UNLOCODE:2023-2
DE SL4,506000,77833,UNLOCODE:2023-2
DE CKN,519500,146333,UNLOCODE:2023-2
DE SJJ,522833,136000,UNLOCODE:2023-2
DE CED,489000,111000,UNLOCODE:2023-2
DE SSZ,499833,110333,UNLOCODE:2023-2
DE SFE,507833,78333,UNLOCODE:2023-2
DE EU6,481667,109000,UNLOCODE:2023-2
DE SHY,485000,114667,UNLOCODE:2023-2
DE 62Q,539500,103833,UNLOCODE:2023-2
DE CHK,517667,106667,UNLOCODE:2023-2
DE SES,500333,81833,UNLOCODE:2023-2
DE 5SC,502833,80500,UNLOCODE:2023-2
DE 75S,535333,86500,UNLOCODE:2023-2
DE SFW,493667,71333,UNLOCODE:2023-2
DE SW3,526333,133833,UNLOCODE:2023-2
DE ZCH,492833,102667,UNLOCODE:2023-2
DE 65P,541167,101333,UNLOCODE:2023-2
DE SIC,482833,83500,UNLOCODE:2023-2
DE SB3,484667,112333,UNLOCODE:2023-2
DE 56A,537000,104667,UNLOCODE:2023-2
DE SII,500833,122333,UNLOCODE:2023-2
DE SNT,510333,118167,UNLOCODE:2023-2
DE 74F,520167,105333,UNLOCODE:2023-2
DE SCA,508000,76000,UNLOCODE:2023-2
DE SQF,486000,92167,UNLOCODE:2023-2
DE SL2,516667,124333,UNLOCODE:2023-2
DE MFS,521500,128500,UNLOCODE:2023-2
DE 57D,538333,103500,UNLOCODE:2023-2
DE XSC,518167,88333,UNLOCODE:2023-2
DE 4SL,501000,81000,UNLOCODE:2023-2
DE 5SL,501000,81000,UNLOCODE:2023-2
DE SNV,520167,110333,UNLOCODE:2023-2
DE SHC,486500,97000,UNLOCODE:2023-2
DE SCU,511500,149667,UNLOCODE:2023-2
DE SL6,498167,68333,UNLOCODE:2023-2
DE SCV,505167,64667,UNLOCODE:2023-2
DE CFZ,515333,145333,UNLOCODE:2023-2
DE ZSZ,510833,119333,UNLOCODE:2023-2
DE SCZ,505833,118167,UNLOCODE:2023-2
DE SEA,506167,126667,UNLOCODE:2023-2
DE 67J,543167,103333,UNLOCODE:2023-2
DE SUA,505667,129500,UNLOCODE:2023-2
DE ZGJ,505167,107500,UNLOCODE:2023-2
DE SLI,477500,75833,UNLOCODE:2023-2
DE CHR,477667,96667,UNLOCODE:2023-2
DE SLR,494000,87500,UNLOCODE:2023-2
DE CL3,498667,74333,UNLOCODE:2023-2
DE SXS,477333,118667,UNLOCODE:2023-2
DE SIZ,506667,95667,UNLOCODE:2023-2
DE CBN,509000,117000,UNLOCODE:2023-2
DE SA4,485167,83000,UNLOCODE:2023-2
DE ZSM,512500,106667,UNLOCODE:2023-2
DE SUC,478167,81833,UNLOCODE:2023-2
DE SLN,503333,95167,UNLOCODE:2023-2
DE SLQ,546833,87500,UNLOCODE:2023-2
DE SFD,497500,106333,UNLOCODE:2023-2
DE 58X,540833,102667,UNLOCODE:2023-2
DE 59K,538833,99667,UNLOCODE:2023-2
DE SKL,507167,104500,UNLOCODE:2023-2
DE SLG,511500,83000,UNLOCODE:2023-2
DE MHA,521000,77167,UNLOCODE:2023-2
DE 6SW,539167,90500,UNLOCODE:2023-2
DE SM2,543500,130167,UNLOCODE:2023-2
DE SEZ,494333,68500,UNLOCODE:2023-2
DE SC6,515667,132500,UNLOCODE:2023-2
DE XSG,494167,120833,UNLOCODE:2023-2
DE XMN,483500,97167,UNLOCODE:2023-2
DE ZBR,508500,136833,UNLOCODE:2023-2
DE SMF,505333,112000,UNLOCODE:2023-2
DE 55A,536667,107667,UNLOCODE:2023-2
DE TTZ,505667,91000,UNLOCODE:2023-2
DE SMD,532833,122833,UNLOCODE:2023-2
DE CML,509000,123667,UNLOCODE:2023-2
DE SNR,530333,115667,UNLOCODE:2023-2
DE 8SC,480667,123667,UNLOCODE:2023-2
DE SBY,495667,113333,UNLOCODE:2023-2
DE SNA,495333,120000,UNLOCODE:2023-2
DE 55K,533833,105000,UNLOCODE:2023-2
DE S4B,496333,92333,UNLOCODE:2023-2
DE SB6,506000,126333,UNLOCODE:2023-2
DE SDU,528000,82167,UNLOCODE:2023-2
DE ZUR,476833,128000,UNLOCODE:2023-2
DE SDR,491833,102667,UNLOCODE:2023-2
DE SZS,536333,99167,UNLOCODE:2023-2
DE SVN,531167,98000,UNLOCODE:2023-2
DE WU7,496333,65833,UNLOCODE:2023-2
DE FFE,504833,84833,UNLOCODE:2023-2
DE SC2,498333,94667,UNLOCODE:2023-2
DE SLK,500833,92167,UNLOCODE:2023-2
DE SCQ,482000,87500,UNLOCODE:2023-2
DE SBE,487833,86500,UNLOCODE:2023-2
DE SCC,481500,82000,UNLOCODE:2023-2
DE SNJ,486500,90667,UNLOCODE:2023-2
DE 78Z,494333,88000,UNLOCODE:2023-2
DE SZO,503833,101000,UNLOCODE:2023-2
DE SMS,477833,79000,UNLOCODE:2023-2
DE SB8,510667,145667,UNLOCODE:2023-2
DE CBC,535833,135833,UNLOCODE:2023-2
DE SHV,488333,133333,UNLOCODE:2023-2
DE COG,538500,109333,UNLOCODE:2023-2
DE SRG,536833,104000,UNLOCODE:2023-2
DE SCB,505333,119667,UNLOCODE:2023-2
DE SGX,544000,103833,UNLOCODE:2023-2
DE SSQ,516000,135000,UNLOCODE:2023-2
DE CNR,505333,108833,UNLOCODE:2023-2
DE SIW,498667,107000,UNLOCODE:2023-2
DE CNN,494167,89333,UNLOCODE:2023-2
DE BYA,485000,1150000,UNLOCODE:2023-2
DE CHO,502500,98500,UNLOCODE:2023-2
DE ASQ,520167,117500,UNLOCODE:2023-2
DE OKE,520167,117333,UNLOCODE:2023-2
DE SKP,530667,122333,UNLOCODE:2023-2
DE SO7,481500,104333,UNLOCODE:2023-2
DE SNK,502000,88333,UNLOCODE:2023-2
DE CNF,523833,135167,UNLOCODE:2023-2
DE SNI,524667,136833,UNLOCODE:2023-2
DE SKB,494167,73833,UNLOCODE:2023-2
DE S6C,516833,136000,UNLOCODE:2023-2
DE SEW,513167,113667,UNLOCODE:2023-2
DE S9C,526333,106333,UNLOCODE:2023-2
DE SFL,513000,137000,UNLOCODE:2023-2
DE ZFZ,481333,112000,UNLOCODE:2023-2
DE QXH,522000,131500,UNLOCODE:2023-2
DE SOI,505000,-125333,UNLOCODE:2023-2
DE JSI,516333,96667,UNLOCODE:2023-2
DE 73U,521333,109500,UNLOCODE:2023-2
DE SHK,543333,102167,UNLOCODE:2023-2
DE SCO,495667,117667,UNLOCODE:2023-2
DE CH7,495167,125500,UNLOCODE:2023-2
DE CTT,479833,122500,UNLOCODE:2023-2
DE SAJ,493333,95000,UNLOCODE:2023-2
DE SHO,500500,103167,UNLOCODE:2023-2
DE 77W,481000,82000,UNLOCODE:2023-2
DE OWQ,502000,120833,UNLOCODE:2023-2
DE CCW,526167,131333,UNLOCODE:2023-2
DE 64Q,541833,107500,UNLOCODE:2023-2
DE SST,521333,107833,UNLOCODE:2023-2
DE XSP,521000,72333,UNLOCODE:2023-2
DE SPD,522333,122167,UNLOCODE:2023-2
DE ZGQ,511500,149167,UNLOCODE:2023-2
DE SB4,508667,114833,UNLOCODE:2023-2
DE SF8,529000,135167,UNLOCODE:2023-2
DE SCS,535333,79500,UNLOCODE:2023-2
DE SR4,516500,120167,UNLOCODE:2023-2
DE SZ8,490667,92000,UNLOCODE:2023-2
DE CDN,514333,137000,UNLOCODE:2023-2
DE SRB,508333,92833,UNLOCODE:2023-2
DE 53L,535833,105500,UNLOCODE:2023-2
DE ZFR,493333,99667,UNLOCODE:2023-2
DE 72K,545167,94833,UNLOCODE:2023-2
DE CHL,535833,97000,UNLOCODE:2023-2
DE 53W,534667,105667,UNLOCODE:2023-2
DE CHU,542500,89333,UNLOCODE:2023-2
DE SPS,542667,89333,UNLOCODE:2023-2
DE 56C,537667,104833,UNLOCODE:2023-2
DE 64T,540167,107000,UNLOCODE:2023-2
DE UTT,482667,79667,UNLOCODE:2023-2
DE SRW,484500,78833,UNLOCODE:2023-2
DE SRF,523167,72333,UNLOCODE:2023-2
DE UTZ,507500,79000,UNLOCODE:2023-2
DE CWN,539500,121167,UNLOCODE:2023-2
DE SHX,489167,117667,UNLOCODE:2023-2
DE PPS,499333,80833,UNLOCODE:2023-2
DE SBN,483000,113500,UNLOCODE:2023-2
DE SC3,508833,107333,UNLOCODE:2023-2
DE SGD,488000,97833,UNLOCODE:2023-2
DE SHL,491000,97333,UNLOCODE:2023-2
DE SS9,478333,108333,UNLOCODE:2023-2
DE 69Z,544000,91833,UNLOCODE:2023-2
DE SD2,547167,99333,UNLOCODE:2023-2
DE 74J,527333,88333,UNLOCODE:2023-2
DE SC4,483333,118333,UNLOCODE:2023-2
DE SWG,494667,112000,UNLOCODE:2023-2
DE SWF,491500,90667,UNLOCODE:2023-2
DE SKV,501500,85333,UNLOCODE:2023-2
DE SBS,493000,68167,UNLOCODE:2023-2
DE SWU,506833,103500,UNLOCODE:2023-2
DE SWL,512167,62667,UNLOCODE:2023-2
DE SWJ,483500,77667,UNLOCODE:2023-2
DE XWB,519667,111167,UNLOCODE:2023-2
DE SWM,511333,69667,UNLOCODE:2023-2
DE ZJW,493167,76500,UNLOCODE:2023-2
DE SDA,532333,86000,UNLOCODE:2023-2
DE SWQ,499167,101333,UNLOCODE:2023-2
DE CGA,475833,107333,UNLOCODE:2023-2
DE CWH,534333,106833,UNLOCODE:2023-2
DE CHW,494000,89667,UNLOCODE:2023-2
DE SWP,491667,78833,UNLOCODE:2023-2
DE ZAC,493000,111167,UNLOCODE:2023-2
DE 76A,526667,96167,UNLOCODE:2023-2
DE 65L,543500,104833,UNLOCODE:2023-2
DE HHC,532333,127833,UNLOCODE:2023-2
DE SZH,493833,89833,UNLOCODE:2023-2
DE SC7,498000,102167,UNLOCODE:2023-2
DE SZA,512333,143667,UNLOCODE:2023-2
DE CZB,504833,108333,UNLOCODE:2023-2
DE ZFQ,515333,143500,UNLOCODE:2023-2
DE SCP,477167,95833,UNLOCODE:2023-2
DE SP6,497333,120000,UNLOCODE:2023-2
DE SZD,502833,116167,UNLOCODE:2023-2
DE SZB,502167,119333,UNLOCODE:2023-2
DE SZK,535000,104833,UNLOCODE:2023-2
DE ZFK,535000,104833,UNLOCODE:2023-2
DE SHZ,505333,127833,UNLOCODE:2023-2
DE SWZ,493500,112500,UNLOCODE:2023-2
DE SHU,510167,97667,UNLOCODE:2023-2
DE SZQ,509000,104667,UNLOCODE:2023-2
DE SZI,514667,138333,UNLOCODE:2023-2
DE SZY,493833,123500,UNLOCODE:2023-2
DE BYS,499833,102333,UNLOCODE:2023-2
DE SDT,530667,142667,UNLOCODE:2023-2
DE SJW,530167,142333,UNLOCODE:2023-2
DE SGM,492667,83167,UNLOCODE:2023-2
DE SWN,490500,79500,UNLOCODE:2023-2
DE CWA,508333,103333,UNLOCODE:2023-2
DE SCW,500500,102167,UNLOCODE:2023-2
DE SWC,531833,126333,UNLOCODE:2023-2
DE SE7,507667,89667,UNLOCODE:2023-2
DE WKC,485000,116000,UNLOCODE:2023-2
DE SWX,491333,75167,UNLOCODE:2023-2
DE SGW,515000,67333,UNLOCODE:2023-2
DE CWD,481833,99667,UNLOCODE:2023-2
DE SWV,481000,90000,UNLOCODE:2023-2
DE SWT,542667,102167,UNLOCODE:2023-2
DE SPZ,513333,139667,UNLOCODE:2023-2
DE SPP,499167,78000,UNLOCODE:2023-2
DE SRI,527500,91833,UNLOCODE:2023-2
DE ZFO,509667,113167,UNLOCODE:2023-2
DE IEW,523333,129667,UNLOCODE:2023-2
DE 63Z,542333,109333,UNLOCODE:2023-2
DE B85,482667,122500,UNLOCODE:2023-2
DE SIK,487667,125167,UNLOCODE:2023-2
DE 62A,539000,103000,UNLOCODE:2023-2
DE HWO,497000,71833,UNLOCODE:2023-2
DE 77K,476000,78833,UNLOCODE:2023-2
DE 6GS,523333,104500,UNLOCODE:2023-2
DE SBZ,509667,142833,UNLOCODE:2023-2
DE SEC,505833,80500,UNLOCODE:2023-2
DE SKC,494500,93333,UNLOCODE:2023-2
DE SKK,529833,87500,UNLOCODE:2023-2
DE SDS,523833,136833,UNLOCODE:2023-2
DE SBG,530500,77500,UNLOCODE:2023-2
DE SBQ,485833,81667,UNLOCODE:2023-2
DE EAC,509167,104167,UNLOCODE:2023-2
DE 44C,488000,130000,UNLOCODE:2023-2
DE EEO,485000,88833,UNLOCODE:2023-2
DE SK3,479333,124833,UNLOCODE:2023-2
DE EUG,515667,101500,UNLOCODE:2023-2
DE SE9,533500,92333,UNLOCODE:2023-2
DE 55C,536167,108667,UNLOCODE:2023-2
DE 62R,540500,104167,UNLOCODE:2023-2
DE SF3,480333,112000,UNLOCODE:2023-2
DE JSE,519500,129167,UNLOCODE:2023-2
DE SH9,528833,117500,UNLOCODE:2023-2
DE SH3,521000,113000,UNLOCODE:2023-2
DE SL3,517667,113000,UNLOCODE:2023-2
DE SXE,483167,79500,UNLOCODE:2023-2
DE SGT,507833,122500,UNLOCODE:2023-2
DE SLW,525333,143833,UNLOCODE:2023-2
DE SZE,524000,96000,UNLOCODE:2023-2
DE SS3,479667,124667,UNLOCODE:2023-2
DE SEE,519000,101833,UNLOCODE:2023-2
DE SE8,478333,113000,UNLOCODE:2023-2
DE 63D,537167,95833,UNLOCODE:2023-2
DE 63E,537000,95667,UNLOCODE:2023-2
DE 63F,537333,97167,UNLOCODE:2023-2
DE SVL,534000,99667,UNLOCODE:2023-2
DE SW8,500667,65167,UNLOCODE:2023-2
DE SE2,523000,91000,UNLOCODE:2023-2
DE KFT,497333,93167,UNLOCODE:2023-2
