actor_id,population,year,datasource_id
UA-40,522057,2021,OEF:WD:subnational-population:20221106
FI-04,132695,2021,OEF:WD:subnational-population:20221106
RU-MAG,139034,2021,OEF:WD:subnational-population:20221106
RU-MAG,144091,2018,OEF:WD:subnational-population:20221106
RU-KK,532036,2021,OEF:WD:subnational-population:20221106
RU-KK,537513,2018,OEF:WD:subnational-population:20221106
RU-AST,997778,2021,OEF:WD:subnational-population:20221106
RU-AST,1014065,2019,OEF:WD:subnational-population:20221106
RU-AST,1017514,2018,OEF:WD:subnational-population:20221106
ES-GI,742728,2017,OEF:WD:subnational-population:20221106
ES-GI,747157,2018,OEF:WD:subnational-population:20221106
ES-GI,755396,2019,OEF:WD:subnational-population:20221106
ES-GI,765554,2020,OEF:WD:subnational-population:20221106
ES-GI,786596,2021,OEF:WD:subnational-population:20221106
RU-KHA,1301127,2021,OEF:WD:subnational-population:20221106
RU-KHA,1328302,2018,OEF:WD:subnational-population:20221106
FI-18,1704607,2021,OEF:WD:subnational-population:20221106
ES-CN,2108121,2017,OEF:WD:subnational-population:20221106
ES-CN,2127685,2018,OEF:WD:subnational-population:20221106
ES-CN,2153389,2019,OEF:WD:subnational-population:20221106
ES-CN,2175952,2020,OEF:WD:subnational-population:20221106
ES-CR,492591,2021,OEF:WD:subnational-population:20221106
ES-CR,495761,2019,OEF:WD:subnational-population:20221106
AT-4,1490279,2020,OEF:WD:subnational-population:20221106
AU-SA,1742744,2018,OEF:WD:subnational-population:20221106
AU-SA,1767247,2020,OEF:WD:subnational-population:20221106
AR-H,1192616,2019,OEF:WD:subnational-population:20221106
CN-NM,24049155,2020,OEF:WD:subnational-population:20221106
JP-03,1207365,2021,OEF:WD:subnational-population:20221106
KR-46,1790352,2018,OEF:WD:subnational-population:20221106
CN-QH,5923957,2020,OEF:WD:subnational-population:20221106
JP-09,1927754,2021,OEF:WD:subnational-population:20221106
KR-41,13103188,2018,OEF:WD:subnational-population:20221106
BR-PI,3219257,2017,OEF:WD:subnational-population:20221106
CN-GZ,38562148,2020,OEF:WD:subnational-population:20221106
CN-GZ,35800000,2018,OEF:WD:subnational-population:20221106
BR-AL,3375823,2017,OEF:WD:subnational-population:20221106
BR-AL,3322820,2018,OEF:WD:subnational-population:20221106
BR-MT,3344544,2017,OEF:WD:subnational-population:20221106
BR-RN,3507003,2017,OEF:WD:subnational-population:20221106
BR-PB,4025558,2017,OEF:WD:subnational-population:20221106
BN-TU,51300,2018,OEF:WD:subnational-population:20221106
TR-08,174010,2018,OEF:WD:subnational-population:20221106
EG-SHG,4967409,2017,OEF:WD:subnational-population:20221106
EG-GH,4999633,2017,OEF:WD:subnational-population:20221106
CO-AMA,79020,2020,OEF:WD:subnational-population:20221106
EG-MN,5497095,2017,OEF:WD:subnational-population:20221106
HR-19,115862,2021,OEF:WD:subnational-population:20221106
CZ-312,61320,2021,OEF:WD:subnational-population:20221106
CZ-312,60096,2022,OEF:WD:subnational-population:20221106
CZ-312,61155,2017,OEF:WD:subnational-population:20221106
CZ-312,61187,2018,OEF:WD:subnational-population:20221106
CZ-312,61381,2019,OEF:WD:subnational-population:20221106
CZ-312,61556,2020,OEF:WD:subnational-population:20221106
MA-CAS,3499000,2018,OEF:WD:subnational-population:20221106
TR-73,524190,2018,OEF:WD:subnational-population:20221106
SI-079,4050,2017,OEF:WD:subnational-population:20221106
SI-079,4216,2020,OEF:WD:subnational-population:20221106
SI-079,4112,2018,OEF:WD:subnational-population:20221106
SI-079,4133,2019,OEF:WD:subnational-population:20221106
LU-RM,21987,2017,OEF:WD:subnational-population:20221106
LU-RM,22366,2018,OEF:WD:subnational-population:20221106
LU-RM,22806,2019,OEF:WD:subnational-population:20221106
LU-RM,23529,2021,OEF:WD:subnational-population:20221106
LU-RM,23244,2020,OEF:WD:subnational-population:20221106
LU-RM,23717,2022,OEF:WD:subnational-population:20221106
RU-KO,813590,2021,OEF:WD:subnational-population:20221106
RU-KO,840873,2018,OEF:WD:subnational-population:20221106
FR-02,534490,2017,OEF:WD:subnational-population:20221106
FR-02,531345,2019,OEF:WD:subnational-population:20221106
FR-02,533316,2018,OEF:WD:subnational-population:20221106
CL-AP,226068,2017,OEF:WD:subnational-population:20221106
FR-13,2043110,2019,OEF:WD:subnational-population:20221106
FR-13,2024162,2017,OEF:WD:subnational-population:20221106
FR-13,2034357,2018,OEF:WD:subnational-population:20221106
CL-TA,330558,2017,OEF:WD:subnational-population:20221106
FR-28,431575,2019,OEF:WD:subnational-population:20221106
FR-28,431997,2018,OEF:WD:subnational-population:20221106
FR-28,433233,2017,OEF:WD:subnational-population:20221106
ID-JI,40665696,2020,OEF:WD:subnational-population:20221106
RU-KDA,5603420,2018,OEF:WD:subnational-population:20221106
RU-KDA,5675462,2020,OEF:WD:subnational-population:20221106
RU-KDA,5683947,2021,OEF:WD:subnational-population:20221106
RU-BRY,1182682,2021,OEF:WD:subnational-population:20221106
RU-BRY,1210982,2018,OEF:WD:subnational-population:20221106
RU-BEL,1541259,2021,OEF:WD:subnational-population:20221106
RU-BEL,1549876,2018,OEF:WD:subnational-population:20221106
PH-02,3685744,2020,OEF:WD:subnational-population:20221106
PH-12,4360974,2020,OEF:WD:subnational-population:20221106
FR-81,387890,2017,OEF:WD:subnational-population:20221106
FR-81,388596,2018,OEF:WD:subnational-population:20221106
FR-81,389844,2019,OEF:WD:subnational-population:20221106
FR-46,173828,2017,OEF:WD:subnational-population:20221106
FR-46,173929,2018,OEF:WD:subnational-population:20221106
FR-46,174094,2019,OEF:WD:subnational-population:20221106
PH-15,1797660,2020,OEF:WD:subnational-population:20221106
FR-36,219316,2019,OEF:WD:subnational-population:20221106
FR-36,220595,2018,OEF:WD:subnational-population:20221106
FR-36,222232,2017,OEF:WD:subnational-population:20221106
RU-SAK,485621,2021,OEF:WD:subnational-population:20221106
RU-SAK,488453,2020,OEF:WD:subnational-population:20221106
RU-SAK,490181,2018,OEF:WD:subnational-population:20221106
FR-35,1060199,2017,OEF:WD:subnational-population:20221106
FR-35,1069228,2018,OEF:WD:subnational-population:20221106
FR-35,1079498,2019,OEF:WD:subnational-population:20221106
PH-ALB,1374768,2020,OEF:WD:subnational-population:20221106
FR-33,1583384,2017,OEF:WD:subnational-population:20221106
FR-33,1601845,2018,OEF:WD:subnational-population:20221106
FR-33,1623749,2019,OEF:WD:subnational-population:20221106
PH-LAG,3382193,2020,OEF:WD:subnational-population:20221106
PH-SIG,103395,2020,OEF:WD:subnational-population:20221106
PH-NER,1432990,2020,OEF:WD:subnational-population:20221106
PH-SUN,534636,2020,OEF:WD:subnational-population:20221106
PH-LAN,722902,2020,OEF:WD:subnational-population:20221106
PH-COM,767547,2020,OEF:WD:subnational-population:20221106
PH-NCO,1275185,2020,OEF:WD:subnational-population:20221106
PH-QUE,1950459,2020,OEF:WD:subnational-population:20221106
TR-18,216362,2018,OEF:WD:subnational-population:20221106
TH-80,1550721,2020,OEF:WD:subnational-population:20221106
TH-80,1557482,2017,OEF:WD:subnational-population:20221106
TH-80,1560433,2018,OEF:WD:subnational-population:20221106
TH-80,1561927,2019,OEF:WD:subnational-population:20221106
SA-03,2132679,2017,OEF:WD:subnational-population:20221106
TH-63,644267,2017,OEF:WD:subnational-population:20221106
TH-63,654676,2018,OEF:WD:subnational-population:20221106
TH-63,670265,2020,OEF:WD:subnational-population:20221106
TH-63,665620,2019,OEF:WD:subnational-population:20221106
IS-6,30600,2020,OEF:WD:subnational-population:20221106
TW-ILA,433191,2020,OEF:WD:subnational-population:20221106
TW-ILA,455221,2018,OEF:WD:subnational-population:20221106
PT-10,124857,2018,OEF:WD:subnational-population:20221106
TW-TTT,189529,2020,OEF:WD:subnational-population:20221106
TW-TTT,218919,2018,OEF:WD:subnational-population:20221106
KM-G,379367,2017,OEF:WD:subnational-population:20221106
AZ-AST,108634,2019,OEF:WD:subnational-population:20221106
SI-016,3285,2020,OEF:WD:subnational-population:20221106
SI-016,3281,2019,OEF:WD:subnational-population:20221106
SI-016,3314,2018,OEF:WD:subnational-population:20221106
SI-016,3319,2017,OEF:WD:subnational-population:20221106
SI-159,3850,2019,OEF:WD:subnational-population:20221106
SI-159,3747,2017,OEF:WD:subnational-population:20221106
SI-159,3763,2018,OEF:WD:subnational-population:20221106
SI-159,3905,2020,OEF:WD:subnational-population:20221106
SI-187,1392,2020,OEF:WD:subnational-population:20221106
SI-187,1412,2019,OEF:WD:subnational-population:20221106
SI-187,1439,2018,OEF:WD:subnational-population:20221106
SI-187,1443,2017,OEF:WD:subnational-population:20221106
SI-101,6178,2020,OEF:WD:subnational-population:20221106
SI-101,6183,2019,OEF:WD:subnational-population:20221106
SI-101,6205,2018,OEF:WD:subnational-population:20221106
SI-101,6205,2017,OEF:WD:subnational-population:20221106
SI-037,7339,2017,OEF:WD:subnational-population:20221106
SI-037,7441,2018,OEF:WD:subnational-population:20221106
SI-037,7577,2019,OEF:WD:subnational-population:20221106
SI-037,7617,2020,OEF:WD:subnational-population:20221106
PS-SLT,75444,2017,OEF:WD:subnational-population:20221106
CZ-713,107580,2022,OEF:WD:subnational-population:20221106
CZ-713,108504,2021,OEF:WD:subnational-population:20221106
CZ-713,108587,2019,OEF:WD:subnational-population:20221106
CZ-713,108646,2020,OEF:WD:subnational-population:20221106
CZ-713,108669,2018,OEF:WD:subnational-population:20221106
CZ-713,108757,2017,OEF:WD:subnational-population:20221106
IS-4,7115,2020,OEF:WD:subnational-population:20221106
CZ-532,170848,2017,OEF:WD:subnational-population:20221106
CZ-532,172022,2018,OEF:WD:subnational-population:20221106
CZ-532,172224,2022,OEF:WD:subnational-population:20221106
CZ-532,176137,2021,OEF:WD:subnational-population:20221106
CZ-532,173329,2019,OEF:WD:subnational-population:20221106
CZ-532,175441,2020,OEF:WD:subnational-population:20221106
CZ-723,141896,2021,OEF:WD:subnational-population:20221106
CZ-723,143380,2017,OEF:WD:subnational-population:20221106
CZ-723,140171,2022,OEF:WD:subnational-population:20221106
CZ-723,143291,2018,OEF:WD:subnational-population:20221106
CZ-723,143332,2019,OEF:WD:subnational-population:20221106
CZ-723,143334,2020,OEF:WD:subnational-population:20221106
CZ-513,173890,2022,OEF:WD:subnational-population:20221106
CZ-513,173382,2017,OEF:WD:subnational-population:20221106
CZ-513,173948,2018,OEF:WD:subnational-population:20221106
CZ-513,175465,2021,OEF:WD:subnational-population:20221106
CZ-513,174811,2019,OEF:WD:subnational-population:20221106
CZ-513,175626,2020,OEF:WD:subnational-population:20221106
CZ-427,118651,2021,OEF:WD:subnational-population:20221106
CZ-427,116916,2022,OEF:WD:subnational-population:20221106
CZ-427,119296,2017,OEF:WD:subnational-population:20221106
CZ-427,119338,2020,OEF:WD:subnational-population:20221106
CZ-427,119407,2019,OEF:WD:subnational-population:20221106
CZ-427,119498,2018,OEF:WD:subnational-population:20221106
CZ-207,126825,2017,OEF:WD:subnational-population:20221106
CZ-207,127592,2022,OEF:WD:subnational-population:20221106
CZ-207,127776,2018,OEF:WD:subnational-population:20221106
CZ-207,131042,2021,OEF:WD:subnational-population:20221106
CZ-207,129136,2019,OEF:WD:subnational-population:20221106
CZ-207,130365,2020,OEF:WD:subnational-population:20221106
PY-1,244071,2017,OEF:WD:subnational-population:20221106
LT-KU,569571,2021,OEF:WD:subnational-population:20221106
NZ-WGN,506814,2018,OEF:WD:subnational-population:20221106
GB-BAS,192106,2018,OEF:WD:subnational-population:20221106
PH-ZSI,669840,2020,OEF:WD:subnational-population:20221106
PH-TAW,440276,2020,OEF:WD:subnational-population:20221106
CO-CAS,375258,2018,OEF:WD:subnational-population:20221106
CO-CAS,435195,2020,OEF:WD:subnational-population:20221106
PH-SOR,828655,2020,OEF:WD:subnational-population:20221106
PH-ZAN,1047455,2020,OEF:WD:subnational-population:20221106
SI-104,9390,2017,OEF:WD:subnational-population:20221106
SI-104,9424,2018,OEF:WD:subnational-population:20221106
SI-104,9513,2019,OEF:WD:subnational-population:20221106
SI-104,9619,2020,OEF:WD:subnational-population:20221106
SI-057,13023,2019,OEF:WD:subnational-population:20221106
SI-057,13081,2018,OEF:WD:subnational-population:20221106
SI-057,13085,2020,OEF:WD:subnational-population:20221106
SI-057,13145,2017,OEF:WD:subnational-population:20221106
US-AS,49710,2020,OEF:WD:subnational-population:20221106
US-AS,55689,2018,OEF:WD:subnational-population:20221106
IT-AV,405963,2021,OEF:WD:subnational-population:20221106
CO-QUI,555401,2020,OEF:WD:subnational-population:20221106
IT-CO,594657,2021,OEF:WD:subnational-population:20221106
JP-46,1586435,2021,OEF:WD:subnational-population:20221106
KE-40,315943,2019,OEF:WD:subnational-population:20221106
SI-191,1300,2017,OEF:WD:subnational-population:20221106
SI-191,1301,2018,OEF:WD:subnational-population:20221106
SI-191,1297,2019,OEF:WD:subnational-population:20221106
SI-191,1311,2020,OEF:WD:subnational-population:20221106
TH-46,977175,2020,OEF:WD:subnational-population:20221106
TH-46,983418,2019,OEF:WD:subnational-population:20221106
TH-46,985346,2018,OEF:WD:subnational-population:20221106
TH-46,986005,2017,OEF:WD:subnational-population:20221106
TR-61,807903,2018,OEF:WD:subnational-population:20221106
TH-33,1472031,2017,OEF:WD:subnational-population:20221106
TH-33,1472859,2019,OEF:WD:subnational-population:20221106
TH-33,1473011,2018,OEF:WD:subnational-population:20221106
TH-33,1458580,2020,OEF:WD:subnational-population:20221106
TH-41,1567983,2020,OEF:WD:subnational-population:20221106
TH-41,1583092,2017,OEF:WD:subnational-population:20221106
TH-41,1586646,2019,OEF:WD:subnational-population:20221106
TH-41,1586666,2018,OEF:WD:subnational-population:20221106
TR-50,298339,2018,OEF:WD:subnational-population:20221106
CZ-631,94612,2021,OEF:WD:subnational-population:20221106
CZ-631,93692,2022,OEF:WD:subnational-population:20221106
CZ-631,94486,2018,OEF:WD:subnational-population:20221106
CZ-631,94579,2017,OEF:WD:subnational-population:20221106
CZ-631,94732,2019,OEF:WD:subnational-population:20221106
CZ-631,94915,2020,OEF:WD:subnational-population:20221106
EC-O,715751,2020,OEF:WD:subnational-population:20221106
EC-O,689760,2017,OEF:WD:subnational-population:20221106
EC-O,698545,2018,OEF:WD:subnational-population:20221106
EC-O,707204,2019,OEF:WD:subnational-population:20221106
PH-BTG,2908494,2020,OEF:WD:subnational-population:20221106
FR-IDF,12213447,2018,OEF:WD:subnational-population:20221106
FR-IDF,12262544,2019,OEF:WD:subnational-population:20221106
FR-IDF,12174880,2017,OEF:WD:subnational-population:20221106
ES-L,434930,2019,OEF:WD:subnational-population:20221106
ES-L,427718,2018,OEF:WD:subnational-population:20221106
ES-L,428418,2017,OEF:WD:subnational-population:20221106
ES-L,434613,2020,OEF:WD:subnational-population:20221106
ES-L,439727,2021,OEF:WD:subnational-population:20221106
PH-BAS,426207,2020,OEF:WD:subnational-population:20221106
GE-GU,107100,2021,OEF:WD:subnational-population:20221106
PH-DAS,680481,2020,OEF:WD:subnational-population:20221106
IT-CR,352242,2021,OEF:WD:subnational-population:20221106
IT-CN,580789,2021,OEF:WD:subnational-population:20221106
GB-CMA,498888,2018,OEF:WD:subnational-population:20221106
GB-CMA,499781,2020,OEF:WD:subnational-population:20221106
GB-NYK,618054,2019,OEF:WD:subnational-population:20221106
GB-NYK,1170146,2020,OEF:WD:subnational-population:20221106
GB-NYK,614505,2018,OEF:WD:subnational-population:20221106
IT-CE,913666,2020,OEF:WD:subnational-population:20221106
PH-BOH,1394329,2020,OEF:WD:subnational-population:20221106
CN-ZJ,64567588,2020,OEF:WD:subnational-population:20221106
KR-31,1150116,2018,OEF:WD:subnational-population:20221106
BR-TO,1550194,2017,OEF:WD:subnational-population:20221106
BR-MA,7000229,2017,OEF:WD:subnational-population:20221106
KR-47,2672902,2018,OEF:WD:subnational-population:20221106
EG-KFS,3362185,2017,OEF:WD:subnational-population:20221106
BR-MG,21119536,2017,OEF:WD:subnational-population:20221106
CN-XZ,3648100,2020,OEF:WD:subnational-population:20221106
GB-LAN,1498300,2018,OEF:WD:subnational-population:20221106
GB-LAN,1515487,2020,OEF:WD:subnational-population:20221106
GB-NBL,323820,2020,OEF:WD:subnational-population:20221106
GB-NBL,320274,2018,OEF:WD:subnational-population:20221106
DK-81,590580,2019,OEF:WD:subnational-population:20221106
GB-HEF,192107,2018,OEF:WD:subnational-population:20221106
GB-HEF,193615,2020,OEF:WD:subnational-population:20221106
GB-CRY,385346,2018,OEF:WD:subnational-population:20221106
EG-MT,425624,2017,OEF:WD:subnational-population:20221106
AU-TAS,539590,2020,OEF:WD:subnational-population:20221106
GB-NTH,747622,2018,OEF:WD:subnational-population:20221106
GB-NTH,757181,2020,OEF:WD:subnational-population:20221106
VN-71,613500,2020,OEF:WD:subnational-population:20221106
GB-GLS,916202,2018,OEF:WD:subnational-population:20221106
GB-GLS,928466,2020,OEF:WD:subnational-population:20221106
BR-RR,652713,2021,OEF:WD:subnational-population:20221106
EG-ASN,1473975,2017,OEF:WD:subnational-population:20221106
PH-NUE,2310134,2020,OEF:WD:subnational-population:20221106
RU-KYA,2855899,2021,OEF:WD:subnational-population:20221106
RU-KYA,2876497,2018,OEF:WD:subnational-population:20221106
RU-DA,3063885,2018,OEF:WD:subnational-population:20221106
RU-DA,3111353,2020,OEF:WD:subnational-population:20221106
RU-DA,3133303,2021,OEF:WD:subnational-population:20221106
PH-09,3875576,2020,OEF:WD:subnational-population:20221106
PH-MSR,956900,2020,OEF:WD:subnational-population:20221106
PH-BTN,18831,2020,OEF:WD:subnational-population:20221106
RU-KAM,311667,2021,OEF:WD:subnational-population:20221106
RU-KAM,315557,2018,OEF:WD:subnational-population:20221106
PH-01,5301139,2020,OEF:WD:subnational-population:20221106
RU-CU,1207875,2021,OEF:WD:subnational-population:20221106
RU-CU,1223395,2019,OEF:WD:subnational-population:20221106
RU-CU,1231117,2018,OEF:WD:subnational-population:20221106
RU-CE,1478726,2020,OEF:WD:subnational-population:20221106
RU-CE,1492992,2021,OEF:WD:subnational-population:20221106
RU-UD,1493356,2021,OEF:WD:subnational-population:20221106
RU-UD,1500955,2020,OEF:WD:subnational-population:20221106
RU-UD,1513044,2018,OEF:WD:subnational-population:20221106
CO-SAN,2280908,2020,OEF:WD:subnational-population:20221106
GB-IVC,77800,2019,OEF:WD:subnational-population:20221106
GB-IVC,78150,2018,OEF:WD:subnational-population:20221106
GB-IVC,78760,2017,OEF:WD:subnational-population:20221106
GB-BDG,211998,2018,OEF:WD:subnational-population:20221106
PT-01,77916,2018,OEF:WD:subnational-population:20221106
MY-15,95100,2020,OEF:WD:subnational-population:20221106
GB-STG,94000,2017,OEF:WD:subnational-population:20221106
GB-STG,94210,2019,OEF:WD:subnational-population:20221106
GB-STG,94330,2018,OEF:WD:subnational-population:20221106
GB-TWH,317705,2018,OEF:WD:subnational-population:20221106
GB-RDB,303858,2018,OEF:WD:subnational-population:20221106
PE-UCA,496459,2017,OEF:WD:subnational-population:20221106
AZ-NV,93700,2017,OEF:WD:subnational-population:20221106
AZ-NV,94500,2020,OEF:WD:subnational-population:20221106
CZ-524,79333,2021,OEF:WD:subnational-population:20221106
CZ-524,78424,2022,OEF:WD:subnational-population:20221106
CZ-524,78772,2017,OEF:WD:subnational-population:20221106
CZ-524,78979,2018,OEF:WD:subnational-population:20221106
CZ-524,79088,2019,OEF:WD:subnational-population:20221106
CZ-524,79383,2020,OEF:WD:subnational-population:20221106
CO-SUC,904863,2018,OEF:WD:subnational-population:20221106
CO-SUC,949252,2020,OEF:WD:subnational-population:20221106
CO-TOL,1339998,2020,OEF:WD:subnational-population:20221106
GB-SOS,182463,2018,OEF:WD:subnational-population:20221106
CZ-42,821080,2018,OEF:WD:subnational-population:20221106
CZ-42,817004,2021,OEF:WD:subnational-population:20221106
CZ-42,798898,2022,OEF:WD:subnational-population:20221106
CZ-42,820789,2019,OEF:WD:subnational-population:20221106
CZ-42,820965,2020,OEF:WD:subnational-population:20221106
CZ-42,821377,2017,OEF:WD:subnational-population:20221106
AM-VD,49000,2019,OEF:WD:subnational-population:20221106
AM-VD,50300,2017,OEF:WD:subnational-population:20221106
GE-SK,254100,2021,OEF:WD:subnational-population:20221106
GE-KK,437300,2021,OEF:WD:subnational-population:20221106
GB-FIF,371410,2017,OEF:WD:subnational-population:20221106
GB-FIF,371910,2018,OEF:WD:subnational-population:20221106
GB-FIF,373550,2019,OEF:WD:subnational-population:20221106
AZ-AGM,202200,2019,OEF:WD:subnational-population:20221106
GB-ANS,116200,2019,OEF:WD:subnational-population:20221106
GB-ANS,115820,2020,OEF:WD:subnational-population:20221106
GB-ANS,116040,2018,OEF:WD:subnational-population:20221106
GB-ANS,116280,2017,OEF:WD:subnational-population:20221106
GB-AGB,85870,2019,OEF:WD:subnational-population:20221106
GB-AGB,86260,2018,OEF:WD:subnational-population:20221106
GB-AGB,86810,2017,OEF:WD:subnational-population:20221106
IS-1,233034,2020,OEF:WD:subnational-population:20221106
VE-J,964264,2018,OEF:WD:subnational-population:20221106
PE-PUN,1172697,2017,OEF:WD:subnational-population:20221106
SI-144,6409,2017,OEF:WD:subnational-population:20221106
SI-144,6422,2018,OEF:WD:subnational-population:20221106
SI-144,6505,2019,OEF:WD:subnational-population:20221106
SI-144,6586,2020,OEF:WD:subnational-population:20221106
SI-179,2187,2018,OEF:WD:subnational-population:20221106
SI-179,2184,2017,OEF:WD:subnational-population:20221106
SI-179,2215,2020,OEF:WD:subnational-population:20221106
SI-179,2191,2019,OEF:WD:subnational-population:20221106
SI-210,2063,2018,OEF:WD:subnational-population:20221106
SI-210,2097,2017,OEF:WD:subnational-population:20221106
SI-210,2083,2019,OEF:WD:subnational-population:20221106
SI-210,2098,2020,OEF:WD:subnational-population:20221106
SI-157,3570,2020,OEF:WD:subnational-population:20221106
SI-157,3447,2017,OEF:WD:subnational-population:20221106
SI-157,3471,2018,OEF:WD:subnational-population:20221106
SI-157,3525,2019,OEF:WD:subnational-population:20221106
SI-105,3080,2017,OEF:WD:subnational-population:20221106
SI-105,3070,2019,OEF:WD:subnational-population:20221106
SI-105,3046,2020,OEF:WD:subnational-population:20221106
SI-105,3084,2018,OEF:WD:subnational-population:20221106
GB-ESX,850590,2020,OEF:WD:subnational-population:20221106
GB-ESX,844985,2018,OEF:WD:subnational-population:20221106
SI-072,8150,2019,OEF:WD:subnational-population:20221106
SI-072,7877,2017,OEF:WD:subnational-population:20221106
SI-072,7976,2018,OEF:WD:subnational-population:20221106
SI-072,8402,2020,OEF:WD:subnational-population:20221106
SI-128,11003,2020,OEF:WD:subnational-population:20221106
SI-128,11031,2019,OEF:WD:subnational-population:20221106
SI-128,11147,2018,OEF:WD:subnational-population:20221106
SI-128,11218,2017,OEF:WD:subnational-population:20221106
SI-096,23636,2020,OEF:WD:subnational-population:20221106
SI-096,23117,2017,OEF:WD:subnational-population:20221106
