datasource_id,tag_id
OEF:WD:subnational-population:20221106,geo
OEF:WD:subnational-population:20221106,contextual
OEF:WD:subnational-population:20221106,population
OEF:WD:subnational-population:20221106,wikidata
OEF:WD:subnational-population:20221106,cc0
OEF:WD:subnational-population:20221106,extract
OEF:WD:subnational-population:20221106,oef
OEF:WD:subnational-population:20221106,evanp
