datasource_id,name,publisher,published,URL
CDP_full_states_regions:2018-2019,2018-2019 Full States and Regions Dataset,CDP,2020-04-30,https://data.cdp.net/States-and-Regions/2018-2019-Full-States-and-Regions-Dataset/hmhn-9g99
