actor_id,identifier,namespace,datasource_id
72450039D2LOPG0Z2I07,72450039D2LOPG0Z2I07,LEI,GLEIF_golden_copy
529900UNERQOV61CA912,529900UNERQOV61CA912,LEI,GLEIF_golden_copy
743700WWG9QFS8KQ7R79,743700WWG9QFS8KQ7R79,LEI,GLEIF_golden_copy
549300I9OR0MMWWMBB61,549300I9OR0MMWWMBB61,LEI,GLEIF_golden_copy
213800QWTXXXF8BNEC87,213800QWTXXXF8BNEC87,LEI,GLEIF_golden_copy
549300N63MEJFY9FIZ04,549300N63MEJFY9FIZ04,LEI,GLEIF_golden_copy
529900KCNFQU5OJH7L33,529900KCNFQU5OJH7L33,LEI,GLEIF_golden_copy
81560076E3944316DB24,81560076E3944316DB24,LEI,GLEIF_golden_copy
5493005ICF9YGUIDQY33,5493005ICF9YGUIDQY33,LEI,GLEIF_golden_copy
549300G9NPD8LSJLMP91,549300G9NPD8LSJLMP91,LEI,GLEIF_golden_copy
5493008H3828EMEXB082,5493008H3828EMEXB082,LEI,GLEIF_golden_copy
549300B6HWYEE57O8J84,549300B6HWYEE57O8J84,LEI,GLEIF_golden_copy
5299000EAMGGBEYP7J33,5299000EAMGGBEYP7J33,LEI,GLEIF_golden_copy
5493000LKVGOO9PELI61,5493000LKVGOO9PELI61,LEI,GLEIF_golden_copy
QF02R89VEIOROM77J447,QF02R89VEIOROM77J447,LEI,GLEIF_golden_copy
BFXS5XCH7N0Y05NIXW11,BFXS5XCH7N0Y05NIXW11,LEI,GLEIF_golden_copy
894500DKEE3GY8870322,894500DKEE3GY8870322,LEI,GLEIF_golden_copy
635400VGOT3YFWRGK673,635400VGOT3YFWRGK673,LEI,GLEIF_golden_copy
335800569A6H12LH4677,335800569A6H12LH4677,LEI,GLEIF_golden_copy
98450014B0B4E0A07505,98450014B0B4E0A07505,LEI,GLEIF_golden_copy
54930002KP75TLLLNO21,54930002KP75TLLLNO21,LEI,GLEIF_golden_copy
213800BAFDZZRC82OA11,213800BAFDZZRC82OA11,LEI,GLEIF_golden_copy
5493002QLDY8O75RTR78,5493002QLDY8O75RTR78,LEI,GLEIF_golden_copy
549300LO13MQ9HYSTR83,549300LO13MQ9HYSTR83,LEI,GLEIF_golden_copy
549300XWTHXJVGKWU616,549300XWTHXJVGKWU616,LEI,GLEIF_golden_copy
0EEB8GF0W0NPCIHZX097,0EEB8GF0W0NPCIHZX097,LEI,GLEIF_golden_copy
959800R7QMXKF0NFMT29,959800R7QMXKF0NFMT29,LEI,GLEIF_golden_copy
353800IDE3ULLSB2R846,353800IDE3ULLSB2R846,LEI,GLEIF_golden_copy
8156004CC118B7885065,8156004CC118B7885065,LEI,GLEIF_golden_copy
549300Q87LKPPD4X9R30,549300Q87LKPPD4X9R30,LEI,GLEIF_golden_copy
5299006C0EVA5LAYOR30,5299006C0EVA5LAYOR30,LEI,GLEIF_golden_copy
ZP5ILWVSYE4LJGMMVD57,ZP5ILWVSYE4LJGMMVD57,LEI,GLEIF_golden_copy
635400AKJBGNS5WNQL34,635400AKJBGNS5WNQL34,LEI,GLEIF_golden_copy
549300TZP5T5Z1E7IT03,549300TZP5T5Z1E7IT03,LEI,GLEIF_golden_copy
3538004IOK08PDY6I723,3538004IOK08PDY6I723,LEI,GLEIF_golden_copy
969500E7V019H9NP7427,969500E7V019H9NP7427,LEI,GLEIF_golden_copy
529900ABFE0Z5Y9PG783,529900ABFE0Z5Y9PG783,LEI,GLEIF_golden_copy
549300XQDLHZFBR78I67,549300XQDLHZFBR78I67,LEI,GLEIF_golden_copy
9695000UVVH809ZNWM50,9695000UVVH809ZNWM50,LEI,GLEIF_golden_copy
529900SGCREUZCZ7P020,529900SGCREUZCZ7P020,LEI,GLEIF_golden_copy
894500C14C3EVQ5AJ139,894500C14C3EVQ5AJ139,LEI,GLEIF_golden_copy
529900MM8TKUHQR3I631,529900MM8TKUHQR3I631,LEI,GLEIF_golden_copy
969500Y7G9TY7Y24GN07,969500Y7G9TY7Y24GN07,LEI,GLEIF_golden_copy
529900QF5O6TQGCPDX85,529900QF5O6TQGCPDX85,LEI,GLEIF_golden_copy
5067002WGS7U6BS2ZI54,5067002WGS7U6BS2ZI54,LEI,GLEIF_golden_copy
959800WD46KQF1JHY294,959800WD46KQF1JHY294,LEI,GLEIF_golden_copy
5493008IRKIY0G3TE305,5493008IRKIY0G3TE305,LEI,GLEIF_golden_copy
789000W9CMLD3UGQST21,789000W9CMLD3UGQST21,LEI,GLEIF_golden_copy
549300VZKC61IR5U8G96,549300VZKC61IR5U8G96,LEI,GLEIF_golden_copy
5493001136GE6L4R7M63,5493001136GE6L4R7M63,LEI,GLEIF_golden_copy
335800ZU4GXSB7Q4IU95,335800ZU4GXSB7Q4IU95,LEI,GLEIF_golden_copy
5493007OBZ8YTJ6O7E92,5493007OBZ8YTJ6O7E92,LEI,GLEIF_golden_copy
789000748KTQCUMJ0R25,789000748KTQCUMJ0R25,LEI,GLEIF_golden_copy
254900W5BZM5ILCPWL43,254900W5BZM5ILCPWL43,LEI,GLEIF_golden_copy
3538002LJMRZ83SU0B85,3538002LJMRZ83SU0B85,LEI,GLEIF_golden_copy
7245001I22ND6ZFHX623,7245001I22ND6ZFHX623,LEI,GLEIF_golden_copy
724500Y6DUVHQD6OXN27,724500Y6DUVHQD6OXN27,LEI,GLEIF_golden_copy
724500BIDCUGRAIG8681,724500BIDCUGRAIG8681,LEI,GLEIF_golden_copy
213800H8DBB8JSKDW630,213800H8DBB8JSKDW630,LEI,GLEIF_golden_copy
5493003S3G1GLFLXGX69,5493003S3G1GLFLXGX69,LEI,GLEIF_golden_copy
