actor_id,name,language,preferred,datasource_id
724500MAIT576RXEVK63,AkzoNobel,en,1,GLEIF_golden_copy
789000EJPSW14F8KVG81,Albaraka Türk Participation Bank,en,1,GLEIF_golden_copy
213800EM4QMH4VDQ8G17,Albert Bartlett and Sons (Airdrie) Ltd.,en,1,GLEIF_golden_copy
549300YKWOC0AOR16R51,"Albertsons Companies, Inc",en,1,GLEIF_golden_copy
549300CES3SHROJ4Y335,Alchem International Private Limited,en,1,GLEIF_golden_copy
213800418PVH3Q9FVF19,Alcumus,en,1,GLEIF_golden_copy
549300UCKT2UK88AG251,Alfa Laval AB,en,1,GLEIF_golden_copy
5299001537PU7RGC0E80,Alfred Kärcher SE & Co. KG,en,1,GLEIF_golden_copy
529900349RA56TFGAP64,Alfred Ritter GmbH & Co. KG,en,1,GLEIF_golden_copy
5493001NTNQJDH60PM02,Alibaba Group Holding Limited,en,1,GLEIF_golden_copy
529900EBHTYGLA6PGP77,Alleima,en,1,GLEIF_golden_copy
213800Y1339A3PK3MM84,Allen & Overy LLP,en,1,GLEIF_golden_copy
213800HZ5W493EZHEU80,Allford Hall Monaghan Morris Limited,en,1,GLEIF_golden_copy
529900K9B0N5BT694847,Allianz Investment Management SE,en,1,GLEIF_golden_copy
549300HV8FN6KMLFMN67,"Alltech, Inc.",en,1,GLEIF_golden_copy
743700ILU1PL86IW3429,Alma Media,en,1,GLEIF_golden_copy
549300QOAB2GJSFM0381,Alpek S.A.B. de C.V.,en,1,GLEIF_golden_copy
815600117D7977461B75,Alperia SpA,en,1,GLEIF_golden_copy
5493006MHB84DD0ZWV18,Alphabet Inc.,en,1,GLEIF_golden_copy
96950032TUYMW11FB530,Alstom,en,1,GLEIF_golden_copy
894500QRV5USCKL6Z104,Altor Equity Partners,en,1,GLEIF_golden_copy
213800AKSTYRLHY3X497,Altri SGPS S.A.,en,1,GLEIF_golden_copy
XSGZFLO9YTNO9VCQV219,"Altria Group, Inc.",en,1,GLEIF_golden_copy
959800AZD1372K15JU98,Alvinesa Natural Ingredients,en,1,GLEIF_golden_copy
9598004A3FTY3TEHHN09,Amadeus IT Group,en,1,GLEIF_golden_copy
254900FMBXF85WQYV433,Amalgamated Bank,en,1,GLEIF_golden_copy
ZXTILKJKG63JELOEG630,Amazon,en,1,GLEIF_golden_copy
549300TH5Q6VRP8OT012,Ambev S.A.,en,1,GLEIF_golden_copy
5299008W2A69WX355710,Ambu,en,1,GLEIF_golden_copy
335800NT6LQHR1428E20,Ambuja Cement Ltd,en,1,GLEIF_golden_copy
549300GSODGFCDQ3DI89,Amcor plc,en,1,GLEIF_golden_copy
549300HQV672RJ7RQV66,Amdocs Ltd.,en,1,GLEIF_golden_copy
5493000FNR3UCEAONM59,"America Movil, S.A.B. de C.V.",en,1,GLEIF_golden_copy
IWUQB36BXD6OWD6X4T14,American Airlines,en,1,GLEIF_golden_copy
RY5TAKFOBLDUGX31MS24,"American Axle & Manufacturing, Inc.",en,1,GLEIF_golden_copy
5299001Z9HXK01DHW793,"American Eagle Outfitters, Inc.",en,1,GLEIF_golden_copy
R4PP93JZOLY261QX3811,American Express Company,en,1,GLEIF_golden_copy
5493006ORUSIL88JOE18,American Tower Corporation,en,1,GLEIF_golden_copy
AI8GXW8LG5WK7E9UD086,AmerisourceBergen Corporation,en,1,GLEIF_golden_copy
213800I3S5GE1KVATK51,Amey UK plc,en,1,GLEIF_golden_copy
5493008LD8V54SWJG237,Ammper Energía S.A.P.I de C.V,en,1,GLEIF_golden_copy
635400RCYB4RANPXG230,An Post,en,1,GLEIF_golden_copy
GYVOE5EZ4GDAVTU4CQ61,"Analog Devices, Inc.",en,1,GLEIF_golden_copy
52990007AXNSS4PNX352,Anora Group Plc,en,1,GLEIF_golden_copy
8MYN82XMYQH89CTMTH67,"Anthem, Inc.",en,1,GLEIF_golden_copy
635400FALWQYX5E6QC64,"Aon, plc",en,1,GLEIF_golden_copy
5493002BPCYCMAXG9N95,Apoteket AB,en,1,GLEIF_golden_copy
254900XDTS1IBK6ZMQ16,Appen Limited,en,1,GLEIF_golden_copy
41BNNE1AFPNAZELZ6K07,Applied Materials,en,1,GLEIF_golden_copy
213800M9XCA6NR98E873,"Applus Services, S.A",en,1,GLEIF_golden_copy
335800AR5JXXO7L47J67,Apraava Energy Private Limited,en,1,GLEIF_golden_copy
VNPEQDQFAA7IY1T2PX43,AptarGroup Inc.,en,1,GLEIF_golden_copy
549300ILTEOF3E3QY357,Aqua America,en,1,GLEIF_golden_copy
335800Q4L1JN55YF6I18,Aragen Life Sciences Private Limited,en,1,GLEIF_golden_copy
549300MR6PG2DWZUIL39,Aramark,en,1,GLEIF_golden_copy
529900JZOYVAI1IBOY42,Arburg GmbH + Co KG,en,1,GLEIF_golden_copy
549300M1G5U1SZSG9S88,Arc'teryx Equipment Inc.,en,1,GLEIF_golden_copy
254900U2BSJCQHJCXN24,Arca Continental S.A.B. de C.V,en,1,GLEIF_golden_copy
7245000UZH70GO047N03,Arcadis NV,en,1,GLEIF_golden_copy
254900R5W61G3GO1Q067,Arcadyan Technology Corporation,en,1,GLEIF_golden_copy
2EULGUTUI56JI9SAL165,Arcelor Mittal,en,1,GLEIF_golden_copy
5493009WKQTU4FN9G032,Ardagh Metal Packaging S.A.,en,1,GLEIF_golden_copy
529900ODI3047E2LIV03,Arendals Fossekompani ASA,en,1,GLEIF_golden_copy
529900TE2HO3OZKYKC27,Aristocrat Leisure Limited,en,1,GLEIF_golden_copy
549300OWGJPYKC6JF790,Arjo AB,en,1,GLEIF_golden_copy
9695000EHMS84KKP2785,Arkema,en,1,GLEIF_golden_copy
529900IJ6T4P1O10R377,Arla Foods,en,1,GLEIF_golden_copy
95980020140005462247,Armando Alvarez Group,en,1,GLEIF_golden_copy
KXMRXXOJ88Q45Y45MG74,"Armstrong World Industries, Inc.",en,1,GLEIF_golden_copy
95980020140005848695,Arteche,en,1,GLEIF_golden_copy
9845004E750F965A6C35,Arup Group Ltd.,en,1,GLEIF_golden_copy
549300ANX7G2H0UG0T52,Arvid Nordquist HAB,en,1,GLEIF_golden_copy
335800W8K4QFXZ2IUW51,Arvind Limited,en,1,GLEIF_golden_copy
353800KAJ02XNHLCJW79,Asahi Group Holdings,en,1,GLEIF_golden_copy
529900E4L9R04SB8HB11,Ashland LLC,en,1,GLEIF_golden_copy
213800EFQXH43HMGJL59,Asia Cement Corporation,en,1,GLEIF_golden_copy
636700RZEYK9TOWV8F05,Asker Healthcare Group AB,en,1,GLEIF_golden_copy
549300YECS8HKCIMMB67,Assa Abloy AB,en,1,GLEIF_golden_copy
529900IB708DY2HBBB35,Astellas Pharma Inc.,en,1,GLEIF_golden_copy
213800167WOVOK5ZC776,Aston Martin Lagonda Global Holdings PLC,en,1,GLEIF_golden_copy
9695001B5QSY7ERSVE48,Astorg,en,1,GLEIF_golden_copy
PY6ZZQWO2IZFZC3IOL08,AstraZeneca,en,1,GLEIF_golden_copy
5967007LIEEXZXINVS13,Atea,en,1,GLEIF_golden_copy
8156008DEC771409C487,Atlantia S.p.A.,en,1,GLEIF_golden_copy
549300ITBBGKJ651R879,Atlantica Sustainable Infrastructure PLC,en,1,GLEIF_golden_copy
213800T8PC8Q4FYJZR07,Atlas Copco AB,en,1,GLEIF_golden_copy
549300AGBII4MWBVJY22,Atlassian Corporation Plc,en,1,GLEIF_golden_copy
5493001EZOOA66PTBR68,Atos SE,en,1,GLEIF_golden_copy
95980020140005491929,Atresmedia,en,1,GLEIF_golden_copy
743700XLYONPSKO15Z91,Atria plc,en,1,GLEIF_golden_copy
969500BHQM2R5E9SXR13,Auchan Retail,en,1,GLEIF_golden_copy
549300HFZIZDJWB7AK60,Auckland Airport,en,1,GLEIF_golden_copy
5299005SHIN9ZK7GW242,Aurubis AG,en,1,GLEIF_golden_copy
261700TW5OWRLEFOCX59,Australian Ethical Investment,en,1,GLEIF_golden_copy
254900WIKYXUR1V97O33,Australian Postal Corporation,en,1,GLEIF_golden_copy
529900X1G7O01GAMBX84,Austria Glas Recycling GmbH,en,1,GLEIF_golden_copy
213800QLK9BZILB1DI86,Auto Trader Group plc,en,1,GLEIF_golden_copy
213800N8TKN59FPOPX12,Auto Windscreens,en,1,GLEIF_golden_copy
FRKKVKAIQEF3FCSTPG55,"Autodesk, Inc.",en,1,GLEIF_golden_copy
A23RUXWKASG834LTMK28,Autoliv Inc,en,1,GLEIF_golden_copy
549300FL07XZC5MNXS47,Autoneum Holding Ltd,en,1,GLEIF_golden_copy
815600149448CEB9B230,Autostrade per l’Italia,en,1,GLEIF_golden_copy
K9G90K85RBWD2LAGQX17,"AvalonBay Communities, Inc.",en,1,GLEIF_golden_copy
549300MBWR5H8SIJLE03,Avanza Bank Holding AB,en,1,GLEIF_golden_copy
5493006WCJX3YK6C8Y40,Avarn Security Group Holding AS,en,1,GLEIF_golden_copy
549300NZS2OZN6Q63A60,Avaya,en,1,GLEIF_golden_copy
549300PW7VPFCYKLIV37,Avery Dennison Corporation,en,1,GLEIF_golden_copy
YF0Y5B0IB8SM0ZFG9G81,Aviva PLC,en,1,GLEIF_golden_copy
89450012BSVE5Z4ZU905,Axcel Management,en,1,GLEIF_golden_copy
529900PXZU3YHO6HMD80,Axel Springer SE,en,1,GLEIF_golden_copy
549300QIXCZWZLHE8L05,Axfood AB,en,1,GLEIF_golden_copy
254900DM0V7OCPDUUC55,Axiata Group Berhad,en,1,GLEIF_golden_copy
549300Z0MWZ57Q9RR205,Azul S.A,en,1,GLEIF_golden_copy
969500PJMBSFHYC37989,Aéroports de Paris SA,en,1,GLEIF_golden_copy
213800UK7ZRLY2K1X530,B&M European Value Retail S.A,en,1,GLEIF_golden_copy
213800D1MJVOT6SNBX11,B2Holding ASA,en,1,GLEIF_golden_copy
3912005KXASIZKTUUD08,BADER GmbH & Co. kG,en,1,GLEIF_golden_copy
8SVCSVKSGDWMW2QHOH83,BAE Systems PLC,en,1,GLEIF_golden_copy
2138006R85VEOF5YNK29,BARRATT DEVELOPMENTS PLC,en,1,GLEIF_golden_copy
K8MS7FD7N5Z2WQ51AZ71,BBVA,en,1,GLEIF_golden_copy
5493001I9203PRB5KR45,BCE inc.,en,1,GLEIF_golden_copy
ICE2EP6D98PQUILVRZ91,"BD (Becton, Dickinson & Company)",en,1,GLEIF_golden_copy
5493005GNGE7UFJCIL03,BEL S.A.,en,1,GLEIF_golden_copy
353800JZJDPUWIH3M649,"BELLSYSTEM24 HOLDINGS, INC.",en,1,GLEIF_golden_copy
529900CL55GTVR6YEN36,BERICAP HOLDING GMBH (BERICAP GROUP),en,1,GLEIF_golden_copy
213800VIH5AL9VOSRF63,BESTSELLER A/S,en,1,GLEIF_golden_copy
5493008BVI4UNJ2DYE83,BHC Ltd,en,1,GLEIF_golden_copy
549300ZLCWL2QTO3HR86,BHG Group,en,1,GLEIF_golden_copy
549300V49XMIIZL4RS41,BHJ,en,1,GLEIF_golden_copy
213800QV6PLDKMWSY756,BKUK Group Ltd,en,1,GLEIF_golden_copy
529900BFQAURT8UW2H46,BLG LOGISTICS GROUP AG & Co. KG,en,1,GLEIF_golden_copy
549300TEWK6ENMZQLF18,BMC Software,en,1,GLEIF_golden_copy
YEH5ZCD6E441RHVHD759,BMW Group,en,1,GLEIF_golden_copy
R0MUWSFPU8MPRO8K5P83,BNP Paribas,en,1,GLEIF_golden_copy
5067009NFH4S4F9KA938,BOBST GROUP SA,en,1,GLEIF_golden_copy
5493004UT7HNQU2SVR90,BORALEX Inc.,en,1,GLEIF_golden_copy
969500MOCLNQFNZN0D63,BOUYGUES CONSTRUCTION,en,1,GLEIF_golden_copy
9695007Q9M1S87XUJV47,BOUYGUES TELECOM,en,1,GLEIF_golden_copy
254900MTXR9LUVQFU480,BRF S.A.,en,1,GLEIF_golden_copy
7890009FP0G5FFSEV512,BRISA BRIDGESTONE SABANCI TYRE MANUFACTURING AND TRADING INC.,en,1,GLEIF_golden_copy
635400L3NVMYD4BVCI53,BRITVIC PLC,en,1,GLEIF_golden_copy
335800J9VOI4GBG6R289,BSL CASTINGS PVT LTD.,en,1,GLEIF_golden_copy
213800LRO7NS5CYQMN21,BT plc,en,1,GLEIF_golden_copy
969500TPU5T3HA5D1F11,BUREAU VERITAS,en,1,GLEIF_golden_copy
213800TSKOLX4EU6L377,Babcock International Group PLC,en,1,GLEIF_golden_copy
549300R32WTQNHNN5055,Bacardi Limited,en,1,GLEIF_golden_copy
213800UEK58E7GVBBV32,Bachy Soletanche Limited,en,1,GLEIF_golden_copy
5493001J35BUFVBYEB57,Bain & Company,en,1,GLEIF_golden_copy
CT4UIJ3TUKGYYHMENQ17,Balfour Beatty Plc,en,1,GLEIF_golden_copy
0BGI85ALH27ZJP15DY16,Ball Corporation,en,1,GLEIF_golden_copy
549300NS4D5IK406VT62,Bally's Corporation,en,1,GLEIF_golden_copy
5493004JGB7IC3LVVX09,Bama Fresh Cuts AB,en,1,GLEIF_golden_copy
54930052NWJRPNMP1W58,BanColombia SA,en,1,GLEIF_golden_copy
QE0Q0253K88YAGNPE356,Banco do Brasil S.A.,en,1,GLEIF_golden_copy
52990018KGR3ILFDNJ20,Bang & Olufsen,en,1,GLEIF_golden_copy
261700A2UMQ3YAG2T616,Bank Australia,en,1,GLEIF_golden_copy
5493008LFIYZKT5TJ445,Bank J. Safra Sarasin AG,en,1,GLEIF_golden_copy
MKP1B7E76TN04CD85Z79,Bank Ochrony Środowiska S.A.,en,1,GLEIF_golden_copy
635400C8EK6DRI12LJ39,Bank of Ireland Group,en,1,GLEIF_golden_copy
549300N17QCD827TII61,Barco NV,en,1,GLEIF_golden_copy
529900HWBYCO8M2UN457,Barilla G.R. Fratelli SpA,en,1,GLEIF_golden_copy
213800Y5RWKLDPUTT265,Barry Callebaut,en,1,GLEIF_golden_copy
549300J4U55H3WP1XT59,Bayer AG,en,1,GLEIF_golden_copy
529900DCUDEPLWTDUJ07,Bayerische Milchindustrie eG,en,1,GLEIF_golden_copy
213800IE6C4WN2AB1R62,Bboxx Ltd.,en,1,GLEIF_golden_copy
L47NHHI0Z9X22DV46U41,Beiersdorf AG,en,1,GLEIF_golden_copy
549300PZZEUVH08H4G75,Beijer Ref AB,en,1,GLEIF_golden_copy
5493008SR6XZECH6BN71,BekaertDeslee,en,1,GLEIF_golden_copy
A5GWLFH3KM7YV2SFQL84,Belfius Bank SA,en,1,GLEIF_golden_copy
213800CY4L3HST4FGZ98,Bellway Homes Limited,en,1,GLEIF_golden_copy
549300Y9URD6W70K0360,Bendigo and Adelaide Bank Limited,en,1,GLEIF_golden_copy
549300XOPEJA8L2IV934,"Benesse Corporation Co., Ltd.",en,1,GLEIF_golden_copy
8156008449B96AF1FE15,Benetton Group Srl,en,1,GLEIF_golden_copy
549300SZ4OOGC07VWO86,BergHOFF Belgium,en,1,GLEIF_golden_copy
549300L1HNHO6QOXHH42,"Berlin Packaging, LLC",en,1,GLEIF_golden_copy
743700N17I5F1KC2L971,Berner Ltd,en,1,GLEIF_golden_copy
549300G6KKUMMXM8NH73,"Berry Global Group, Inc.",en,1,GLEIF_golden_copy
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,en,1,GLEIF_golden_copy
HL5XPTVRV0O8TUN5LL90,"Best Buy Co., Inc.",en,1,GLEIF_golden_copy
549300W61XW8OFGBG077,Betsson AB,en,1,GLEIF_golden_copy
52990053KCXQ6UX03487,Beurer GmbH,en,1,GLEIF_golden_copy
335800KQ1FPKOQ84OR26,Bharti Airtel Limited,en,1,GLEIF_golden_copy
2138008RB4WDK7HYYS91,Biffa,en,1,GLEIF_golden_copy
213800W7Q4V2ZI8LIW31,Big Yellow,en,1,GLEIF_golden_copy
549300YJUYJ9A24RXL71,BillerudKorsnäs,en,1,GLEIF_golden_copy
213800O6S18WUKPWKU13,BioMar Group,en,1,GLEIF_golden_copy
894500UZJ5LG1F8J1U58,BioNTech SE,en,1,GLEIF_golden_copy
894500OI3TA4DGDAJ279,Biofuel Express,en,1,GLEIF_golden_copy
W8J5WZB5IY3K0NDQT671,Biogen Inc.,en,1,GLEIF_golden_copy
213800RXXX2MW6TFLC82,Bird & Bird LLP,en,1,GLEIF_golden_copy
549300OHIIUWSTIZME52,"Block, Inc.",en,1,GLEIF_golden_copy
549300B56MD0ZC402L06,Bloomberg LP,en,1,GLEIF_golden_copy
213800ZL2PEC4C6UOQ53,Bloomsbury Publishing Plc.,en,1,GLEIF_golden_copy
213800V93QFW53NB7Y29,Bodycote plc,en,1,GLEIF_golden_copy
529900ZRSR0LJ3Q4DH04,Boehringer Ingelheim,en,1,GLEIF_golden_copy
21380059QU7IM1ONDJ56,Boliden AB (publ),en,1,GLEIF_golden_copy
213800SLYJ6HYXWP8L95,Bonava AB,en,1,GLEIF_golden_copy
969500BY41XXWQ9WIE16,Bontaz Group,en,1,GLEIF_golden_copy
213800SZF3KFCECWY243,Boohoo Group PLC,en,1,GLEIF_golden_copy
FXM8FAOHMYDIPD38UZ17,Booking Holdings Inc.,en,1,GLEIF_golden_copy
549300DYSR9JQL5VHB09,Boortmalt Group,en,1,GLEIF_golden_copy
529900JPV47PIUWMA015,Booz Allen Hamilton Holding Corporation,en,1,GLEIF_golden_copy
549300HOEUKTVLRKQQ57,Boozt,en,1,GLEIF_golden_copy
549300KLCHOLFEMSPR08,Boral Limited,en,1,GLEIF_golden_copy
549300DSFX2IE88NSX47,BorgWarner Inc.,en,1,GLEIF_golden_copy
5967007LIEEXZXGYXC05,Borregaard AS,en,1,GLEIF_golden_copy
R88YAY8UVCFDFTMT7D20,Boston Consulting Group,en,1,GLEIF_golden_copy
549300OF70FSEUQBT254,Boston Properties,en,1,GLEIF_golden_copy
Y6ZDD9FP4P8JSSJMW954,Boston Scientific Corporation,en,1,GLEIF_golden_copy
969500MOCLNQFNZN0D63,Bouygues Immobilier,en,1,GLEIF_golden_copy
98450069HC1BNB778A98,Braathens Regional Airlines (BRA) AB,en,1,GLEIF_golden_copy
