datasource_id,tag_id
energy_institute_statistical_review_2023,GHGs_included_CO2_and_CH4
energy_institute_statistical_review_2023,production_consumption_emissions_energy_processing_and_flaring
energy_institute_statistical_review_2023,primary_source
