datasource_id,tag_id
OEF:WD:locode-wikidata:20240227,geo
OEF:WD:locode-wikidata:20240227,contextual
OEF:WD:locode-wikidata:20240227,identifier
OEF:WD:locode-wikidata:20240227,wikidata
OEF:WD:locode-wikidata:20240227,cc0
OEF:WD:locode-wikidata:20240227,extract
OEF:WD:locode-wikidata:20240227,oef
OEF:WD:locode-wikidata:20240227,locode
OEF:WD:locode-wikidata:20240227,evanp
OEF:WD:locode-wikidata:20240227,locodebot
