actor_id,identifier,namespace,datasource_id
US BOS,Q100,Wikidata,OEF:WD:city-area:20221106
BR SAO,Q174,Wikidata,OEF:WD:city-area:20221106
IT ROM,Q220,Wikidata,OEF:WD:city-area:20221106
BE BRU,Q239,Wikidata,OEF:WD:city-area:20221106
US NYC,Q60,Wikidata,OEF:WD:city-area:20221106
US WAS,Q61,Wikidata,OEF:WD:city-area:20221106
DE BER,Q64,Wikidata,OEF:WD:city-area:20221106
CH BRN,Q70,Wikidata,OEF:WD:city-area:20221106
CH ZRH,Q72,Wikidata,OEF:WD:city-area:20221106
GB LON,Q84,Wikidata,OEF:WD:city-area:20221106
EG CAI,Q85,Wikidata,OEF:WD:city-area:20221106
EG ALY,Q87,Wikidata,OEF:WD:city-area:20221106
US AXR,Q88,Wikidata,OEF:WD:city-area:20221106
FR PAR,Q90,Wikidata,OEF:WD:city-area:20221106
IT BBI,Q100013,Wikidata,OEF:WD:city-area:20221106
IT BGA,Q100015,Wikidata,OEF:WD:city-area:20221106
IT BPT,Q100018,Wikidata,OEF:WD:city-area:20221106
IT BTG,Q100036,Wikidata,OEF:WD:city-area:20221106
IT BOM,Q100038,Wikidata,OEF:WD:city-area:20221106
IT CGA,Q100039,Wikidata,OEF:WD:city-area:20221106
IT ECM,Q100040,Wikidata,OEF:WD:city-area:20221106
IT RPI,Q100041,Wikidata,OEF:WD:city-area:20221106
IT CFE,Q100043,Wikidata,OEF:WD:city-area:20221106
IT ASR,Q100044,Wikidata,OEF:WD:city-area:20221106
IT COM,Q100045,Wikidata,OEF:WD:city-area:20221106
IT EAZ,Q100046,Wikidata,OEF:WD:city-area:20221106
IT IUL,Q100048,Wikidata,OEF:WD:city-area:20221106
IT FNO,Q100049,Wikidata,OEF:WD:city-area:20221106
IT FIE,Q100050,Wikidata,OEF:WD:city-area:20221106
IT FMD,Q100051,Wikidata,OEF:WD:city-area:20221106
IT FMB,Q100052,Wikidata,OEF:WD:city-area:20221106
IT FMG,Q100055,Wikidata,OEF:WD:city-area:20221106
IT FSN,Q100056,Wikidata,OEF:WD:city-area:20221106
IT GUL,Q100057,Wikidata,OEF:WD:city-area:20221106
IT MAR,Q100060,Wikidata,OEF:WD:city-area:20221106
IT ZOG,Q100061,Wikidata,OEF:WD:city-area:20221106
IT DLL,Q100064,Wikidata,OEF:WD:city-area:20221106
IT MID,Q100065,Wikidata,OEF:WD:city-area:20221106
IT MFO,Q100070,Wikidata,OEF:WD:city-area:20221106
IT MS9,Q100072,Wikidata,OEF:WD:city-area:20221106
IT NON,Q100080,Wikidata,OEF:WD:city-area:20221106
IT ZAQ,Q100081,Wikidata,OEF:WD:city-area:20221106
IT PVO,Q100084,Wikidata,OEF:WD:city-area:20221106
IT OAG,Q100087,Wikidata,OEF:WD:city-area:20221106
IT USS,Q100088,Wikidata,OEF:WD:city-area:20221106
IT RAV,Q100089,Wikidata,OEF:WD:city-area:20221106
IT SCS,Q100092,Wikidata,OEF:WD:city-area:20221106
IT SFP,Q100094,Wikidata,OEF:WD:city-area:20221106
IT SP5,Q100099,Wikidata,OEF:WD:city-area:20221106
IT SPQ,Q100100,Wikidata,OEF:WD:city-area:20221106
IT SSP,Q100104,Wikidata,OEF:WD:city-area:20221106
IT ZUY,Q100105,Wikidata,OEF:WD:city-area:20221106
IT OLR,Q100108,Wikidata,OEF:WD:city-area:20221106
IT SPI,Q100109,Wikidata,OEF:WD:city-area:20221106
IT VIN,Q100111,Wikidata,OEF:WD:city-area:20221106
IT ZXQ,Q100113,Wikidata,OEF:WD:city-area:20221106
IT CCT,Q100123,Wikidata,OEF:WD:city-area:20221106
IT CLC,Q100125,Wikidata,OEF:WD:city-area:20221106
IT CLD,Q100128,Wikidata,OEF:WD:city-area:20221106
IT CVO,Q100129,Wikidata,OEF:WD:city-area:20221106
IT KDA,Q100135,Wikidata,OEF:WD:city-area:20221106
IT CPI,Q100141,Wikidata,OEF:WD:city-area:20221106
IT ZAB,Q100143,Wikidata,OEF:WD:city-area:20221106
IT CVG,Q100145,Wikidata,OEF:WD:city-area:20221106
IT CBX,Q100149,Wikidata,OEF:WD:city-area:20221106
IT ARV,Q100153,Wikidata,OEF:WD:city-area:20221106
IT CZA,Q100155,Wikidata,OEF:WD:city-area:20221106
IT CSA,Q100158,Wikidata,OEF:WD:city-area:20221106
IT CGI,Q100161,Wikidata,OEF:WD:city-area:20221106
IT CZE,Q100165,Wikidata,OEF:WD:city-area:20221106
IT CSK,Q100167,Wikidata,OEF:WD:city-area:20221106
IT NRE,Q100193,Wikidata,OEF:WD:city-area:20221106
IT CZS,Q100195,Wikidata,OEF:WD:city-area:20221106
IT SOT,Q100347,Wikidata,OEF:WD:city-area:20221106
IT ENE,Q100354,Wikidata,OEF:WD:city-area:20221106
IT ERT,Q100358,Wikidata,OEF:WD:city-area:20221106
IT CHG,Q100361,Wikidata,OEF:WD:city-area:20221106
IT CHD,Q100365,Wikidata,OEF:WD:city-area:20221106
IT CBG,Q100368,Wikidata,OEF:WD:city-area:20221106
IT CQQ,Q100371,Wikidata,OEF:WD:city-area:20221106
IT CLY,Q100373,Wikidata,OEF:WD:city-area:20221106
IT CUE,Q100388,Wikidata,OEF:WD:city-area:20221106
IT CGS,Q100394,Wikidata,OEF:WD:city-area:20221106
IT CZT,Q100396,Wikidata,OEF:WD:city-area:20221106
IT CMU,Q100404,Wikidata,OEF:WD:city-area:20221106
IT OUA,Q100413,Wikidata,OEF:WD:city-area:20221106
IT ZGT,Q100423,Wikidata,OEF:WD:city-area:20221106
IT CMZ,Q100428,Wikidata,OEF:WD:city-area:20221106
IT CWO,Q100439,Wikidata,OEF:WD:city-area:20221106
IT CUR,Q100654,Wikidata,OEF:WD:city-area:20221106
CA FSK,Q1007407,Wikidata,OEF:WD:city-area:20221106
IT ABO,Q100753,Wikidata,OEF:WD:city-area:20221106
IT BDI,Q100755,Wikidata,OEF:WD:city-area:20221106
IT BNI,Q100758,Wikidata,OEF:WD:city-area:20221106
IT BVO,Q100767,Wikidata,OEF:WD:city-area:20221106
IT BST,Q100772,Wikidata,OEF:WD:city-area:20221106
IT CCH,Q100779,Wikidata,OEF:WD:city-area:20221106
IT CRH,Q100782,Wikidata,OEF:WD:city-area:20221106
IT CRN,Q100788,Wikidata,OEF:WD:city-area:20221106
IT PPR,Q100808,Wikidata,OEF:WD:city-area:20221106
IT FDZ,Q100811,Wikidata,OEF:WD:city-area:20221106
IT ZBQ,Q100814,Wikidata,OEF:WD:city-area:20221106
IT FVO,Q100819,Wikidata,OEF:WD:city-area:20221106
IT ZIT,Q100826,Wikidata,OEF:WD:city-area:20221106
IT GHO,Q100829,Wikidata,OEF:WD:city-area:20221106
IT LGB,Q100833,Wikidata,OEF:WD:city-area:20221106
IT MDZ,Q100837,Wikidata,OEF:WD:city-area:20221106
IT HRG,Q100846,Wikidata,OEF:WD:city-area:20221106
IT NCO,Q100854,Wikidata,OEF:WD:city-area:20221106
IT PLZ,Q100858,Wikidata,OEF:WD:city-area:20221106
IT RCN,Q100902,Wikidata,OEF:WD:city-area:20221106
IT SBR,Q100905,Wikidata,OEF:WD:city-area:20221106
IT 9GG,Q100916,Wikidata,OEF:WD:city-area:20221106
IT SRS,Q100919,Wikidata,OEF:WD:city-area:20221106
IT SIS,Q100923,Wikidata,OEF:WD:city-area:20221106
IT SLG,Q100926,Wikidata,OEF:WD:city-area:20221106
IT SOX,Q100932,Wikidata,OEF:WD:city-area:20221106
IT SOR,Q100943,Wikidata,OEF:WD:city-area:20221106
US YPD,Q1009581,Wikidata,OEF:WD:city-area:20221106
IT TIL,Q100959,Wikidata,OEF:WD:city-area:20221106
IT ZVQ,Q100962,Wikidata,OEF:WD:city-area:20221106
IT TCI,Q100966,Wikidata,OEF:WD:city-area:20221106
IT ZXO,Q100983,Wikidata,OEF:WD:city-area:20221106
IT DME,Q101028,Wikidata,OEF:WD:city-area:20221106
IT END,Q101036,Wikidata,OEF:WD:city-area:20221106
IT ETR,Q101039,Wikidata,OEF:WD:city-area:20221106
IT FGD,Q101042,Wikidata,OEF:WD:city-area:20221106
IT FCS,Q101045,Wikidata,OEF:WD:city-area:20221106
IT FIL,Q101048,Wikidata,OEF:WD:city-area:20221106
IT FIR,Q101057,Wikidata,OEF:WD:city-area:20221106
IT FOQ,Q101060,Wikidata,OEF:WD:city-area:20221106
IT ZJA,Q101077,Wikidata,OEF:WD:city-area:20221106
IT DGD,Q101109,Wikidata,OEF:WD:city-area:20221106
IT GND,Q101112,Wikidata,OEF:WD:city-area:20221106
IT GDS,Q101115,Wikidata,OEF:WD:city-area:20221106
IT GVR,Q101117,Wikidata,OEF:WD:city-area:20221106
IT GZI,Q101130,Wikidata,OEF:WD:city-area:20221106
IT GSB,Q101139,Wikidata,OEF:WD:city-area:20221106
IT IOR,Q101142,Wikidata,OEF:WD:city-area:20221106
IT GOE,Q101145,Wikidata,OEF:WD:city-area:20221106
IT GRA,Q101151,Wikidata,OEF:WD:city-area:20221106
IT GRO,Q101158,Wikidata,OEF:WD:city-area:20221106
IT GMD,Q101161,Wikidata,OEF:WD:city-area:20221106
AT KDT,Q101170082,Wikidata,OEF:WD:city-area:20221106
SE SL2,Q1011739,Wikidata,OEF:WD:city-area:20221106
IT LLO,Q101187,Wikidata,OEF:WD:city-area:20221106
IT LFF,Q101190,Wikidata,OEF:WD:city-area:20221106
IT LNZ,Q101194,Wikidata,OEF:WD:city-area:20221106
IT LEE,Q101196,Wikidata,OEF:WD:city-area:20221106
IT LVR,Q101202,Wikidata,OEF:WD:city-area:20221106
IT LUA,Q101205,Wikidata,OEF:WD:city-area:20221106
IT Z7G,Q101208,Wikidata,OEF:WD:city-area:20221106
IT ADO,Q101224,Wikidata,OEF:WD:city-area:20221106
IT MPL,Q101226,Wikidata,OEF:WD:city-area:20221106
IT EGO,Q101229,Wikidata,OEF:WD:city-area:20221106
IT DLO,Q101232,Wikidata,OEF:WD:city-area:20221106
IT ZNF,Q101239,Wikidata,OEF:WD:city-area:20221106
IT OTL,Q101251,Wikidata,OEF:WD:city-area:20221106
IT MSR,Q101258,Wikidata,OEF:WD:city-area:20221106
IT MOZ,Q101262,Wikidata,OEF:WD:city-area:20221106
IT MZP,Q101264,Wikidata,OEF:WD:city-area:20221106
IT NEM,Q101269,Wikidata,OEF:WD:city-area:20221106
IT OLM,Q101291,Wikidata,OEF:WD:city-area:20221106
IT OOR,Q101304,Wikidata,OEF:WD:city-area:20221106
IT OAS,Q101309,Wikidata,OEF:WD:city-area:20221106
IT ORF,Q101315,Wikidata,OEF:WD:city-area:20221106
IT OSS,Q101318,Wikidata,OEF:WD:city-area:20221106
CA SPG,Q1013456,Wikidata,OEF:WD:city-area:20221106
IT ZZN,Q101346,Wikidata,OEF:WD:city-area:20221106
IT PAD,Q101350,Wikidata,OEF:WD:city-area:20221106
US CTK,Q1013549,Wikidata,OEF:WD:city-area:20221106
IT AZG,Q101355,Wikidata,OEF:WD:city-area:20221106
IT PLC,Q101358,Wikidata,OEF:WD:city-area:20221106
IT ZQU,Q101364,Wikidata,OEF:WD:city-area:20221106
US SWS,Q1013670,Wikidata,OEF:WD:city-area:20221106
IT PBO,Q101372,Wikidata,OEF:WD:city-area:20221106
IT PEQ,Q101377,Wikidata,OEF:WD:city-area:20221106
IT PZB,Q101388,Wikidata,OEF:WD:city-area:20221106
IT PXC,Q101416,Wikidata,OEF:WD:city-area:20221106
IT PNS,Q101423,Wikidata,OEF:WD:city-area:20221106
GR PAL,Q1014231,Wikidata,OEF:WD:city-area:20221106
GR MDR,Q1014244,Wikidata,OEF:WD:city-area:20221106
IT PSP,Q101426,Wikidata,OEF:WD:city-area:20221106
IT NTC,Q101428,Wikidata,OEF:WD:city-area:20221106
IT OTD,Q101433,Wikidata,OEF:WD:city-area:20221106
IT PUO,Q101466,Wikidata,OEF:WD:city-area:20221106
IT PLA,Q101470,Wikidata,OEF:WD:city-area:20221106
IT PR2,Q101474,Wikidata,OEF:WD:city-area:20221106
IT PS8,Q101481,Wikidata,OEF:WD:city-area:20221106
IT ZXE,Q101484,Wikidata,OEF:WD:city-area:20221106
IT IRN,Q101500,Wikidata,OEF:WD:city-area:20221106
IT RGN,Q101510,Wikidata,OEF:WD:city-area:20221106
IT ROL,Q101512,Wikidata,OEF:WD:city-area:20221106
IT RVA,Q101526,Wikidata,OEF:WD:city-area:20221106
IT SGB,Q101545,Wikidata,OEF:WD:city-area:20221106
IT PLR,Q101548,Wikidata,OEF:WD:city-area:20221106
IT SPT,Q101551,Wikidata,OEF:WD:city-area:20221106
IT SOB,Q101554,Wikidata,OEF:WD:city-area:20221106
IT SRI,Q101560,Wikidata,OEF:WD:city-area:20221106
IT SZT,Q101563,Wikidata,OEF:WD:city-area:20221106
NZ LYJ,Q1015681,Wikidata,OEF:WD:city-area:20221106
IT DR9,Q101569,Wikidata,OEF:WD:city-area:20221106
IT SER,Q101576,Wikidata,OEF:WD:city-area:20221106
NZ PRU,Q1015773,Wikidata,OEF:WD:city-area:20221106
