emissions_id,actor_id,year,total_emissions,datasource_id
CDP_citywide_emissions:AR BUE:2014,AR BUE,2014,19667128,CDP_citywide_ghg_emissions:2016
CDP_citywide_emissions:AR BUE:2015,AR BUE,2015,20511275,CDP_citywide_emissions:2018
CDP_citywide_emissions:AR BUE:2016,AR BUE,2016,19819627,CDP_citywide_emissions:2019
CDP_citywide_emissions:AR COR:2014,AR COR,2014,5099174,CDP_citywide_emissions:2018
CDP_citywide_emissions:AR COR:2016,AR COR,2016,4814594,CDP_citywide_emissions:2019
CDP_citywide_emissions:AR MDZ:2015,AR MDZ,2015,54024257,CDP_citywide_emissions:2018
CDP_citywide_emissions:AU ADL:2013,AU ADL,2013,486541,CDP_citywide_ghg_emissions:2016
CDP_citywide_emissions:AU ADL:2016,AU ADL,2016,621233,CDP_citywide_community_emissions:2017
CDP_citywide_emissions:AU ADL:2017,AU ADL,2017,592144,CDP_citywide_emissions:2018
CDP_citywide_emissions:AU CBR:2015,AU CBR,2015,4003900,CDP_citywide_ghg_emissions:2016
CDP_citywide_emissions:AU CBR:2016,AU CBR,2016,4047500,CDP_citywide_community_emissions:2017
CDP_citywide_emissions:AU CBR:2017,AU CBR,2017,3887900,CDP_citywide_emissions:2018
CDP_citywide_emissions:AU HBA:2015,AU HBA,2015,488616,CDP_citywide_emissions:2018
CDP_citywide_emissions:AU MEL:2015,AU MEL,2015,4417757,CDP_citywide_community_emissions:2017
CDP_citywide_emissions:AU MEL:2017,AU MEL,2017,4404777,CDP_citywide_emissions:2018
CDP_citywide_emissions:AU PER:2015,AU PER,2015,1151807,CDP_citywide_emissions:2020
CDP_citywide_emissions:AU SYD:2015,AU SYD,2015,3556529,CDP_citywide_ghg_emissions:2016
CDP_citywide_emissions:AU SYD:2016,AU SYD,2016,3392886,CDP_citywide_community_emissions:2017
CDP_citywide_emissions:AU SYD:2017,AU SYD,2017,3322142,CDP_citywide_emissions:2018
CDP_citywide_emissions:AU SYD:2018,AU SYD,2018,2896137,CDP_citywide_emissions:2019
CDP_citywide_emissions:AU SYD:2019,AU SYD,2019,2824013,CDP_citywide_emissions:2020
CDP_citywide_emissions:AU WOL:2017,AU WOL,2017,2747001,CDP_citywide_emissions:2019
CDP_citywide_emissions:BO LPB:2012,BO LPB,2012,1426533,CDP_citywide_ghg_emissions:2016
CDP_citywide_emissions:BR AJU:2016,BR AJU,2016,1038096,CDP_citywide_emissions:2019
CDP_citywide_emissions:BR BHZ:2013,BR BHZ,2013,3241712,CDP_citywide_ghg_emissions:2016
CDP_citywide_emissions:BR BHZ:2015,BR BHZ,2015,3766197,CDP_citywide_emissions:2018
CDP_citywide_emissions:BR BHZ:2016,BR BHZ,2016,2951361,CDP_citywide_emissions:2019
CDP_citywide_emissions:BR CPS:2016,BR CPS,2016,2613551,CDP_citywide_emissions:2019
CDP_citywide_emissions:BR CWB:2013,BR CWB,2013,3650846,CDP_citywide_emissions:2018
CDP_citywide_emissions:BR CWB:2016,BR CWB,2016,3414136,CDP_citywide_emissions:2020
CDP_citywide_emissions:BR EXA:2014,BR EXA,2014,131920,CDP_citywide_emissions:2018
CDP_citywide_emissions:BR FLN:2013,BR FLN,2013,1450465,CDP_citywide_community_emissions:2017
CDP_citywide_emissions:BR JPA:2014,BR JPA,2014,2504267,CDP_citywide_emissions:2020
CDP_citywide_emissions:BR LDB:2014,BR LDB,2014,1264906,CDP_citywide_emissions:2018
CDP_citywide_emissions:BR LDB:2015,BR LDB,2015,1180446,CDP_citywide_emissions:2019
CDP_citywide_emissions:BR LDB:2016,BR LDB,2016,1107766,CDP_citywide_emissions:2020
CDP_citywide_emissions:BR NTR:2015,BR NTR,2015,1298982,CDP_citywide_emissions:2020
CDP_citywide_emissions:BR NTR:2018,BR NTR,2018,1298982,CDP_citywide_emissions:2019
CDP_citywide_emissions:BR PMW:2013,BR PMW,2013,625391,CDP_citywide_ghg_emissions:2016
CDP_citywide_emissions:BR REC:2015,BR REC,2015,1705245,CDP_citywide_community_emissions:2017
CDP_citywide_emissions:BR REC:2016,BR REC,2016,1875111,CDP_citywide_emissions:2018
