datasource_id,name,publisher,published,URL
CDP_citywide_ghg_emissions:2016,2016 - Citywide GHG Emissions,CDP,2018-10-04,https://data.cdp.net/Emissions/2016-Citywide-GHG-Emissions/dfed-thx7
CDP_citywide_community_emissions:2017,2017 - Cities Community Wide Emissions,CDP,2018-10-04,https://data.cdp.net/Emissions/2017-Cities-Community-Wide-Emissions/kyi6-dk5h
CDP_citywide_emissions:2018,2018 - City-wide Emissions,CDP,2020-04-30,https://data.cdp.net/Emissions/2018-City-wide-Emissions/wii4-buw5
CDP_citywide_emissions:2019,2019 - City-wide Emissions,CDP,2021-03-01,https://data.cdp.net/Emissions/2019-City-wide-Emissions/542d-zyj8
CDP_citywide_emissions:2020,2020 - City-wide Emissions,CDP,2021-07-15,https://data.cdp.net/Emissions/2020-City-Wide-Emissions/p43t-fbkj
CDP_citywide_emissions:2021,2021 - City-wide Emissions,CDP,2021-12-24,https://data.cdp.net/Emissions/2021-City-wide-Emissions/tmta-7i7p
