actor_id,population,year,datasource_id
IT UBT,16607,2017,OEF:WD:city-population:20221106
IT TYB,3769,2018,OEF:WD:city-population:20221106
IT TYB,3796,2017,OEF:WD:city-population:20221106
IT VUO,1847,2017,OEF:WD:city-population:20221106
IT VUO,1857,2018,OEF:WD:city-population:20221106
IT TYO,14649,2018,OEF:WD:city-population:20221106
IT TYO,14715,2017,OEF:WD:city-population:20221106
IT ZTC,4948,2018,OEF:WD:city-population:20221106
IT ZTC,4958,2017,OEF:WD:city-population:20221106
IT AAD,4550,2018,OEF:WD:city-population:20221106
IT AAD,4504,2017,OEF:WD:city-population:20221106
IT AIV,6919,2017,OEF:WD:city-population:20221106
IT AIV,6959,2018,OEF:WD:city-population:20221106
IT LRE,3459,2018,OEF:WD:city-population:20221106
IT LRE,3461,2017,OEF:WD:city-population:20221106
IT CSD,4847,2017,OEF:WD:city-population:20221106
IT CSD,4847,2018,OEF:WD:city-population:20221106
IT CPD,2652,2018,OEF:WD:city-population:20221106
IT CPD,2669,2017,OEF:WD:city-population:20221106
IT PDE,1293,2018,OEF:WD:city-population:20221106
IT PDE,1303,2017,OEF:WD:city-population:20221106
IT GTT,4591,2018,OEF:WD:city-population:20221106
IT GTT,4646,2017,OEF:WD:city-population:20221106
IT LRG,7583,2017,OEF:WD:city-population:20221106
IT LRG,7603,2020,OEF:WD:city-population:20221106
IT LRG,7708,2018,OEF:WD:city-population:20221106
IT NOP,11383,2017,OEF:WD:city-population:20221106
IT NOP,11423,2018,OEF:WD:city-population:20221106
IT CLV,10224,2018,OEF:WD:city-population:20221106
IT CLV,10272,2017,OEF:WD:city-population:20221106
IT AYM,2065,2018,OEF:WD:city-population:20221106
IT AYM,2086,2017,OEF:WD:city-population:20221106
IT OGE,1370,2018,OEF:WD:city-population:20221106
IT OGE,1396,2017,OEF:WD:city-population:20221106
IT EST,16364,2018,OEF:WD:city-population:20221106
IT EST,16461,2017,OEF:WD:city-population:20221106
IT GEX,2091,2017,OEF:WD:city-population:20221106
IT GEX,2123,2018,OEF:WD:city-population:20221106
IT RRP,3191,2017,OEF:WD:city-population:20221106
IT RRP,3213,2018,OEF:WD:city-population:20221106
IT BOC,2710,2018,OEF:WD:city-population:20221106
IT BOC,2652,2017,OEF:WD:city-population:20221106
IT JCO,5140,2018,OEF:WD:city-population:20221106
IT JCO,5155,2017,OEF:WD:city-population:20221106
