datasource_id,name,publisher,published,URL
ECCC:GHG_inventory:2022-04-13,ECCC Greenhouse Gas Inventory ,ECCC,2022-04-13,https://data.ec.gc.ca/data/substances/monitor/canada-s-official-greenhouse-gas-inventory/A-IPCC-Sector/?lang=en
