datasource_id,name,publisher,published,URL
climate_mayors:compendium_2020,Climate Action Compendium,climate_mayors,2020-12-01,https://climatemayors.org/wp-content/uploads/2020/12/Cities_Climate_Action_Compendium_180105-1.pdf
