emissions_id,actor_id,year,total_emissions,datasource_id
CEADS:CN-AH:1998,CN-AH,1998,109874646,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:1999,CN-AH,1999,113195711,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2000,CN-AH,2000,118730436,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2001,CN-AH,2001,126999795,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2002,CN-AH,2002,112755046,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2003,CN-AH,2003,168011084,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2004,CN-AH,2004,153809792,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2005,CN-AH,2005,156668229,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2006,CN-AH,2006,175770868,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2007,CN-AH,2007,197652938,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2008,CN-AH,2008,225017191,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2009,CN-AH,2009,251514180,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2010,CN-AH,2010,271441019,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2011,CN-AH,2011,294086138,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2012,CN-AH,2012,323996268,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2013,CN-AH,2013,356731602,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2014,CN-AH,2014,363273619,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2015,CN-AH,2015,363910930,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2016,CN-AH,2016,376145390,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2017,CN-AH,2017,382216441,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2018,CN-AH,2018,398984276,CEADS:guan_etal_2021:china_provinces
CEADS:CN-AH:2019,CN-AH,2019,408064341,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:1998,CN-BJ,1998,63612770,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:1999,CN-BJ,1999,66604170,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2000,CN-BJ,2000,68219024,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2001,CN-BJ,2001,77355127,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2002,CN-BJ,2002,77884747,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2003,CN-BJ,2003,81951750,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2004,CN-BJ,2004,88133604,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2005,CN-BJ,2005,92120482,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2006,CN-BJ,2006,96667902,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2007,CN-BJ,2007,102889899,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2008,CN-BJ,2008,99208923,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2009,CN-BJ,2009,100387283,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2010,CN-BJ,2010,105039650,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2011,CN-BJ,2011,95310817,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2012,CN-BJ,2012,97998040,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2013,CN-BJ,2013,94070977,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2014,CN-BJ,2014,93255450,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2015,CN-BJ,2015,92763001,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2016,CN-BJ,2016,89981813,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2017,CN-BJ,2017,85560489,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2018,CN-BJ,2018,89690886,CEADS:guan_etal_2021:china_provinces
CEADS:CN-BJ:2019,CN-BJ,2019,89184483,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:1998,CN-CQ,1998,63704079,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:1999,CN-CQ,1999,69090337,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:2000,CN-CQ,2000,71339354,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:2001,CN-CQ,2001,65244254,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:2002,CN-CQ,2002,69964438,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:2003,CN-CQ,2003,68390639,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:2004,CN-CQ,2004,68269299,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:2005,CN-CQ,2005,81644112,CEADS:guan_etal_2021:china_provinces
CEADS:CN-CQ:2006,CN-CQ,2006,90030839,CEADS:guan_etal_2021:china_provinces
