datasource_id,name,publisher,published,URL
xiao_etal_2021:RU_constituent:v4,CO2 emission accounts of Russia’s constituent entities 2005-2019,Xiao et al. (2021),2021-04-27,https://figshare.com/articles/dataset/CO2_emission_accounts_of_Russia_s_constituent_entities_2005-2019/13084007/4
