actor_id,identifier,namespace,datasource_id
US-AL,Q173,Wikidata,OEF:WD:subnational-area:20221106
BR-SP,Q175,Wikidata,OEF:WD:subnational-area:20221106
CA-QC,Q176,Wikidata,OEF:WD:subnational-area:20221106
GB-ENG,Q21,Wikidata,OEF:WD:subnational-area:20221106
GB-ENG,Q21,Wikidata,OEF:WD:subnational-area:20221106
GB-SCT,Q22,Wikidata,OEF:WD:subnational-area:20221106
BE-WAL,Q231,Wikidata,OEF:WD:subnational-area:20221106
BE-VLG,Q234,Wikidata,OEF:WD:subnational-area:20221106
BE-BRU,Q240,Wikidata,OEF:WD:subnational-area:20221106
GB-WLS,Q25,Wikidata,OEF:WD:subnational-area:20221106
GB-NIR,Q26,Wikidata,OEF:WD:subnational-area:20221106
DE-BE,Q64,Wikidata,OEF:WD:subnational-area:20221106
GB-LND,Q84,Wikidata,OEF:WD:subnational-area:20221106
FR-75C,Q90,Wikidata,OEF:WD:subnational-area:20221106
US-CA,Q99,Wikidata,OEF:WD:subnational-area:20221106
GB-ORK,Q100166,Wikidata,OEF:WD:subnational-area:20221106
TH-38,Q1001862,Wikidata,OEF:WD:subnational-area:20221106
SI-136,Q1002229,Wikidata,OEF:WD:subnational-area:20221106
SI-172,Q1002247,Wikidata,OEF:WD:subnational-area:20221106
SI-069,Q1002371,Wikidata,OEF:WD:subnational-area:20221106
MT-10,Q1002742,Wikidata,OEF:WD:subnational-area:20221106
SI-135,Q1002863,Wikidata,OEF:WD:subnational-area:20221106
SI-024,Q1003969,Wikidata,OEF:WD:subnational-area:20221106
SI-042,Q1003984,Wikidata,OEF:WD:subnational-area:20221106
IR-14,Q1004666,Wikidata,OEF:WD:subnational-area:20221106
IR-07,Q1004666,Wikidata,OEF:WD:subnational-area:20221106
SI-169,Q1005165,Wikidata,OEF:WD:subnational-area:20221106
SI-162,Q1005185,Wikidata,OEF:WD:subnational-area:20221106
SI-021,Q1005208,Wikidata,OEF:WD:subnational-area:20221106
SI-027,Q1005224,Wikidata,OEF:WD:subnational-area:20221106
SI-101,Q1005364,Wikidata,OEF:WD:subnational-area:20221106
BG-07,Q1007272,Wikidata,OEF:WD:subnational-area:20221106
SI-039,Q1008048,Wikidata,OEF:WD:subnational-area:20221106
SI-179,Q1008079,Wikidata,OEF:WD:subnational-area:20221106
SI-188,Q1008086,Wikidata,OEF:WD:subnational-area:20221106
SI-168,Q1008095,Wikidata,OEF:WD:subnational-area:20221106
SI-160,Q1008102,Wikidata,OEF:WD:subnational-area:20221106
SI-210,Q1008144,Wikidata,OEF:WD:subnational-area:20221106
SI-154,Q1008179,Wikidata,OEF:WD:subnational-area:20221106
SI-020,Q1009409,Wikidata,OEF:WD:subnational-area:20221106
SI-177,Q1009413,Wikidata,OEF:WD:subnational-area:20221106
SI-051,Q1009421,Wikidata,OEF:WD:subnational-area:20221106
SI-077,Q1012761,Wikidata,OEF:WD:subnational-area:20221106
SI-044,Q1012996,Wikidata,OEF:WD:subnational-area:20221106
SI-202,Q1015849,Wikidata,OEF:WD:subnational-area:20221106
SI-174,Q1016698,Wikidata,OEF:WD:subnational-area:20221106
SI-093,Q1016800,Wikidata,OEF:WD:subnational-area:20221106
SI-170,Q1016805,Wikidata,OEF:WD:subnational-area:20221106
SI-119,Q1016812,Wikidata,OEF:WD:subnational-area:20221106
SI-204,Q1016820,Wikidata,OEF:WD:subnational-area:20221106
SI-115,Q1016826,Wikidata,OEF:WD:subnational-area:20221106
SI-205,Q1016831,Wikidata,OEF:WD:subnational-area:20221106
SI-157,Q1016840,Wikidata,OEF:WD:subnational-area:20221106
MT-16,Q1017339,Wikidata,OEF:WD:subnational-area:20221106
MT-58,Q1017348,Wikidata,OEF:WD:subnational-area:20221106
KE-04,Q1017519,Wikidata,OEF:WD:subnational-area:20221106
MT-33,Q1017953,Wikidata,OEF:WD:subnational-area:20221106
MT-15,Q1018111,Wikidata,OEF:WD:subnational-area:20221106
MT-11,Q1018153,Wikidata,OEF:WD:subnational-area:20221106
MK-810,Q1018191,Wikidata,OEF:WD:subnational-area:20221106
SI-158,Q1019067,Wikidata,OEF:WD:subnational-area:20221106
IS-GRU,Q1019459,Wikidata,OEF:WD:subnational-area:20221106
MA-BEM,Q1019461,Wikidata,OEF:WD:subnational-area:20221106
MK-817,Q1020859,Wikidata,OEF:WD:subnational-area:20221106
GB-BNH,Q1022488,Wikidata,OEF:WD:subnational-area:20221106
LT-01,Q1023041,Wikidata,OEF:WD:subnational-area:20221106
TT-SFO,Q1023712,Wikidata,OEF:WD:subnational-area:20221106
SE-K,Q102377,Wikidata,OEF:WD:subnational-area:20221106
SE-K,Q102377,Wikidata,OEF:WD:subnational-area:20221106
SE-K,Q102377,Wikidata,OEF:WD:subnational-area:20221106
SE-K,Q102377,Wikidata,OEF:WD:subnational-area:20221106
HU-MI,Q102397,Wikidata,OEF:WD:subnational-area:20221106
GB-CLD,Q1026448,Wikidata,OEF:WD:subnational-area:20221106
MT-14,Q1026487,Wikidata,OEF:WD:subnational-area:20221106
SI-207,Q1027062,Wikidata,OEF:WD:subnational-area:20221106
SI-199,Q1027078,Wikidata,OEF:WD:subnational-area:20221106
SI-208,Q1027089,Wikidata,OEF:WD:subnational-area:20221106
SI-107,Q1027245,Wikidata,OEF:WD:subnational-area:20221106
UG-304,Q1028215,Wikidata,OEF:WD:subnational-area:20221106
SE-O,Q103093,Wikidata,OEF:WD:subnational-area:20221106
SE-O,Q103093,Wikidata,OEF:WD:subnational-area:20221106
SE-O,Q103093,Wikidata,OEF:WD:subnational-area:20221106
SE-O,Q103093,Wikidata,OEF:WD:subnational-area:20221106
UG-409,Q1032238,Wikidata,OEF:WD:subnational-area:20221106
UG-414,Q1032245,Wikidata,OEF:WD:subnational-area:20221106
ST-02,Q1033696,Wikidata,OEF:WD:subnational-area:20221106
ET-HA,Q1033855,Wikidata,OEF:WD:subnational-area:20221106
SI-151,Q1034410,Wikidata,OEF:WD:subnational-area:20221106
SE-M,Q103659,Wikidata,OEF:WD:subnational-area:20221106
SE-M,Q103659,Wikidata,OEF:WD:subnational-area:20221106
SE-M,Q103659,Wikidata,OEF:WD:subnational-area:20221106
SE-M,Q103659,Wikidata,OEF:WD:subnational-area:20221106
SE-F,Q103672,Wikidata,OEF:WD:subnational-area:20221106
SE-F,Q103672,Wikidata,OEF:WD:subnational-area:20221106
SE-F,Q103672,Wikidata,OEF:WD:subnational-area:20221106
SE-F,Q103672,Wikidata,OEF:WD:subnational-area:20221106
SE-Z,Q103679,Wikidata,OEF:WD:subnational-area:20221106
SE-Z,Q103679,Wikidata,OEF:WD:subnational-area:20221106
SE-Z,Q103679,Wikidata,OEF:WD:subnational-area:20221106
SE-Z,Q103679,Wikidata,OEF:WD:subnational-area:20221106
SE-BD,Q103686,Wikidata,OEF:WD:subnational-area:20221106
SE-BD,Q103686,Wikidata,OEF:WD:subnational-area:20221106
SE-BD,Q103686,Wikidata,OEF:WD:subnational-area:20221106
SE-BD,Q103686,Wikidata,OEF:WD:subnational-area:20221106
SE-BD,Q103686,Wikidata,OEF:WD:subnational-area:20221106
SE-BD,Q103686,Wikidata,OEF:WD:subnational-area:20221106
SE-BD,Q103686,Wikidata,OEF:WD:subnational-area:20221106
SE-N,Q103691,Wikidata,OEF:WD:subnational-area:20221106
SE-N,Q103691,Wikidata,OEF:WD:subnational-area:20221106
SE-N,Q103691,Wikidata,OEF:WD:subnational-area:20221106
SE-N,Q103691,Wikidata,OEF:WD:subnational-area:20221106
SE-X,Q103699,Wikidata,OEF:WD:subnational-area:20221106
SE-X,Q103699,Wikidata,OEF:WD:subnational-area:20221106
SE-X,Q103699,Wikidata,OEF:WD:subnational-area:20221106
SE-X,Q103699,Wikidata,OEF:WD:subnational-area:20221106
SE-H,Q103707,Wikidata,OEF:WD:subnational-area:20221106
SE-H,Q103707,Wikidata,OEF:WD:subnational-area:20221106
SE-H,Q103707,Wikidata,OEF:WD:subnational-area:20221106
SE-H,Q103707,Wikidata,OEF:WD:subnational-area:20221106
SE-W,Q103732,Wikidata,OEF:WD:subnational-area:20221106
SE-I,Q103738,Wikidata,OEF:WD:subnational-area:20221106
SE-I,Q103738,Wikidata,OEF:WD:subnational-area:20221106
SE-I,Q103738,Wikidata,OEF:WD:subnational-area:20221106
SE-I,Q103738,Wikidata,OEF:WD:subnational-area:20221106
JP-01,Q1037393,Wikidata,OEF:WD:subnational-area:20221106
JP-01,Q1037393,Wikidata,OEF:WD:subnational-area:20221106
PA-NT,Q103838707,Wikidata,OEF:WD:subnational-area:20221106
LV-VEN,Q104036,Wikidata,OEF:WD:subnational-area:20221106
LV-VEN,Q104036,Wikidata,OEF:WD:subnational-area:20221106
SE-AB,Q104231,Wikidata,OEF:WD:subnational-area:20221106
TD-HL,Q1042437,Wikidata,OEF:WD:subnational-area:20221106
SE-T,Q104257,Wikidata,OEF:WD:subnational-area:20221106
SE-T,Q104257,Wikidata,OEF:WD:subnational-area:20221106
SE-T,Q104257,Wikidata,OEF:WD:subnational-area:20221106
SE-T,Q104257,Wikidata,OEF:WD:subnational-area:20221106
RS-19,Q1043446,Wikidata,OEF:WD:subnational-area:20221106
CD-BC,Q1043494,Wikidata,OEF:WD:subnational-area:20221106
LR-SI,Q1043644,Wikidata,OEF:WD:subnational-area:20221106
GN-M,Q1043650,Wikidata,OEF:WD:subnational-area:20221106
MW-RU,Q1044312,Wikidata,OEF:WD:subnational-area:20221106
MW-CT,Q1044337,Wikidata,OEF:WD:subnational-area:20221106
MW-MZ,Q1045435,Wikidata,OEF:WD:subnational-area:20221106
LK-5,Q1046126,Wikidata,OEF:WD:subnational-area:20221106
SO-NU,Q1046329,Wikidata,OEF:WD:subnational-area:20221106
KW-KU,Q1046645,Wikidata,OEF:WD:subnational-area:20221106
SN-KE,Q1046666,Wikidata,OEF:WD:subnational-area:20221106
GW-TO,Q1047255,Wikidata,OEF:WD:subnational-area:20221106
SE-G,Q104746,Wikidata,OEF:WD:subnational-area:20221106
SE-G,Q104746,Wikidata,OEF:WD:subnational-area:20221106
SE-G,Q104746,Wikidata,OEF:WD:subnational-area:20221106
SE-G,Q104746,Wikidata,OEF:WD:subnational-area:20221106
LR-RG,Q1047875,Wikidata,OEF:WD:subnational-area:20221106
