emissions_id,actor_id,year,total_emissions,datasource_id
EPA_state_GHG_inventory:US-AK:1990,US-AK,1990,37046985,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1991,US-AK,1991,37986854,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1992,US-AK,1992,39224220,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1993,US-AK,1993,39623147,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1994,US-AK,1994,39264649,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1995,US-AK,1995,44016829,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1996,US-AK,1996,45431155,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1997,US-AK,1997,43921675,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1998,US-AK,1998,44683285,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:1999,US-AK,1999,44703123,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2000,US-AK,2000,45077789,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2001,US-AK,2001,44976928,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2002,US-AK,2002,45040288,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2003,US-AK,2003,44865089,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2004,US-AK,2004,47166372,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2005,US-AK,2005,48724061,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2006,US-AK,2006,46091390,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2007,US-AK,2007,44373014,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2008,US-AK,2008,40285095,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2009,US-AK,2009,39147901,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2010,US-AK,2010,38496801,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2011,US-AK,2011,37628375,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2012,US-AK,2012,37154145,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2013,US-AK,2013,35504164,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2014,US-AK,2014,35734085,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2015,US-AK,2015,35503215,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2016,US-AK,2016,33965585,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2017,US-AK,2017,34452450,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2018,US-AK,2018,33740166,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2019,US-AK,2019,33743864,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AK:2020,US-AK,2020,35750726,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1990,US-AL,1990,141001993,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1991,US-AL,1991,144472149,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1992,US-AL,1992,150123052,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1993,US-AL,1993,153304145,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1994,US-AL,1994,154617075,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1995,US-AL,1995,165041459,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1996,US-AL,1996,168817468,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1997,US-AL,1997,164699417,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1998,US-AL,1998,167356635,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:1999,US-AL,1999,169314792,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2000,US-AL,2000,175412954,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2001,US-AL,2001,166319011,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2002,US-AL,2002,170508428,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2003,US-AL,2003,171965602,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2004,US-AL,2004,171974432,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2005,US-AL,2005,172350828,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2006,US-AL,2006,174105227,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2007,US-AL,2007,177134284,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2008,US-AL,2008,171427550,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2009,US-AL,2009,151441138,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2010,US-AL,2010,162609592,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2011,US-AL,2011,158634891,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2012,US-AL,2012,150674901,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2013,US-AL,2013,149372917,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2014,US-AL,2014,151905966,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2015,US-AL,2015,146157739,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2016,US-AL,2016,139343938,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2017,US-AL,2017,133179895,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2018,US-AL,2018,138609406,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2019,US-AL,2019,131806955,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AL:2020,US-AL,2020,124697177,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1990,US-AR,1990,73078363,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1991,US-AR,1991,71732650,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1992,US-AR,1992,73900254,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1993,US-AR,1993,72716851,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1994,US-AR,1994,77521559,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1995,US-AR,1995,80649537,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1996,US-AR,1996,83718787,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1997,US-AR,1997,82005596,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1998,US-AR,1998,83672606,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:1999,US-AR,1999,84719798,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2000,US-AR,2000,85408233,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2001,US-AR,2001,84178317,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2002,US-AR,2002,81941591,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2003,US-AR,2003,83492815,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2004,US-AR,2004,83520394,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2005,US-AR,2005,80853140,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2006,US-AR,2006,84430151,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2007,US-AR,2007,85770687,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2008,US-AR,2008,86696751,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2009,US-AR,2009,84334019,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2010,US-AR,2010,89349162,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2011,US-AR,2011,91402458,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2012,US-AR,2012,89630588,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2013,US-AR,2013,91166058,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2014,US-AR,2014,92333619,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2015,US-AR,2015,81612343,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2016,US-AR,2016,83452548,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2017,US-AR,2017,85705666,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2018,US-AR,2018,92271367,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2019,US-AR,2019,86297166,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AR:2020,US-AR,2020,74893797,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1990,US-AZ,1990,80069342,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1991,US-AZ,1991,79455815,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1992,US-AZ,1992,83578275,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1993,US-AZ,1993,85839718,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1994,US-AZ,1994,88887476,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1995,US-AZ,1995,84399793,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1996,US-AZ,1996,86324333,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1997,US-AZ,1997,91514725,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1998,US-AZ,1998,95434405,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:1999,US-AZ,1999,99698813,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2000,US-AZ,2000,104496663,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2001,US-AZ,2001,106408105,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2002,US-AZ,2002,106052654,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2003,US-AZ,2003,108395109,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2004,US-AZ,2004,115745101,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2005,US-AZ,2005,116680906,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2006,US-AZ,2006,119807247,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2007,US-AZ,2007,121693093,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2008,US-AZ,2008,122089193,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2009,US-AZ,2009,111489293,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2010,US-AZ,2010,116661179,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2011,US-AZ,2011,111626560,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2012,US-AZ,2012,111435036,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2013,US-AZ,2013,114547648,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2014,US-AZ,2014,114199101,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2015,US-AZ,2015,112970924,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2016,US-AZ,2016,107868062,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2017,US-AZ,2017,107354660,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2018,US-AZ,2018,111926096,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2019,US-AZ,2019,110372467,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-AZ:2020,US-AZ,2020,97610464,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-CA:1990,US-CA,1990,429745438,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-CA:1991,US-CA,1991,416856837,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-CA:1992,US-CA,1992,430076082,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-CA:1993,US-CA,1993,414528406,EPA:state_GHG_inventory:2022-08-31
EPA_state_GHG_inventory:US-CA:1994,US-CA,1994,429077505,EPA:state_GHG_inventory:2022-08-31
