emissions_id,actor_id,year,total_emissions,datasource_id
carbon_monitor_cities:AE AUH:2021,AE AUH,2021,28661290,carbon_monitor_cities:v0325
carbon_monitor_cities:AE AUH:2019,AE AUH,2019,64000954,carbon_monitor_cities:v0325
carbon_monitor_cities:AE AUH:2020,AE AUH,2020,58017190,carbon_monitor_cities:v0325
carbon_monitor_cities:AR BUE:2019,AR BUE,2019,33667216,carbon_monitor_cities:v0325
carbon_monitor_cities:AR BUE:2020,AR BUE,2020,31905907,carbon_monitor_cities:v0325
carbon_monitor_cities:AR BUE:2021,AR BUE,2021,31742735,carbon_monitor_cities:v0325
carbon_monitor_cities:AT GRZ:2019,AT GRZ,2019,603751,carbon_monitor_cities:v0325
carbon_monitor_cities:AT GRZ:2020,AT GRZ,2020,582258,carbon_monitor_cities:v0325
carbon_monitor_cities:AT GRZ:2021,AT GRZ,2021,622892,carbon_monitor_cities:v0325
carbon_monitor_cities:AT INN:2019,AT INN,2019,119942,carbon_monitor_cities:v0325
carbon_monitor_cities:AT INN:2020,AT INN,2020,116346,carbon_monitor_cities:v0325
carbon_monitor_cities:AT INN:2021,AT INN,2021,126375,carbon_monitor_cities:v0325
carbon_monitor_cities:AT KLU:2020,AT KLU,2020,440585,carbon_monitor_cities:v0325
carbon_monitor_cities:AT KLU:2021,AT KLU,2021,466024,carbon_monitor_cities:v0325
carbon_monitor_cities:AT KLU:2019,AT KLU,2019,474538,carbon_monitor_cities:v0325
carbon_monitor_cities:AT LNZ:2020,AT LNZ,2020,700597,carbon_monitor_cities:v0325
carbon_monitor_cities:AT LNZ:2021,AT LNZ,2021,746577,carbon_monitor_cities:v0325
carbon_monitor_cities:AT LNZ:2019,AT LNZ,2019,742988,carbon_monitor_cities:v0325
carbon_monitor_cities:AU BDG:2019,AU BDG,2019,163343,carbon_monitor_cities:v0325
carbon_monitor_cities:AU BDG:2021,AU BDG,2021,151823,carbon_monitor_cities:v0325
carbon_monitor_cities:AU BDG:2020,AU BDG,2020,153177,carbon_monitor_cities:v0325
carbon_monitor_cities:AU BQA:2021,AU BQA,2021,297893,carbon_monitor_cities:v0325
carbon_monitor_cities:AU BQA:2019,AU BQA,2019,321101,carbon_monitor_cities:v0325
carbon_monitor_cities:AU BQA:2020,AU BQA,2020,298921,carbon_monitor_cities:v0325
carbon_monitor_cities:AU CBR:2021,AU CBR,2021,1060497,carbon_monitor_cities:v0325
carbon_monitor_cities:AU CBR:2020,AU CBR,2020,1051626,carbon_monitor_cities:v0325
carbon_monitor_cities:AU CBR:2019,AU CBR,2019,1138911,carbon_monitor_cities:v0325
carbon_monitor_cities:AU CNS:2020,AU CNS,2020,191824,carbon_monitor_cities:v0325
carbon_monitor_cities:AU CNS:2021,AU CNS,2021,190852,carbon_monitor_cities:v0325
carbon_monitor_cities:AU CNS:2019,AU CNS,2019,208807,carbon_monitor_cities:v0325
carbon_monitor_cities:AU GEX:2019,AU GEX,2019,618916,carbon_monitor_cities:v0325
carbon_monitor_cities:AU GEX:2020,AU GEX,2020,578864,carbon_monitor_cities:v0325
carbon_monitor_cities:AU GEX:2021,AU GEX,2021,571464,carbon_monitor_cities:v0325
carbon_monitor_cities:AU GOC:2020,AU GOC,2020,513503,carbon_monitor_cities:v0325
carbon_monitor_cities:AU GOC:2019,AU GOC,2019,547599,carbon_monitor_cities:v0325
carbon_monitor_cities:AU GOC:2021,AU GOC,2021,508692,carbon_monitor_cities:v0325
carbon_monitor_cities:AU NTL:2019,AU NTL,2019,848758,carbon_monitor_cities:v0325
carbon_monitor_cities:AU NTL:2020,AU NTL,2020,795436,carbon_monitor_cities:v0325
carbon_monitor_cities:AU NTL:2021,AU NTL,2021,786835,carbon_monitor_cities:v0325
carbon_monitor_cities:AU TSV:2019,AU TSV,2019,494917,carbon_monitor_cities:v0325
carbon_monitor_cities:AU TSV:2020,AU TSV,2020,448585,carbon_monitor_cities:v0325
carbon_monitor_cities:AU TSV:2021,AU TSV,2021,448564,carbon_monitor_cities:v0325
carbon_monitor_cities:AU TWB:2019,AU TWB,2019,349466,carbon_monitor_cities:v0325
carbon_monitor_cities:AU TWB:2020,AU TWB,2020,326346,carbon_monitor_cities:v0325
carbon_monitor_cities:AU TWB:2021,AU TWB,2021,323332,carbon_monitor_cities:v0325
carbon_monitor_cities:AU WOL:2020,AU WOL,2020,1594831,carbon_monitor_cities:v0325
carbon_monitor_cities:AU WOL:2021,AU WOL,2021,1563453,carbon_monitor_cities:v0325
carbon_monitor_cities:AU WOL:2019,AU WOL,2019,1710561,carbon_monitor_cities:v0325
carbon_monitor_cities:BR AJU:2020,BR AJU,2020,1080751,carbon_monitor_cities:v0325
carbon_monitor_cities:BR AJU:2019,BR AJU,2019,1141898,carbon_monitor_cities:v0325
carbon_monitor_cities:BR AJU:2021,BR AJU,2021,1130858,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BAU:2019,BR BAU,2019,101469,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BAU:2020,BR BAU,2020,95616,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BAU:2021,BR BAU,2021,99820,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BHZ:2020,BR BHZ,2020,8519612,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BHZ:2021,BR BHZ,2021,9404318,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BHZ:2019,BR BHZ,2019,9041964,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BNU:2019,BR BNU,2019,469227,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BNU:2020,BR BNU,2020,440031,carbon_monitor_cities:v0325
carbon_monitor_cities:BR BNU:2021,BR BNU,2021,460699,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CFO:2019,BR CFO,2019,193459,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CFO:2020,BR CFO,2020,185865,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CFO:2021,BR CFO,2021,191643,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CPS:2019,BR CPS,2019,4854257,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CPS:2020,BR CPS,2020,4545933,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CPS:2021,BR CPS,2021,6258600,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CWB:2019,BR CWB,2019,4114384,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CWB:2020,BR CWB,2020,3787257,carbon_monitor_cities:v0325
carbon_monitor_cities:BR CWB:2021,BR CWB,2021,4367538,carbon_monitor_cities:v0325
carbon_monitor_cities:BR FOR:2019,BR FOR,2019,2403369,carbon_monitor_cities:v0325
carbon_monitor_cities:BR FOR:2020,BR FOR,2020,2280265,carbon_monitor_cities:v0325
